Ablesezeitpunkt;Zaehlerstand Gesamt - 1.8.0;Verbrauch Gesamt - 1.8.0;Status Gesamt - 1.8.0;Zaehlerstand Hochtarif - 1.8.1;Verbrauch Hochtarif - 1.8.1;Status Hochtarif - 1.8.1;Zaehlerstand Niedertarif - 1.8.2;Verbrauch Niedertarif - 1.8.2;Status Niedertarif - 1.8.2
2026-03-04T18:45:00.000+01:00;11462,148;1,725;VAL;;;;;;
2026-03-04T19:00:00.000+01:00;11463,858;1,71;VAL;;;;;;
2026-03-04T19:15:00.000+01:00;11465,581;1,723;VAL;;;;;;
2026-03-04T19:30:00.000+01:00;11466,458;0,877;VAL;;;;;;
2026-03-04T19:45:00.000+01:00;11466,483;0,025;VAL;;;;;;
2026-03-04T20:00:00.000+01:00;11466,512;0,029;VAL;;;;;;
2026-03-04T20:15:00.000+01:00;11466,534;0,022;VAL;;;;;;
2026-03-04T20:30:00.000+01:00;11466,566;0,032;VAL;;;;;;
2026-03-04T20:45:00.000+01:00;11466,591;0,025;VAL;;;;;;
2026-03-04T21:00:00.000+01:00;11466,627;0,036;VAL;;;;;;
2026-03-04T21:15:00.000+01:00;11466,648;0,021;VAL;;;;;;
2026-03-04T21:30:00.000+01:00;11466,677;0,029;VAL;;;;;;
2026-03-04T21:45:00.000+01:00;11467;0,023;VAL;;;;;;
2026-03-04T22:00:00.000+01:00;11466,734;0,034;VAL;;;;;;
2026-03-04T22:15:00.000+01:00;11468,102;1,368;VAL;;;;;;
2026-03-04T22:30:00.000+01:00;11470,333;2,231;VAL;;;;;;
2026-03-04T22:45:00.000+01:00;11472,214;1,881;VAL;;;;;;
2026-03-04T23:00:00.000+01:00;11474,077;1,863;VAL;;;;;;
2026-03-04T23:15:00.000+01:00;11475,934;1,857;VAL;;;;;;
2026-03-04T23:30:00.000+01:00;11477,663;1,729;VAL;;;;;;
2026-03-04T23:45:00.000+01:00;11479,377;1,714;VAL;;;;;;
2026-03-05T00:00:00.000+01:00;11481,078;1,701;VAL;;;;;;
2026-03-05T00:15:00.000+01:00;11482,755;1,677;VAL;;;;;;
2026-03-05T00:30:00.000+01:00;11484,447;1,692;VAL;;;;;;
2026-03-05T00:45:00.000+01:00;11486,121;1,674;VAL;;;;;;
2026-03-05T01:00:00.000+01:00;11487,808;1,687;VAL;;;;;;
2026-03-05T01:15:00.000+01:00;11489,451;1,643;VAL;;;;;;
2026-03-05T01:30:00.000+01:00;11491,111;1,66;VAL;;;;;;
2026-03-05T01:45:00.000+01:00;11492,767;1,656;VAL;;;;;;
2026-03-05T02:00:00.000+01:00;11494,435;1,668;VAL;;;;;;
2026-03-05T02:15:00.000+01:00;11496,104;1,669;VAL;;;;;;
2026-03-05T02:30:00.000+01:00;11497,778;1,674;VAL;;;;;;
2026-03-05T02:45:00.000+01:00;11499,455;1,677;VAL;;;;;;
2026-03-05T03:00:00.000+01:00;11501,128;1,673;VAL;;;;;;
2026-03-05T03:15:00.000+01:00;11502,805;1,677;VAL;;;;;;
2026-03-05T03:30:00.000+01:00;11504,483;1,678;VAL;;;;;;
2026-03-05T03:45:00.000+01:00;11506,159;1,676;VAL;;;;;;
2026-03-05T04:00:00.000+01:00;11507,858;1,699;VAL;;;;;;
2026-03-05T04:15:00.000+01:00;11509,538;1,68;VAL;;;;;;
2026-03-05T04:30:00.000+01:00;11511,218;1,68;VAL;;;;;;
2026-03-05T04:45:00.000+01:00;11512,894;1,676;VAL;;;;;;
2026-03-05T05:00:00.000+01:00;11513,847;0,953;VAL;;;;;;
2026-03-05T05:15:00.000+01:00;11513,879;0,032;VAL;;;;;;
2026-03-05T05:30:00.000+01:00;11513,903;0,024;VAL;;;;;;
2026-03-05T05:45:00.000+01:00;11513,937;0,034;VAL;;;;;;
2026-03-05T06:00:00.000+01:00;11513,956;0,019;VAL;;;;;;
2026-03-05T06:15:00.000+01:00;11513,988;0,032;VAL;;;;;;
2026-03-05T06:30:00.000+01:00;11514,009;0,021;VAL;;;;;;
2026-03-05T06:45:00.000+01:00;11514,041;0,032;VAL;;;;;;
2026-03-05T07:00:00.000+01:00;11514,081;0,04;VAL;;;;;;
2026-03-05T07:15:00.000+01:00;11514,113;0,032;VAL;;;;;;
2026-03-05T07:30:00.000+01:00;11514,157;0,044;VAL;;;;;;
2026-03-05T07:45:00.000+01:00;11514,183;0,026;VAL;;;;;;
2026-03-05T08:00:00.000+01:00;11514,205;0,022;VAL;;;;;;
2026-03-05T08:15:00.000+01:00;11514,221;0,016;VAL;;;;;;
2026-03-05T08:30:00.000+01:00;11514,225;0,004;VAL;;;;;;
2026-03-05T08:45:00.000+01:00;11514,225;;VAL;;;;;;
2026-03-05T09:00:00.000+01:00;11514,225;;VAL;;;;;;
2026-03-05T09:15:00.000+01:00;11514,225;;VAL;;;;;;
2026-03-05T09:30:00.000+01:00;11514,225;;VAL;;;;;;
2026-03-05T09:45:00.000+01:00;11514,226;0,001;VAL;;;;;;
2026-03-05T10:00:00.000+01:00;11514,226;;VAL;;;;;;
2026-03-05T10:15:00.000+01:00;11514,226;;VAL;;;;;;
2026-03-05T10:30:00.000+01:00;11514,226;;VAL;;;;;;
2026-03-05T10:45:00.000+01:00;11514,226;;VAL;;;;;;
2026-03-05T11:00:00.000+01:00;11514,226;;VAL;;;;;;
2026-03-05T11:15:00.000+01:00;11514,226;;VAL;;;;;;
2026-03-05T11:30:00.000+01:00;11514,226;;VAL;;;;;;
2026-03-05T11:45:00.000+01:00;11514,226;;VAL;;;;;;
2026-03-05T12:00:00.000+01:00;11514,226;;VAL;;;;;;
2026-03-05T12:15:00.000+01:00;11514,226;;VAL;;;;;;
2026-03-05T12:30:00.000+01:00;11514,226;;VAL;;;;;;
2026-03-05T12:45:00.000+01:00;11514,226;;VAL;;;;;;
2026-03-05T13:00:00.000+01:00;11514,226;;VAL;;;;;;
2026-03-05T13:15:00.000+01:00;11514,226;;VAL;;;;;;
2026-03-05T13:30:00.000+01:00;11514,226;;VAL;;;;;;
2026-03-05T13:45:00.000+01:00;11514,226;;VAL;;;;;;
2026-03-05T14:00:00.000+01:00;11514,226;;VAL;;;;;;
2026-03-05T14:15:00.000+01:00;11514,226;;VAL;;;;;;
2026-03-05T14:30:00.000+01:00;11514,226;;VAL;;;;;;
2026-03-05T14:45:00.000+01:00;11514,226;;VAL;;;;;;
2026-03-05T15:00:00.000+01:00;11514,226;;VAL;;;;;;
2026-03-05T15:15:00.000+01:00;11514,226;;VAL;;;;;;
2026-03-05T15:30:00.000+01:00;11514,226;;VAL;;;;;;
2026-03-05T15:45:00.000+01:00;11514,231;0,005;VAL;;;;;;
2026-03-05T16:00:00.000+01:00;11514,238;0,007;VAL;;;;;;
2026-03-05T16:15:00.000+01:00;11514,263;0,025;VAL;;;;;;
2026-03-05T16:30:00.000+01:00;11514,274;0,011;VAL;;;;;;
2026-03-05T16:45:00.000+01:00;11514,304;0,03;VAL;;;;;;
2026-03-05T17:00:00.000+01:00;11514,324;0,02;VAL;;;;;;
2026-03-05T17:15:00.000+01:00;11514,339;0,015;VAL;;;;;;
2026-03-05T17:30:00.000+01:00;11514,372;0,033;VAL;;;;;;
2026-03-05T17:45:00.000+01:00;11514,388;0,016;VAL;;;;;;
2026-03-05T18:00:00.000+01:00;11514,41;0,022;VAL;;;;;;
2026-03-05T18:15:00.000+01:00;11514,439;0,029;VAL;;;;;;
2026-03-05T18:30:00.000+01:00;11514,773;0,334;VAL;;;;;;
2026-03-05T18:45:00.000+01:00;11514,933;0,16;VAL;;;;;;
2026-03-05T19:00:00.000+01:00;11514,989;0,056;VAL;;;;;;
2026-03-05T19:15:00.000+01:00;11515,068;0,079;VAL;;;;;;
2026-03-05T19:30:00.000+01:00;11515,132;0,064;VAL;;;;;;
2026-03-05T19:45:00.000+01:00;11515,212;0,08;VAL;;;;;;
2026-03-05T20:00:00.000+01:00;11515,288;0,076;VAL;;;;;;
2026-03-05T20:15:00.000+01:00;11515,342;0,054;VAL;;;;;;
2026-03-05T20:30:00.000+01:00;11515,381;0,039;VAL;;;;;;
2026-03-05T20:45:00.000+01:00;11515,424;0,043;VAL;;;;;;
2026-03-05T21:00:00.000+01:00;11515,469;0,045;VAL;;;;;;
2026-03-05T21:15:00.000+01:00;11515,507;0,038;VAL;;;;;;
2026-03-05T21:30:00.000+01:00;11515,544;0,037;VAL;;;;;;
2026-03-05T21:45:00.000+01:00;11515,583;0,039;VAL;;;;;;
2026-03-05T22:00:00.000+01:00;11515,619;0,036;VAL;;;;;;
2026-03-05T22:15:00.000+01:00;11515,656;0,037;VAL;;;;;;
2026-03-05T22:30:00.000+01:00;11515,692;0,036;VAL;;;;;;
2026-03-05T22:45:00.000+01:00;11515,73;0,038;VAL;;;;;;
2026-03-05T23:00:00.000+01:00;11515,757;0,027;VAL;;;;;;
2026-03-05T23:15:00.000+01:00;11515,79;0,033;VAL;;;;;;
2026-03-05T23:30:00.000+01:00;11515,819;0,029;VAL;;;;;;
2026-03-05T23:45:00.000+01:00;11515,848;0,029;VAL;;;;;;
2026-03-06T00:00:00.000+01:00;11515,88;0,032;VAL;;;;;;
2026-03-06T00:15:00.000+01:00;11515,905;0,025;VAL;;;;;;
2026-03-06T00:30:00.000+01:00;11515,942;0,037;VAL;;;;;;
2026-03-06T00:45:00.000+01:00;11515,963;0,021;VAL;;;;;;
2026-03-06T01:00:00.000+01:00;11516,001;0,038;VAL;;;;;;
2026-03-06T01:15:00.000+01:00;11516,028;0,027;VAL;;;;;;
2026-03-06T01:30:00.000+01:00;11516,051;0,023;VAL;;;;;;
2026-03-06T01:45:00.000+01:00;11516,085;0,034;VAL;;;;;;
2026-03-06T02:00:00.000+01:00;11516,105;0,02;VAL;;;;;;
2026-03-06T02:15:00.000+01:00;11516,138;0,033;VAL;;;;;;
2026-03-06T02:30:00.000+01:00;11516,158;0,02;VAL;;;;;;
2026-03-06T02:45:00.000+01:00;11516,193;0,035;VAL;;;;;;
2026-03-06T03:00:00.000+01:00;11516,219;0,026;VAL;;;;;;
2026-03-06T03:15:00.000+01:00;11516,248;0,029;VAL;;;;;;
2026-03-06T03:30:00.000+01:00;11516,277;0,029;VAL;;;;;;
2026-03-06T03:45:00.000+01:00;11516,294;0,017;VAL;;;;;;
2026-03-06T04:00:00.000+01:00;11516,329;0,035;VAL;;;;;;
2026-03-06T04:15:00.000+01:00;11516,356;0,027;VAL;;;;;;
2026-03-06T04:30:00.000+01:00;11516,386;0,03;VAL;;;;;;
2026-03-06T04:45:00.000+01:00;11516,411;0,025;VAL;;;;;;
2026-03-06T05:00:00.000+01:00;11516,439;0,028;VAL;;;;;;
2026-03-06T05:15:00.000+01:00;11516,463;0,024;VAL;;;;;;
2026-03-06T05:30:00.000+01:00;11516,494;0,031;VAL;;;;;;
2026-03-06T05:45:00.000+01:00;11516,526;0,032;VAL;;;;;;
2026-03-06T06:00:00.000+01:00;11516,544;0,018;VAL;;;;;;
2026-03-06T06:15:00.000+01:00;11516,578;0,034;VAL;;;;;;
2026-03-06T06:30:00.000+01:00;11517;0,022;VAL;;;;;;
2026-03-06T06:45:00.000+01:00;11516,632;0,032;VAL;;;;;;
2026-03-06T07:00:00.000+01:00;11516,66;0,028;VAL;;;;;;
2026-03-06T07:15:00.000+01:00;11516,681;0,021;VAL;;;;;;
2026-03-06T07:30:00.000+01:00;11516,717;0,036;VAL;;;;;;
2026-03-06T07:45:00.000+01:00;11516,748;0,031;VAL;;;;;;
2026-03-06T08:00:00.000+01:00;11516,773;0,025;VAL;;;;;;
2026-03-06T08:15:00.000+01:00;11516,778;0,005;VAL;;;;;;
2026-03-06T08:30:00.000+01:00;11516,778;;VAL;;;;;;
2026-03-06T08:45:00.000+01:00;11516,781;0,003;VAL;;;;;;
2026-03-06T09:00:00.000+01:00;11516,781;;VAL;;;;;;
2026-03-06T09:15:00.000+01:00;11516,781;;VAL;;;;;;
2026-03-06T09:30:00.000+01:00;11516,781;;VAL;;;;;;
2026-03-06T09:45:00.000+01:00;11516,781;;VAL;;;;;;
2026-03-06T10:00:00.000+01:00;11516,781;;VAL;;;;;;
2026-03-06T10:15:00.000+01:00;11516,781;;VAL;;;;;;
2026-03-06T10:30:00.000+01:00;11516,781;;VAL;;;;;;
2026-03-06T10:45:00.000+01:00;11516,781;;VAL;;;;;;
2026-03-06T11:00:00.000+01:00;11516,781;;VAL;;;;;;
2026-03-06T11:15:00.000+01:00;11516,781;;VAL;;;;;;
2026-03-06T11:30:00.000+01:00;11516,781;;VAL;;;;;;
2026-03-06T11:45:00.000+01:00;11516,781;;VAL;;;;;;
2026-03-06T12:00:00.000+01:00;11516,781;;VAL;;;;;;
2026-03-06T12:15:00.000+01:00;11516,781;;VAL;;;;;;
2026-03-06T12:30:00.000+01:00;11516,781;;VAL;;;;;;
2026-03-06T12:45:00.000+01:00;11516,781;;VAL;;;;;;
2026-03-06T13:00:00.000+01:00;11516,781;;VAL;;;;;;
2026-03-06T13:15:00.000+01:00;11516,781;;VAL;;;;;;
2026-03-06T13:30:00.000+01:00;11516,781;;VAL;;;;;;
2026-03-06T13:45:00.000+01:00;11516,781;;VAL;;;;;;
2026-03-06T14:00:00.000+01:00;11516,781;;VAL;;;;;;
2026-03-06T14:15:00.000+01:00;11516,781;;VAL;;;;;;
2026-03-06T14:30:00.000+01:00;11516,781;;VAL;;;;;;
2026-03-06T14:45:00.000+01:00;11516,781;;VAL;;;;;;
2026-03-06T15:00:00.000+01:00;11516,784;0,003;VAL;;;;;;
2026-03-06T15:15:00.000+01:00;11516,785;0,001;VAL;;;;;;
2026-03-06T15:30:00.000+01:00;11516,921;0,136;VAL;;;;;;
2026-03-06T15:45:00.000+01:00;11519;1,679;VAL;;;;;;
2026-03-06T16:00:00.000+01:00;11520,343;1,743;VAL;;;;;;
2026-03-06T16:15:00.000+01:00;11522,012;1,669;VAL;;;;;;
2026-03-06T16:30:00.000+01:00;11523,678;1,666;VAL;;;;;;
2026-03-06T16:45:00.000+01:00;11525,35;1,672;VAL;;;;;;
2026-03-06T17:00:00.000+01:00;11527,003;1,653;VAL;;;;;;
2026-03-06T17:15:00.000+01:00;11528,663;1,66;VAL;;;;;;
2026-03-06T17:30:00.000+01:00;11530,319;1,656;VAL;;;;;;
2026-03-06T17:45:00.000+01:00;11531,965;1,646;VAL;;;;;;
2026-03-06T18:00:00.000+01:00;11533,636;1,671;VAL;;;;;;
2026-03-06T18:15:00.000+01:00;11534,154;0,518;VAL;;;;;;
2026-03-06T18:30:00.000+01:00;11534,175;0,021;VAL;;;;;;
2026-03-06T18:45:00.000+01:00;11534,204;0,029;VAL;;;;;;
2026-03-06T19:00:00.000+01:00;11534,232;0,028;VAL;;;;;;
2026-03-06T19:15:00.000+01:00;11534,262;0,03;VAL;;;;;;
2026-03-06T19:30:00.000+01:00;11534,277;0,015;VAL;;;;;;
2026-03-06T19:45:00.000+01:00;11534,307;0,03;VAL;;;;;;
2026-03-06T20:00:00.000+01:00;11534,335;0,028;VAL;;;;;;
2026-03-06T20:15:00.000+01:00;11534,357;0,022;VAL;;;;;;
2026-03-06T20:30:00.000+01:00;11534,406;0,049;VAL;;;;;;
2026-03-06T20:45:00.000+01:00;11534,442;0,036;VAL;;;;;;
2026-03-06T21:00:00.000+01:00;11534,488;0,046;VAL;;;;;;
2026-03-06T21:15:00.000+01:00;11534,521;0,033;VAL;;;;;;
2026-03-06T21:30:00.000+01:00;11534,563;0,042;VAL;;;;;;
2026-03-06T21:45:00.000+01:00;11534,59;0,027;VAL;;;;;;
2026-03-06T22:00:00.000+01:00;11534,641;0,051;VAL;;;;;;
2026-03-06T22:15:00.000+01:00;11534,671;0,03;VAL;;;;;;
2026-03-06T22:30:00.000+01:00;11534,702;0,031;VAL;;;;;;
2026-03-06T22:45:00.000+01:00;11534,737;0,035;VAL;;;;;;
2026-03-06T23:00:00.000+01:00;11534,762;0,025;VAL;;;;;;
2026-03-06T23:15:00.000+01:00;11534,792;0,03;VAL;;;;;;
2026-03-06T23:30:00.000+01:00;11534,824;0,032;VAL;;;;;;
2026-03-06T23:45:00.000+01:00;11534,85;0,026;VAL;;;;;;
2026-03-07T00:00:00.000+01:00;11534,886;0,036;VAL;;;;;;
2026-03-07T00:15:00.000+01:00;11534,902;0,016;VAL;;;;;;
2026-03-07T00:30:00.000+01:00;11534,935;0,033;VAL;;;;;;
2026-03-07T00:45:00.000+01:00;11534,96;0,025;VAL;;;;;;
2026-03-07T01:00:00.000+01:00;11534,993;0,033;VAL;;;;;;
2026-03-07T01:15:00.000+01:00;11535,009;0,016;VAL;;;;;;
2026-03-07T01:30:00.000+01:00;11535,042;0,033;VAL;;;;;;
2026-03-07T01:45:00.000+01:00;11535,066;0,024;VAL;;;;;;
2026-03-07T02:00:00.000+01:00;11535,09;0,024;VAL;;;;;;
2026-03-07T02:15:00.000+01:00;11535,122;0,032;VAL;;;;;;
2026-03-07T02:30:00.000+01:00;11535,146;0,024;VAL;;;;;;
2026-03-07T02:45:00.000+01:00;11535,175;0,029;VAL;;;;;;
2026-03-07T03:00:00.000+01:00;11535,202;0,027;VAL;;;;;;
2026-03-07T03:15:00.000+01:00;11535,228;0,026;VAL;;;;;;
2026-03-07T03:30:00.000+01:00;11535,258;0,03;VAL;;;;;;
2026-03-07T03:45:00.000+01:00;11535,282;0,024;VAL;;;;;;
2026-03-07T04:00:00.000+01:00;11535,312;0,03;VAL;;;;;;
2026-03-07T04:15:00.000+01:00;11535,338;0,026;VAL;;;;;;
2026-03-07T04:30:00.000+01:00;11535,366;0,028;VAL;;;;;;
2026-03-07T04:45:00.000+01:00;11535,389;0,023;VAL;;;;;;
2026-03-07T05:00:00.000+01:00;11535,418;0,029;VAL;;;;;;
2026-03-07T05:15:00.000+01:00;11535,45;0,032;VAL;;;;;;
2026-03-07T05:30:00.000+01:00;11535,475;0,025;VAL;;;;;;
2026-03-07T05:45:00.000+01:00;11535,499;0,024;VAL;;;;;;
2026-03-07T06:00:00.000+01:00;11535,526;0,027;VAL;;;;;;
2026-03-07T06:15:00.000+01:00;11535,552;0,026;VAL;;;;;;
2026-03-07T06:30:00.000+01:00;11535,58;0,028;VAL;;;;;;
2026-03-07T06:45:00.000+01:00;11535,609;0,029;VAL;;;;;;
2026-03-07T07:00:00.000+01:00;11535,636;0,027;VAL;;;;;;
2026-03-07T07:15:00.000+01:00;11535,658;0,022;VAL;;;;;;
2026-03-07T07:30:00.000+01:00;11535,687;0,029;VAL;;;;;;
2026-03-07T07:45:00.000+01:00;11535,704;0,017;VAL;;;;;;
2026-03-07T08:00:00.000+01:00;11535,72;0,016;VAL;;;;;;
2026-03-07T08:15:00.000+01:00;11535,733;0,013;VAL;;;;;;
2026-03-07T08:30:00.000+01:00;11535,734;0,001;VAL;;;;;;
2026-03-07T08:45:00.000+01:00;11535,742;0,008;VAL;;;;;;
2026-03-07T09:00:00.000+01:00;11535,742;;VAL;;;;;;
2026-03-07T09:15:00.000+01:00;11535,971;0,229;VAL;;;;;;
2026-03-07T09:30:00.000+01:00;11535,995;0,024;VAL;;;;;;
2026-03-07T09:45:00.000+01:00;11535,995;;VAL;;;;;;
2026-03-07T10:00:00.000+01:00;11535,996;0,001;VAL;;;;;;
2026-03-07T10:15:00.000+01:00;11535,996;;VAL;;;;;;
2026-03-07T10:30:00.000+01:00;11535,996;;VAL;;;;;;
2026-03-07T10:45:00.000+01:00;11535,996;;VAL;;;;;;
2026-03-07T11:00:00.000+01:00;11535,996;;VAL;;;;;;
2026-03-07T11:15:00.000+01:00;11535,996;;VAL;;;;;;
2026-03-07T11:30:00.000+01:00;11535,996;;VAL;;;;;;
2026-03-07T11:45:00.000+01:00;11535,996;;VAL;;;;;;
2026-03-07T12:00:00.000+01:00;11535,996;;VAL;;;;;;
2026-03-07T12:15:00.000+01:00;11535,996;;VAL;;;;;;
2026-03-07T12:30:00.000+01:00;11535,996;;VAL;;;;;;
2026-03-07T12:45:00.000+01:00;11535,996;;VAL;;;;;;
2026-03-07T13:00:00.000+01:00;11535,996;;VAL;;;;;;
2026-03-07T13:15:00.000+01:00;11535,996;;VAL;;;;;;
2026-03-07T13:30:00.000+01:00;11535,996;;VAL;;;;;;
2026-03-07T13:45:00.000+01:00;11535,996;;VAL;;;;;;
2026-03-07T14:00:00.000+01:00;11535,996;;VAL;;;;;;
2026-03-07T14:15:00.000+01:00;11535,996;;VAL;;;;;;
2026-03-07T14:30:00.000+01:00;11535,996;;VAL;;;;;;
2026-03-07T14:45:00.000+01:00;11535,996;;VAL;;;;;;
2026-03-07T15:00:00.000+01:00;11536;0,004;VAL;;;;;;
2026-03-07T15:15:00.000+01:00;11536;;VAL;;;;;;
2026-03-07T15:30:00.000+01:00;11536;;VAL;;;;;;
2026-03-07T15:45:00.000+01:00;11536,002;0,002;VAL;;;;;;
2026-03-07T16:00:00.000+01:00;11536,01;0,008;VAL;;;;;;
2026-03-07T16:15:00.000+01:00;11536,033;0,023;VAL;;;;;;
2026-03-07T16:30:00.000+01:00;11536,045;0,012;VAL;;;;;;
2026-03-07T16:45:00.000+01:00;11536,061;0,016;VAL;;;;;;
2026-03-07T17:00:00.000+01:00;11536,346;0,285;VAL;;;;;;
2026-03-07T17:15:00.000+01:00;11538,014;1,668;VAL;;;;;;
2026-03-07T17:30:00.000+01:00;11540;1,686;VAL;;;;;;
2026-03-07T17:45:00.000+01:00;11541,361;1,661;VAL;;;;;;
2026-03-07T18:00:00.000+01:00;11543,032;1,671;VAL;;;;;;
2026-03-07T18:15:00.000+01:00;11544,707;1,675;VAL;;;;;;
2026-03-07T18:30:00.000+01:00;11546,365;1,658;VAL;;;;;;
2026-03-07T18:45:00.000+01:00;11548,043;1,678;VAL;;;;;;
2026-03-07T19:00:00.000+01:00;11549,704;1,661;VAL;;;;;;
2026-03-07T19:15:00.000+01:00;11551,364;1,66;VAL;;;;;;
2026-03-07T19:30:00.000+01:00;11553,021;1,657;VAL;;;;;;
2026-03-07T19:45:00.000+01:00;11554,721;2;VAL;;;;;;
2026-03-07T20:00:00.000+01:00;11556,396;1,675;VAL;;;;;;
2026-03-07T20:15:00.000+01:00;11558,065;1,669;VAL;;;;;;
2026-03-07T20:30:00.000+01:00;11559,752;1,687;VAL;;;;;;
2026-03-07T20:45:00.000+01:00;11561,436;1,684;VAL;;;;;;
2026-03-07T21:00:00.000+01:00;11562,103;0,667;VAL;;;;;;
2026-03-07T21:15:00.000+01:00;11562,142;0,039;VAL;;;;;;
2026-03-07T21:30:00.000+01:00;11562,178;0,036;VAL;;;;;;
2026-03-07T21:45:00.000+01:00;11562,215;0,037;VAL;;;;;;
2026-03-07T22:00:00.000+01:00;11562,253;0,038;VAL;;;;;;
2026-03-07T22:15:00.000+01:00;11562,293;0,04;VAL;;;;;;
2026-03-07T22:30:00.000+01:00;11562,316;0,023;VAL;;;;;;
2026-03-07T22:45:00.000+01:00;11562,352;0,036;VAL;;;;;;
2026-03-07T23:00:00.000+01:00;11562,372;0,02;VAL;;;;;;
2026-03-07T23:15:00.000+01:00;11562,401;0,029;VAL;;;;;;
2026-03-07T23:30:00.000+01:00;11562,427;0,026;VAL;;;;;;
2026-03-07T23:45:00.000+01:00;11562,449;0,022;VAL;;;;;;
2026-03-08T00:00:00.000+01:00;11562,475;0,026;VAL;;;;;;
2026-03-08T00:15:00.000+01:00;11562,502;0,027;VAL;;;;;;
2026-03-08T00:30:00.000+01:00;11562,523;0,021;VAL;;;;;;
2026-03-08T00:45:00.000+01:00;11562,556;0,033;VAL;;;;;;
2026-03-08T01:00:00.000+01:00;11562,575;0,019;VAL;;;;;;
2026-03-08T01:15:00.000+01:00;11562,606;0,031;VAL;;;;;;
2026-03-08T01:30:00.000+01:00;11562,631;0,025;VAL;;;;;;
2026-03-08T01:45:00.000+01:00;11562,665;0,034;VAL;;;;;;
2026-03-08T02:00:00.000+01:00;11562,681;0,016;VAL;;;;;;
2026-03-08T02:15:00.000+01:00;11562,714;0,033;VAL;;;;;;
2026-03-08T02:30:00.000+01:00;11562,742;0,028;VAL;;;;;;
2026-03-08T02:45:00.000+01:00;11562,762;0,02;VAL;;;;;;
2026-03-08T03:00:00.000+01:00;11562,793;0,031;VAL;;;;;;
2026-03-08T03:15:00.000+01:00;11562,817;0,024;VAL;;;;;;
2026-03-08T03:30:00.000+01:00;11562,844;0,027;VAL;;;;;;
2026-03-08T03:45:00.000+01:00;11562,869;0,025;VAL;;;;;;
2026-03-08T04:00:00.000+01:00;11562,901;0,032;VAL;;;;;;
2026-03-08T04:15:00.000+01:00;11562,921;0,02;VAL;;;;;;
2026-03-08T04:30:00.000+01:00;11562,949;0,028;VAL;;;;;;
2026-03-08T04:45:00.000+01:00;11562,985;0,036;VAL;;;;;;
2026-03-08T05:00:00.000+01:00;11563,003;0,018;VAL;;;;;;
2026-03-08T05:15:00.000+01:00;11563,034;0,031;VAL;;;;;;
2026-03-08T05:30:00.000+01:00;11563,059;0,025;VAL;;;;;;
2026-03-08T05:45:00.000+01:00;11563,083;0,024;VAL;;;;;;
2026-03-08T06:00:00.000+01:00;11563,112;0,029;VAL;;;;;;
2026-03-08T06:15:00.000+01:00;11563,141;0,029;VAL;;;;;;
2026-03-08T06:30:00.000+01:00;11563,168;0,027;VAL;;;;;;
2026-03-08T06:45:00.000+01:00;11563,192;0,024;VAL;;;;;;
2026-03-08T07:00:00.000+01:00;11563,225;0,033;VAL;;;;;;
2026-03-08T07:15:00.000+01:00;11563,242;0,017;VAL;;;;;;
2026-03-08T07:30:00.000+01:00;11563,268;0,026;VAL;;;;;;
2026-03-08T07:45:00.000+01:00;11563,286;0,018;VAL;;;;;;
2026-03-08T08:00:00.000+01:00;11563,303;0,017;VAL;;;;;;
2026-03-08T08:15:00.000+01:00;11563,439;0,136;VAL;;;;;;
2026-03-08T08:30:00.000+01:00;11563,451;0,012;VAL;;;;;;
2026-03-08T08:45:00.000+01:00;11563,453;0,002;VAL;;;;;;
2026-03-08T09:00:00.000+01:00;11563,454;0,001;VAL;;;;;;
2026-03-08T09:15:00.000+01:00;11563,454;;VAL;;;;;;
2026-03-08T09:30:00.000+01:00;11563,456;0,002;VAL;;;;;;
2026-03-08T09:45:00.000+01:00;11563,456;;VAL;;;;;;
2026-03-08T10:00:00.000+01:00;11563,456;;VAL;;;;;;
2026-03-08T10:15:00.000+01:00;11563,456;;VAL;;;;;;
2026-03-08T10:30:00.000+01:00;11563,456;;VAL;;;;;;
2026-03-08T10:45:00.000+01:00;11563,456;;VAL;;;;;;
2026-03-08T11:00:00.000+01:00;11563,456;;VAL;;;;;;
2026-03-08T11:15:00.000+01:00;11563,456;;VAL;;;;;;
2026-03-08T11:30:00.000+01:00;11563,456;;VAL;;;;;;
2026-03-08T11:45:00.000+01:00;11563,456;;VAL;;;;;;
2026-03-08T12:00:00.000+01:00;11563,456;;VAL;;;;;;
2026-03-08T12:15:00.000+01:00;11563,456;;VAL;;;;;;
2026-03-08T12:30:00.000+01:00;11563,456;;VAL;;;;;;
2026-03-08T12:45:00.000+01:00;11563,456;;VAL;;;;;;
2026-03-08T13:00:00.000+01:00;11563,456;;VAL;;;;;;
2026-03-08T13:15:00.000+01:00;11563,716;0,26;VAL;;;;;;
2026-03-08T13:30:00.000+01:00;11563,727;0,011;VAL;;;;;;
2026-03-08T13:45:00.000+01:00;11563,728;0,001;VAL;;;;;;
2026-03-08T14:00:00.000+01:00;11563,729;0,001;VAL;;;;;;
2026-03-08T14:15:00.000+01:00;11563,733;0,004;VAL;;;;;;
2026-03-08T14:30:00.000+01:00;11563,733;;VAL;;;;;;
2026-03-08T14:45:00.000+01:00;11563,737;0,004;VAL;;;;;;
2026-03-08T15:00:00.000+01:00;11563,746;0,009;VAL;;;;;;
2026-03-08T15:15:00.000+01:00;11563,757;0,011;VAL;;;;;;
