Adresse [Zählpunktnummer];;;Adresse [Zählpunktnummer];;
Zählpunktnummer;;;Zählpunktnummer;;
Strom - Wirkenergie (kWh);;;Strom - Wirkenergie (kWh);;
kWh;;;kWh;;
DATE_FROM;DATE_TO;VALUE;DATE_FROM;DATE_TO;VALUE
08.06.2023 09:45:00;08.06.2023 09:59:59;0,036;;;
08.06.2023 10:00:00;08.06.2023 10:14:59;0,173;;;
08.06.2023 10:15:00;08.06.2023 10:29:59;0,145;;;
08.06.2023 10:30:00;08.06.2023 10:44:59;0,191;;;
08.06.2023 10:45:00;08.06.2023 10:59:59;0,155;;;
08.06.2023 11:00:00;08.06.2023 11:14:59;0,152;;;
08.06.2023 11:15:00;08.06.2023 11:29:59;0,161;;;
08.06.2023 11:30:00;08.06.2023 11:44:59;0,147;;;
08.06.2023 11:45:00;08.06.2023 11:59:59;0,105;;;
08.06.2023 12:00:00;08.06.2023 12:14:59;0,042;;;
08.06.2023 12:15:00;08.06.2023 12:29:59;0,004;;;
08.06.2023 12:30:00;08.06.2023 12:44:59;0;;;
08.06.2023 12:45:00;08.06.2023 12:59:59;0,004;;;
08.06.2023 13:00:00;08.06.2023 13:14:59;0,137;;;
08.06.2023 13:15:00;08.06.2023 13:29:59;0,572;;;
08.06.2023 13:30:00;08.06.2023 13:44:59;0,101;;;
08.06.2023 13:45:00;08.06.2023 13:59:59;0,028;;;
08.06.2023 14:00:00;08.06.2023 14:14:59;0,021;;;
08.06.2023 14:15:00;08.06.2023 14:29:59;0,04;;;
08.06.2023 14:30:00;08.06.2023 14:44:59;0,027;;;
08.06.2023 14:45:00;08.06.2023 14:59:59;0;;;
08.06.2023 15:00:00;08.06.2023 15:14:59;0;;;
08.06.2023 15:15:00;08.06.2023 15:29:59;0,418;;;
08.06.2023 15:30:00;08.06.2023 15:44:59;0,002;;;
08.06.2023 15:45:00;08.06.2023 15:59:59;0,002;;;
08.06.2023 16:00:00;08.06.2023 16:14:59;0,022;;;
08.06.2023 16:15:00;08.06.2023 16:29:59;0,072;;;
08.06.2023 16:30:00;08.06.2023 16:44:59;0,103;;;
08.06.2023 16:45:00;08.06.2023 16:59:59;0,086;;;
08.06.2023 17:00:00;08.06.2023 17:14:59;0,313;;;
08.06.2023 17:15:00;08.06.2023 17:29:59;0,079;;;
08.06.2023 17:30:00;08.06.2023 17:44:59;0,187;;;
08.06.2023 17:45:00;08.06.2023 17:59:59;0,577;;;
08.06.2023 18:00:00;08.06.2023 18:14:59;0,243;;;
08.06.2023 18:15:00;08.06.2023 18:29:59;0,273;;;
08.06.2023 18:30:00;08.06.2023 18:44:59;0,154;;;
08.06.2023 18:45:00;08.06.2023 18:59:59;0,09;;;
08.06.2023 19:00:00;08.06.2023 19:14:59;0,06;;;
08.06.2023 19:15:00;08.06.2023 19:29:59;0;;;
08.06.2023 19:30:00;08.06.2023 19:44:59;0;;;
08.06.2023 19:45:00;08.06.2023 19:59:59;0,001;;;
08.06.2023 20:00:00;08.06.2023 20:14:59;0;;;
08.06.2023 20:15:00;08.06.2023 20:29:59;0,003;;;
08.06.2023 20:30:00;08.06.2023 20:44:59;0,113;;;
08.06.2023 20:45:00;08.06.2023 20:59:59;0,111;;;
08.06.2023 21:00:00;08.06.2023 21:14:59;0,122;;;
08.06.2023 21:15:00;08.06.2023 21:29:59;0,132;;;
08.06.2023 21:30:00;08.06.2023 21:44:59;0,114;;;
08.06.2023 21:45:00;08.06.2023 21:59:59;0,119;;;
08.06.2023 22:00:00;08.06.2023 22:14:59;0,112;;;
08.06.2023 22:15:00;08.06.2023 22:29:59;0,129;;;
08.06.2023 22:30:00;08.06.2023 22:44:59;0,132;;;
08.06.2023 22:45:00;08.06.2023 22:59:59;0,108;;;
08.06.2023 23:00:00;08.06.2023 23:14:59;0,082;;;
08.06.2023 23:15:00;08.06.2023 23:29:59;0,129;;;
08.06.2023 23:30:00;08.06.2023 23:44:59;0,123;;;
08.06.2023 23:45:00;08.06.2023 23:59:59;0,109;;;
09.06.2023 00:00:00;09.06.2023 00:14:59;0,107;;;
09.06.2023 00:15:00;09.06.2023 00:29:59;0,089;;;
09.06.2023 00:30:00;09.06.2023 00:44:59;0,093;;;
09.06.2023 00:45:00;09.06.2023 00:59:59;0,097;;;
09.06.2023 01:00:00;09.06.2023 01:14:59;0,104;;;
09.06.2023 01:15:00;09.06.2023 01:29:59;0,112;;;
09.06.2023 01:30:00;09.06.2023 01:44:59;0,077;;;
09.06.2023 01:45:00;09.06.2023 01:59:59;0,101;;;
09.06.2023 02:00:00;09.06.2023 02:14:59;0,094;;;
09.06.2023 02:15:00;09.06.2023 02:29:59;0,112;;;
09.06.2023 02:30:00;09.06.2023 02:44:59;0,082;;;
09.06.2023 02:45:00;09.06.2023 02:59:59;0,082;;;
09.06.2023 03:00:00;09.06.2023 03:14:59;0,103;;;
09.06.2023 03:15:00;09.06.2023 03:29:59;0,118;;;
09.06.2023 03:30:00;09.06.2023 03:44:59;0,085;;;
09.06.2023 03:45:00;09.06.2023 03:59:59;0,065;;;
09.06.2023 04:00:00;09.06.2023 04:14:59;0,098;;;
09.06.2023 04:15:00;09.06.2023 04:29:59;0,117;;;
09.06.2023 04:30:00;09.06.2023 04:44:59;0,104;;;
09.06.2023 04:45:00;09.06.2023 04:59:59;0,074;;;
09.06.2023 05:00:00;09.06.2023 05:14:59;0,075;;;
09.06.2023 05:15:00;09.06.2023 05:29:59;0,109;;;
09.06.2023 05:30:00;09.06.2023 05:44:59;0,106;;;
09.06.2023 05:45:00;09.06.2023 05:59:59;0,094;;;
09.06.2023 06:00:00;09.06.2023 06:14:59;0,076;;;
09.06.2023 06:15:00;09.06.2023 06:29:59;0,079;;;
09.06.2023 06:30:00;09.06.2023 06:44:59;0,08;;;
09.06.2023 06:45:00;09.06.2023 06:59:59;0,217;;;
09.06.2023 07:00:00;09.06.2023 07:14:59;0,135;;;
09.06.2023 07:15:00;09.06.2023 07:29:59;0,033;;;
09.06.2023 07:30:00;09.06.2023 07:44:59;0,02;;;
09.06.2023 07:45:00;09.06.2023 07:59:59;0,062;;;
09.06.2023 08:00:00;09.06.2023 08:14:59;0,165;;;
09.06.2023 08:15:00;09.06.2023 08:29:59;0,066;;;
09.06.2023 08:30:00;09.06.2023 08:44:59;0;;;
09.06.2023 08:45:00;09.06.2023 08:59:59;0,018;;;
09.06.2023 09:00:00;09.06.2023 09:14:59;0,021;;;
09.06.2023 09:15:00;09.06.2023 09:29:59;0,077;;;
09.06.2023 09:30:00;09.06.2023 09:44:59;0,083;;;
09.06.2023 09:45:00;09.06.2023 09:59:59;0,171;;;
09.06.2023 10:00:00;09.06.2023 10:14:59;0,134;;;
09.06.2023 10:15:00;09.06.2023 10:29:59;0,341;;;
09.06.2023 10:30:00;09.06.2023 10:44:59;0,017;;;
09.06.2023 10:45:00;09.06.2023 10:59:59;0;;;
09.06.2023 11:00:00;09.06.2023 11:14:59;0,001;;;
09.06.2023 11:15:00;09.06.2023 11:29:59;0,02;;;
09.06.2023 11:30:00;09.06.2023 11:44:59;0,094;;;
09.06.2023 11:45:00;09.06.2023 11:59:59;0,149;;;
09.06.2023 12:00:00;09.06.2023 12:14:59;0,064;;;
09.06.2023 12:15:00;09.06.2023 12:29:59;0,003;;;
09.06.2023 12:30:00;09.06.2023 12:44:59;0,004;;;
09.06.2023 12:45:00;09.06.2023 12:59:59;0,271;;;
09.06.2023 13:00:00;09.06.2023 13:14:59;0,296;;;
09.06.2023 13:15:00;09.06.2023 13:29:59;0,53;;;
09.06.2023 13:30:00;09.06.2023 13:44:59;0,025;;;
09.06.2023 13:45:00;09.06.2023 13:59:59;0,003;;;
09.06.2023 14:00:00;09.06.2023 14:14:59;0,002;;;
09.06.2023 14:15:00;09.06.2023 14:29:59;0,05;;;
09.06.2023 14:30:00;09.06.2023 14:44:59;0,057;;;
09.06.2023 14:45:00;09.06.2023 14:59:59;0,031;;;
09.06.2023 15:00:00;09.06.2023 15:14:59;0;;;
09.06.2023 15:15:00;09.06.2023 15:29:59;0,009;;;
09.06.2023 15:30:00;09.06.2023 15:44:59;0,018;;;
09.06.2023 15:45:00;09.06.2023 15:59:59;0,002;;;
09.06.2023 16:00:00;09.06.2023 16:14:59;0,022;;;
09.06.2023 16:15:00;09.06.2023 16:29:59;0,047;;;
09.06.2023 16:30:00;09.06.2023 16:44:59;0,063;;;
09.06.2023 16:45:00;09.06.2023 16:59:59;0,026;;;
09.06.2023 17:00:00;09.06.2023 17:14:59;0;;;
09.06.2023 17:15:00;09.06.2023 17:29:59;0,001;;;
09.06.2023 17:30:00;09.06.2023 17:44:59;0,002;;;
09.06.2023 17:45:00;09.06.2023 17:59:59;0,013;;;
09.06.2023 18:00:00;09.06.2023 18:14:59;0,002;;;
09.06.2023 18:15:00;09.06.2023 18:29:59;0,019;;;
09.06.2023 18:30:00;09.06.2023 18:44:59;0,235;;;
09.06.2023 18:45:00;09.06.2023 18:59:59;0,273;;;
09.06.2023 19:00:00;09.06.2023 19:14:59;0,179;;;
09.06.2023 19:15:00;09.06.2023 19:29:59;0,172;;;
09.06.2023 19:30:00;09.06.2023 19:44:59;0,279;;;
09.06.2023 19:45:00;09.06.2023 19:59:59;0,238;;;
09.06.2023 20:00:00;09.06.2023 20:14:59;0,21;;;
09.06.2023 20:15:00;09.06.2023 20:29:59;0,196;;;
09.06.2023 20:30:00;09.06.2023 20:44:59;0,064;;;
09.06.2023 20:45:00;09.06.2023 20:59:59;0,004;;;
09.06.2023 21:00:00;09.06.2023 21:14:59;0,001;;;
09.06.2023 21:15:00;09.06.2023 21:29:59;0,001;;;
09.06.2023 21:30:00;09.06.2023 21:44:59;0;;;
09.06.2023 21:45:00;09.06.2023 21:59:59;0;;;
09.06.2023 22:00:00;09.06.2023 22:14:59;0;;;
09.06.2023 22:15:00;09.06.2023 22:29:59;0;;;
09.06.2023 22:30:00;09.06.2023 22:44:59;0,004;;;
09.06.2023 22:45:00;09.06.2023 22:59:59;0;;;
09.06.2023 23:00:00;09.06.2023 23:14:59;0;;;
09.06.2023 23:15:00;09.06.2023 23:29:59;0,001;;;
09.06.2023 23:30:00;09.06.2023 23:44:59;0;;;
09.06.2023 23:45:00;09.06.2023 23:59:59;0;;;
10.06.2023 00:00:00;10.06.2023 00:14:59;0;;;
10.06.2023 00:15:00;10.06.2023 00:29:59;0;;;
10.06.2023 00:30:00;10.06.2023 00:44:59;0;;;
10.06.2023 00:45:00;10.06.2023 00:59:59;0,092;;;
10.06.2023 01:00:00;10.06.2023 01:14:59;0,116;;;
10.06.2023 01:15:00;10.06.2023 01:29:59;0,104;;;
10.06.2023 01:30:00;10.06.2023 01:44:59;0,101;;;
10.06.2023 01:45:00;10.06.2023 01:59:59;0,095;;;
10.06.2023 02:00:00;10.06.2023 02:14:59;0,098;;;
10.06.2023 02:15:00;10.06.2023 02:29:59;0,094;;;
10.06.2023 02:30:00;10.06.2023 02:44:59;0,097;;;
10.06.2023 02:45:00;10.06.2023 02:59:59;0,128;;;
10.06.2023 03:00:00;10.06.2023 03:14:59;0,106;;;
10.06.2023 03:15:00;10.06.2023 03:29:59;0,068;;;
10.06.2023 03:30:00;10.06.2023 03:44:59;0,081;;;
10.06.2023 03:45:00;10.06.2023 03:59:59;0,083;;;
10.06.2023 04:00:00;10.06.2023 04:14:59;0,088;;;
10.06.2023 04:15:00;10.06.2023 04:29:59;0,098;;;
10.06.2023 04:30:00;10.06.2023 04:44:59;0,106;;;
10.06.2023 04:45:00;10.06.2023 04:59:59;0,108;;;
10.06.2023 05:00:00;10.06.2023 05:14:59;0,227;;;
10.06.2023 05:15:00;10.06.2023 05:29:59;0,236;;;
10.06.2023 05:30:00;10.06.2023 05:44:59;0,253;;;
10.06.2023 05:45:00;10.06.2023 05:59:59;0,252;;;
10.06.2023 06:00:00;10.06.2023 06:14:59;0,176;;;
10.06.2023 06:15:00;10.06.2023 06:29:59;0,217;;;
10.06.2023 06:30:00;10.06.2023 06:44:59;0,225;;;
10.06.2023 06:45:00;10.06.2023 06:59:59;0,245;;;
10.06.2023 07:00:00;10.06.2023 07:14:59;0,147;;;
10.06.2023 07:15:00;10.06.2023 07:29:59;0,145;;;
10.06.2023 07:30:00;10.06.2023 07:44:59;0,152;;;
10.06.2023 07:45:00;10.06.2023 07:59:59;0,162;;;
10.06.2023 08:00:00;10.06.2023 08:14:59;0,141;;;
10.06.2023 08:15:00;10.06.2023 08:29:59;0,172;;;
10.06.2023 08:30:00;10.06.2023 08:44:59;0,303;;;
10.06.2023 08:45:00;10.06.2023 08:59:59;0,089;;;
10.06.2023 09:00:00;10.06.2023 09:14:59;0,072;;;
10.06.2023 09:15:00;10.06.2023 09:29:59;0,042;;;
10.06.2023 09:30:00;10.06.2023 09:44:59;0,063;;;
10.06.2023 09:45:00;10.06.2023 09:59:59;0,167;;;
10.06.2023 10:00:00;10.06.2023 10:14:59;0,019;;;
10.06.2023 10:15:00;10.06.2023 10:29:59;0,208;;;
10.06.2023 10:30:00;10.06.2023 10:44:59;0,371;;;
10.06.2023 10:45:00;10.06.2023 10:59:59;0,605;;;
10.06.2023 11:00:00;10.06.2023 11:14:59;0,638;;;
10.06.2023 11:15:00;10.06.2023 11:29:59;0,093;;;
10.06.2023 11:30:00;10.06.2023 11:44:59;0;;;
10.06.2023 11:45:00;10.06.2023 11:59:59;0,03;;;
10.06.2023 12:00:00;10.06.2023 12:14:59;0,007;;;
10.06.2023 12:15:00;10.06.2023 12:29:59;0,002;;;
10.06.2023 12:30:00;10.06.2023 12:44:59;0,027;;;
10.06.2023 12:45:00;10.06.2023 12:59:59;0,011;;;
10.06.2023 13:00:00;10.06.2023 13:14:59;0,209;;;
10.06.2023 13:15:00;10.06.2023 13:29:59;0,585;;;
10.06.2023 13:30:00;10.06.2023 13:44:59;0,212;;;
10.06.2023 13:45:00;10.06.2023 13:59:59;0,034;;;
10.06.2023 14:00:00;10.06.2023 14:14:59;0,473;;;
10.06.2023 14:15:00;10.06.2023 14:29:59;0,011;;;
10.06.2023 14:30:00;10.06.2023 14:44:59;0,02;;;
10.06.2023 14:45:00;10.06.2023 14:59:59;0,015;;;
10.06.2023 15:00:00;10.06.2023 15:14:59;0;;;
10.06.2023 15:15:00;10.06.2023 15:29:59;0,006;;;
10.06.2023 15:30:00;10.06.2023 15:44:59;0;;;
10.06.2023 15:45:00;10.06.2023 15:59:59;0,194;;;
10.06.2023 16:00:00;10.06.2023 16:14:59;0;;;
10.06.2023 16:15:00;10.06.2023 16:29:59;0,003;;;
10.06.2023 16:30:00;10.06.2023 16:44:59;0;;;
10.06.2023 16:45:00;10.06.2023 16:59:59;0;;;
10.06.2023 17:00:00;10.06.2023 17:14:59;0;;;
10.06.2023 17:15:00;10.06.2023 17:29:59;0,003;;;
10.06.2023 17:30:00;10.06.2023 17:44:59;0,001;;;
10.06.2023 17:45:00;10.06.2023 17:59:59;0,16;;;
10.06.2023 18:00:00;10.06.2023 18:14:59;0,304;;;
10.06.2023 18:15:00;10.06.2023 18:29:59;0,002;;;
10.06.2023 18:30:00;10.06.2023 18:44:59;0,095;;;
10.06.2023 18:45:00;10.06.2023 18:59:59;0,097;;;
10.06.2023 19:00:00;10.06.2023 19:14:59;0;;;
10.06.2023 19:15:00;10.06.2023 19:29:59;0,005;;;
10.06.2023 19:30:00;10.06.2023 19:44:59;0,011;;;
10.06.2023 19:45:00;10.06.2023 19:59:59;0;;;
10.06.2023 20:00:00;10.06.2023 20:14:59;0;;;
10.06.2023 20:15:00;10.06.2023 20:29:59;0;;;
10.06.2023 20:30:00;10.06.2023 20:44:59;0;;;
10.06.2023 20:45:00;10.06.2023 20:59:59;0;;;
10.06.2023 21:00:00;10.06.2023 21:14:59;0;;;
10.06.2023 21:15:00;10.06.2023 21:29:59;0;;;
10.06.2023 21:30:00;10.06.2023 21:44:59;0,001;;;
10.06.2023 21:45:00;10.06.2023 21:59:59;0;;;
10.06.2023 22:00:00;10.06.2023 22:14:59;0;;;
10.06.2023 22:15:00;10.06.2023 22:29:59;0;;;
10.06.2023 22:30:00;10.06.2023 22:44:59;0;;;
10.06.2023 22:45:00;10.06.2023 22:59:59;0,003;;;
10.06.2023 23:00:00;10.06.2023 23:14:59;0;;;
10.06.2023 23:15:00;10.06.2023 23:29:59;0,024;;;
10.06.2023 23:30:00;10.06.2023 23:44:59;0,086;;;
10.06.2023 23:45:00;10.06.2023 23:59:59;0,083;;;
11.06.2023 00:00:00;11.06.2023 00:14:59;0,084;;;
11.06.2023 00:15:00;11.06.2023 00:29:59;0,084;;;
11.06.2023 00:30:00;11.06.2023 00:44:59;0,084;;;
11.06.2023 00:45:00;11.06.2023 00:59:59;0,088;;;
11.06.2023 01:00:00;11.06.2023 01:14:59;0,08;;;
11.06.2023 01:15:00;11.06.2023 01:29:59;0,085;;;
11.06.2023 01:30:00;11.06.2023 01:44:59;0,085;;;
11.06.2023 01:45:00;11.06.2023 01:59:59;0,074;;;
11.06.2023 02:00:00;11.06.2023 02:14:59;0,074;;;
11.06.2023 02:15:00;11.06.2023 02:29:59;0,084;;;
11.06.2023 02:30:00;11.06.2023 02:44:59;0,082;;;
11.06.2023 02:45:00;11.06.2023 02:59:59;0,078;;;
11.06.2023 03:00:00;11.06.2023 03:14:59;0,076;;;
11.06.2023 03:15:00;11.06.2023 03:29:59;0,083;;;
11.06.2023 03:30:00;11.06.2023 03:44:59;0,073;;;
11.06.2023 03:45:00;11.06.2023 03:59:59;0,073;;;
11.06.2023 04:00:00;11.06.2023 04:14:59;0,079;;;
11.06.2023 04:15:00;11.06.2023 04:29:59;0,085;;;
11.06.2023 04:30:00;11.06.2023 04:44:59;0,086;;;
11.06.2023 04:45:00;11.06.2023 04:59:59;0,077;;;
11.06.2023 05:00:00;11.06.2023 05:14:59;0,07;;;
11.06.2023 05:15:00;11.06.2023 05:29:59;0,086;;;
11.06.2023 05:30:00;11.06.2023 05:44:59;0,08;;;
11.06.2023 05:45:00;11.06.2023 05:59:59;0,076;;;
11.06.2023 06:00:00;11.06.2023 06:14:59;0,078;;;
11.06.2023 06:15:00;11.06.2023 06:29:59;0,072;;;
11.06.2023 06:30:00;11.06.2023 06:44:59;0,067;;;
11.06.2023 06:45:00;11.06.2023 06:59:59;0,05;;;
11.06.2023 07:00:00;11.06.2023 07:14:59;0,064;;;
11.06.2023 07:15:00;11.06.2023 07:29:59;0,034;;;
11.06.2023 07:30:00;11.06.2023 07:44:59;0;;;
11.06.2023 07:45:00;11.06.2023 07:59:59;0;;;
11.06.2023 08:00:00;11.06.2023 08:14:59;0,009;;;
11.06.2023 08:15:00;11.06.2023 08:29:59;0,03;;;
11.06.2023 08:30:00;11.06.2023 08:44:59;0,013;;;
11.06.2023 08:45:00;11.06.2023 08:59:59;0;;;
11.06.2023 09:00:00;11.06.2023 09:14:59;0;;;
11.06.2023 09:15:00;11.06.2023 09:29:59;0,028;;;
11.06.2023 09:30:00;11.06.2023 09:44:59;0,086;;;
11.06.2023 09:45:00;11.06.2023 09:59:59;0,002;;;
11.06.2023 10:00:00;11.06.2023 10:14:59;0;;;
11.06.2023 10:15:00;11.06.2023 10:29:59;0,005;;;
11.06.2023 10:30:00;11.06.2023 10:44:59;0,319;;;
11.06.2023 10:45:00;11.06.2023 10:59:59;0,057;;;
11.06.2023 11:00:00;11.06.2023 11:14:59;0,008;;;
11.06.2023 11:15:00;11.06.2023 11:29:59;0,007;;;
11.06.2023 11:30:00;11.06.2023 11:44:59;0,011;;;
11.06.2023 11:45:00;11.06.2023 11:59:59;0,007;;;
11.06.2023 12:00:00;11.06.2023 12:14:59;0,009;;;
11.06.2023 12:15:00;11.06.2023 12:29:59;0,01;;;
11.06.2023 12:30:00;11.06.2023 12:44:59;0,008;;;
11.06.2023 12:45:00;11.06.2023 12:59:59;0,004;;;
11.06.2023 13:00:00;11.06.2023 13:14:59;0,275;;;
11.06.2023 13:15:00;11.06.2023 13:29:59;0,569;;;
11.06.2023 13:30:00;11.06.2023 13:44:59;0,003;;;
11.06.2023 13:45:00;11.06.2023 13:59:59;0,005;;;
11.06.2023 14:00:00;11.06.2023 14:14:59;0,074;;;
11.06.2023 14:15:00;11.06.2023 14:29:59;0,513;;;
11.06.2023 14:30:00;11.06.2023 14:44:59;0,003;;;
11.06.2023 14:45:00;11.06.2023 14:59:59;0,002;;;
11.06.2023 15:00:00;11.06.2023 15:14:59;0,002;;;
11.06.2023 15:15:00;11.06.2023 15:29:59;0,001;;;
11.06.2023 15:30:00;11.06.2023 15:44:59;0,004;;;
11.06.2023 15:45:00;11.06.2023 15:59:59;0,054;;;
11.06.2023 16:00:00;11.06.2023 16:14:59;0,147;;;
11.06.2023 16:15:00;11.06.2023 16:29:59;0,03;;;
11.06.2023 16:30:00;11.06.2023 16:44:59;0,011;;;
11.06.2023 16:45:00;11.06.2023 16:59:59;0,009;;;
11.06.2023 17:00:00;11.06.2023 17:14:59;0,007;;;
11.06.2023 17:15:00;11.06.2023 17:29:59;0,006;;;
11.06.2023 17:30:00;11.06.2023 17:44:59;0,002;;;
11.06.2023 17:45:00;11.06.2023 17:59:59;0,018;;;
11.06.2023 18:00:00;11.06.2023 18:14:59;0,156;;;
11.06.2023 18:15:00;11.06.2023 18:29:59;0,033;;;
11.06.2023 18:30:00;11.06.2023 18:44:59;0,002;;;
11.06.2023 18:45:00;11.06.2023 18:59:59;0,14;;;
11.06.2023 19:00:00;11.06.2023 19:14:59;0,082;;;
11.06.2023 19:15:00;11.06.2023 19:29:59;0,009;;;
11.06.2023 19:30:00;11.06.2023 19:44:59;0;;;
11.06.2023 19:45:00;11.06.2023 19:59:59;0,002;;;
11.06.2023 20:00:00;11.06.2023 20:14:59;0;;;
11.06.2023 20:15:00;11.06.2023 20:29:59;0;;;
11.06.2023 20:30:00;11.06.2023 20:44:59;0;;;
11.06.2023 20:45:00;11.06.2023 20:59:59;0;;;
11.06.2023 21:00:00;11.06.2023 21:14:59;0,001;;;
11.06.2023 21:15:00;11.06.2023 21:29:59;0;;;
11.06.2023 21:30:00;11.06.2023 21:44:59;0,005;;;
11.06.2023 21:45:00;11.06.2023 21:59:59;0,002;;;
11.06.2023 22:00:00;11.06.2023 22:14:59;0,004;;;
11.06.2023 22:15:00;11.06.2023 22:29:59;0,012;;;
11.06.2023 22:30:00;11.06.2023 22:44:59;0,027;;;
11.06.2023 22:45:00;11.06.2023 22:59:59;0,003;;;
11.06.2023 23:00:00;11.06.2023 23:14:59;0,001;;;
11.06.2023 23:15:00;11.06.2023 23:29:59;0,003;;;
11.06.2023 23:30:00;11.06.2023 23:44:59;0,034;;;
11.06.2023 23:45:00;11.06.2023 23:59:59;0,044;;;
12.06.2023 00:00:00;12.06.2023 00:14:59;0,059;;;
12.06.2023 00:15:00;12.06.2023 00:29:59;0,054;;;
12.06.2023 00:30:00;12.06.2023 00:44:59;0,039;;;
12.06.2023 00:45:00;12.06.2023 00:59:59;0,036;;;
12.06.2023 01:00:00;12.06.2023 01:14:59;0,042;;;
12.06.2023 01:15:00;12.06.2023 01:29:59;0,057;;;
12.06.2023 01:30:00;12.06.2023 01:44:59;0,041;;;
12.06.2023 01:45:00;12.06.2023 01:59:59;0,043;;;
12.06.2023 02:00:00;12.06.2023 02:14:59;0,052;;;
12.06.2023 02:15:00;12.06.2023 02:29:59;0,047;;;
12.06.2023 02:30:00;12.06.2023 02:44:59;0,035;;;
12.06.2023 02:45:00;12.06.2023 02:59:59;0,042;;;
12.06.2023 03:00:00;12.06.2023 03:14:59;0,048;;;
12.06.2023 03:15:00;12.06.2023 03:29:59;0,059;;;
12.06.2023 03:30:00;12.06.2023 03:44:59;0,044;;;
12.06.2023 03:45:00;12.06.2023 03:59:59;0,034;;;
12.06.2023 04:00:00;12.06.2023 04:14:59;0,045;;;
12.06.2023 04:15:00;12.06.2023 04:29:59;0,048;;;
12.06.2023 04:30:00;12.06.2023 04:44:59;0,044;;;
12.06.2023 04:45:00;12.06.2023 04:59:59;0,048;;;
12.06.2023 05:00:00;12.06.2023 05:14:59;0,053;;;
12.06.2023 05:15:00;12.06.2023 05:29:59;0,05;;;
12.06.2023 05:30:00;12.06.2023 05:44:59;0,033;;;
12.06.2023 05:45:00;12.06.2023 05:59:59;0,043;;;
12.06.2023 06:00:00;12.06.2023 06:14:59;0,084;;;
12.06.2023 06:15:00;12.06.2023 06:29:59;0,076;;;
12.06.2023 06:30:00;12.06.2023 06:44:59;0,128;;;
12.06.2023 06:45:00;12.06.2023 06:59:59;0,026;;;
12.06.2023 07:00:00;12.06.2023 07:14:59;0,006;;;
12.06.2023 07:15:00;12.06.2023 07:29:59;0;;;
12.06.2023 07:30:00;12.06.2023 07:44:59;0;;;
12.06.2023 07:45:00;12.06.2023 07:59:59;0,011;;;
12.06.2023 08:00:00;12.06.2023 08:14:59;0,004;;;
12.06.2023 08:15:00;12.06.2023 08:29:59;0,002;;;
12.06.2023 08:30:00;12.06.2023 08:44:59;0,001;;;
12.06.2023 08:45:00;12.06.2023 08:59:59;0,011;;;
12.06.2023 09:00:00;12.06.2023 09:14:59;0,003;;;
12.06.2023 09:15:00;12.06.2023 09:29:59;0,008;;;
12.06.2023 09:30:00;12.06.2023 09:44:59;0,001;;;
12.06.2023 09:45:00;12.06.2023 09:59:59;0,001;;;
12.06.2023 10:00:00;12.06.2023 10:14:59;0;;;
12.06.2023 10:15:00;12.06.2023 10:29:59;0,027;;;
12.06.2023 10:30:00;12.06.2023 10:44:59;0;;;
12.06.2023 10:45:00;12.06.2023 10:59:59;0,002;;;
12.06.2023 11:00:00;12.06.2023 11:14:59;0;;;
12.06.2023 11:15:00;12.06.2023 11:29:59;0;;;
12.06.2023 11:30:00;12.06.2023 11:44:59;0;;;
12.06.2023 11:45:00;12.06.2023 11:59:59;0;;;
12.06.2023 12:00:00;12.06.2023 12:14:59;0;;;
12.06.2023 12:15:00;12.06.2023 12:29:59;0,001;;;
12.06.2023 12:30:00;12.06.2023 12:44:59;0,001;;;
12.06.2023 12:45:00;12.06.2023 12:59:59;0,018;;;
12.06.2023 13:00:00;12.06.2023 13:14:59;0,05;;;
12.06.2023 13:15:00;12.06.2023 13:29:59;0,489;;;
12.06.2023 13:30:00;12.06.2023 13:44:59;0,063;;;
12.06.2023 13:45:00;12.06.2023 13:59:59;0;;;
12.06.2023 14:00:00;12.06.2023 14:14:59;0,025;;;
12.06.2023 14:15:00;12.06.2023 14:29:59;0,071;;;
12.06.2023 14:30:00;12.06.2023 14:44:59;0,001;;;
12.06.2023 14:45:00;12.06.2023 14:59:59;0,012;;;
12.06.2023 15:00:00;12.06.2023 15:14:59;0,134;;;
12.06.2023 15:15:00;12.06.2023 15:29:59;0,131;;;
12.06.2023 15:30:00;12.06.2023 15:44:59;0,034;;;
12.06.2023 15:45:00;12.06.2023 15:59:59;0,002;;;
12.06.2023 16:00:00;12.06.2023 16:14:59;0;;;
12.06.2023 16:15:00;12.06.2023 16:29:59;0;;;
12.06.2023 16:30:00;12.06.2023 16:44:59;0,001;;;
12.06.2023 16:45:00;12.06.2023 16:59:59;0;;;
12.06.2023 17:00:00;12.06.2023 17:14:59;0;;;
12.06.2023 17:15:00;12.06.2023 17:29:59;0,001;;;
12.06.2023 17:30:00;12.06.2023 17:44:59;0,076;;;
12.06.2023 17:45:00;12.06.2023 17:59:59;0,16;;;
12.06.2023 18:00:00;12.06.2023 18:14:59;0,03;;;
12.06.2023 18:15:00;12.06.2023 18:29:59;0,011;;;
12.06.2023 18:30:00;12.06.2023 18:44:59;0,001;;;
12.06.2023 18:45:00;12.06.2023 18:59:59;0;;;
12.06.2023 19:00:00;12.06.2023 19:14:59;0,003;;;
12.06.2023 19:15:00;12.06.2023 19:29:59;0,001;;;
