Adresse [Zählpunktnummer];;;Adresse [Zählpunktnummer];;
Zählpunktnummer;;;Zählpunktnummer;;
Strom - Wirkenergie (kWh);;;Strom - Wirkenergie (kWh);;
kWh;;;kWh;;
DATE_FROM;DATE_TO;VALUE;DATE_FROM;DATE_TO;VALUE
13.11.2023 17:00:00;13.11.2023 17:14:59;0,162;;;
13.11.2023 17:15:00;13.11.2023 17:29:59;0,168;;;
13.11.2023 17:30:00;13.11.2023 17:44:59;0,166;;;
13.11.2023 17:45:00;13.11.2023 17:59:59;0,364;;;
13.11.2023 18:00:00;13.11.2023 18:14:59;0,193;;;
13.11.2023 18:15:00;13.11.2023 18:29:59;0,628;;;
13.11.2023 18:30:00;13.11.2023 18:44:59;0,498;;;
13.11.2023 18:45:00;13.11.2023 18:59:59;0,417;;;
13.11.2023 19:00:00;13.11.2023 19:14:59;0,268;;;
13.11.2023 19:15:00;13.11.2023 19:29:59;0,173;;;
13.11.2023 19:30:00;13.11.2023 19:44:59;0,222;;;
13.11.2023 19:45:00;13.11.2023 19:59:59;0,179;;;
13.11.2023 20:00:00;13.11.2023 20:14:59;0,15;;;
13.11.2023 20:15:00;13.11.2023 20:29:59;0,151;;;
13.11.2023 20:30:00;13.11.2023 20:44:59;0,131;;;
13.11.2023 20:45:00;13.11.2023 20:59:59;0,142;;;
13.11.2023 21:00:00;13.11.2023 21:14:59;0,152;;;
13.11.2023 21:15:00;13.11.2023 21:29:59;0,148;;;
13.11.2023 21:30:00;13.11.2023 21:44:59;0,16;;;
13.11.2023 21:45:00;13.11.2023 21:59:59;0,177;;;
13.11.2023 22:00:00;13.11.2023 22:14:59;0,163;;;
13.11.2023 22:15:00;13.11.2023 22:29:59;0,146;;;
13.11.2023 22:30:00;13.11.2023 22:44:59;0,124;;;
13.11.2023 22:45:00;13.11.2023 22:59:59;0,12;;;
13.11.2023 23:00:00;13.11.2023 23:14:59;0,11;;;
13.11.2023 23:15:00;13.11.2023 23:29:59;0,112;;;
13.11.2023 23:30:00;13.11.2023 23:44:59;0,121;;;
13.11.2023 23:45:00;13.11.2023 23:59:59;0,098;;;
14.11.2023 00:00:00;14.11.2023 00:14:59;0,103;;;
14.11.2023 00:15:00;14.11.2023 00:29:59;0,139;;;
14.11.2023 00:30:00;14.11.2023 00:44:59;0,275;;;
14.11.2023 00:45:00;14.11.2023 00:59:59;0,204;;;
14.11.2023 01:00:00;14.11.2023 01:14:59;0,132;;;
14.11.2023 01:15:00;14.11.2023 01:29:59;0,121;;;
14.11.2023 01:30:00;14.11.2023 01:44:59;0,139;;;
14.11.2023 01:45:00;14.11.2023 01:59:59;0,111;;;
14.11.2023 02:00:00;14.11.2023 02:14:59;0,118;;;
14.11.2023 02:15:00;14.11.2023 02:29:59;0,112;;;
14.11.2023 02:30:00;14.11.2023 02:44:59;0,106;;;
14.11.2023 02:45:00;14.11.2023 02:59:59;0,125;;;
14.11.2023 03:00:00;14.11.2023 03:14:59;0,115;;;
14.11.2023 03:15:00;14.11.2023 03:29:59;0,111;;;
14.11.2023 03:30:00;14.11.2023 03:44:59;0,116;;;
14.11.2023 03:45:00;14.11.2023 03:59:59;0,107;;;
14.11.2023 04:00:00;14.11.2023 04:14:59;0,117;;;
14.11.2023 04:15:00;14.11.2023 04:29:59;0,121;;;
14.11.2023 04:30:00;14.11.2023 04:44:59;0,106;;;
14.11.2023 04:45:00;14.11.2023 04:59:59;0,12;;;
14.11.2023 05:00:00;14.11.2023 05:14:59;0,105;;;
14.11.2023 05:15:00;14.11.2023 05:29:59;0,117;;;
14.11.2023 05:30:00;14.11.2023 05:44:59;0,121;;;
14.11.2023 05:45:00;14.11.2023 05:59:59;0,112;;;
14.11.2023 06:00:00;14.11.2023 06:14:59;0,113;;;
14.11.2023 06:15:00;14.11.2023 06:29:59;0,111;;;
14.11.2023 06:30:00;14.11.2023 06:44:59;0,238;;;
14.11.2023 06:45:00;14.11.2023 06:59:59;0,318;;;
14.11.2023 07:00:00;14.11.2023 07:14:59;0,19;;;
14.11.2023 07:15:00;14.11.2023 07:29:59;0,18;;;
14.11.2023 07:30:00;14.11.2023 07:44:59;0,176;;;
14.11.2023 07:45:00;14.11.2023 07:59:59;0,162;;;
14.11.2023 08:00:00;14.11.2023 08:14:59;0,162;;;
14.11.2023 08:15:00;14.11.2023 08:29:59;0,144;;;
14.11.2023 08:30:00;14.11.2023 08:44:59;0,132;;;
14.11.2023 08:45:00;14.11.2023 08:59:59;0,15;;;
14.11.2023 09:00:00;14.11.2023 09:14:59;0,139;;;
14.11.2023 09:15:00;14.11.2023 09:29:59;0,156;;;
14.11.2023 09:30:00;14.11.2023 09:44:59;0,158;;;
14.11.2023 09:45:00;14.11.2023 09:59:59;0,149;;;
14.11.2023 10:00:00;14.11.2023 10:14:59;0,17;;;
14.11.2023 10:15:00;14.11.2023 10:29:59;0,124;;;
14.11.2023 10:30:00;14.11.2023 10:44:59;0,085;;;
14.11.2023 10:45:00;14.11.2023 10:59:59;0,14;;;
14.11.2023 11:00:00;14.11.2023 11:14:59;0,135;;;
14.11.2023 11:15:00;14.11.2023 11:29:59;0,13;;;
14.11.2023 11:30:00;14.11.2023 11:44:59;0,138;;;
14.11.2023 11:45:00;14.11.2023 11:59:59;0,131;;;
14.11.2023 12:00:00;14.11.2023 12:14:59;0,144;;;
14.11.2023 12:15:00;14.11.2023 12:29:59;0,119;;;
14.11.2023 12:30:00;14.11.2023 12:44:59;0,197;;;
14.11.2023 12:45:00;14.11.2023 12:59:59;0,173;;;
14.11.2023 13:00:00;14.11.2023 13:14:59;0,419;;;
14.11.2023 13:15:00;14.11.2023 13:29:59;0,89;;;
14.11.2023 13:30:00;14.11.2023 13:44:59;0,467;;;
14.11.2023 13:45:00;14.11.2023 13:59:59;0,13;;;
14.11.2023 14:00:00;14.11.2023 14:14:59;0,134;;;
14.11.2023 14:15:00;14.11.2023 14:29:59;0,117;;;
14.11.2023 14:30:00;14.11.2023 14:44:59;0,137;;;
14.11.2023 14:45:00;14.11.2023 14:59:59;0,133;;;
14.11.2023 15:00:00;14.11.2023 15:14:59;0,141;;;
14.11.2023 15:15:00;14.11.2023 15:29:59;0,144;;;
14.11.2023 15:30:00;14.11.2023 15:44:59;0,138;;;
14.11.2023 15:45:00;14.11.2023 15:59:59;0,281;;;
14.11.2023 16:00:00;14.11.2023 16:14:59;0,26;;;
14.11.2023 16:15:00;14.11.2023 16:29:59;0,139;;;
14.11.2023 16:30:00;14.11.2023 16:44:59;0,151;;;
14.11.2023 16:45:00;14.11.2023 16:59:59;0,163;;;
14.11.2023 17:00:00;14.11.2023 17:14:59;0,148;;;
14.11.2023 17:15:00;14.11.2023 17:29:59;0,295;;;
14.11.2023 17:30:00;14.11.2023 17:44:59;0,686;;;
14.11.2023 17:45:00;14.11.2023 17:59:59;0,759;;;
14.11.2023 18:00:00;14.11.2023 18:14:59;0,474;;;
14.11.2023 18:15:00;14.11.2023 18:29:59;0,662;;;
14.11.2023 18:30:00;14.11.2023 18:44:59;0,401;;;
14.11.2023 18:45:00;14.11.2023 18:59:59;0,141;;;
14.11.2023 19:00:00;14.11.2023 19:14:59;0,146;;;
14.11.2023 19:15:00;14.11.2023 19:29:59;0,175;;;
14.11.2023 19:30:00;14.11.2023 19:44:59;0,167;;;
14.11.2023 19:45:00;14.11.2023 19:59:59;0,396;;;
14.11.2023 20:00:00;14.11.2023 20:14:59;0,76;;;
14.11.2023 20:15:00;14.11.2023 20:29:59;0,422;;;
14.11.2023 20:30:00;14.11.2023 20:44:59;0,336;;;
14.11.2023 20:45:00;14.11.2023 20:59:59;0,301;;;
14.11.2023 21:00:00;14.11.2023 21:14:59;0,289;;;
14.11.2023 21:15:00;14.11.2023 21:29:59;0,277;;;
14.11.2023 21:30:00;14.11.2023 21:44:59;0,248;;;
14.11.2023 21:45:00;14.11.2023 21:59:59;0,262;;;
14.11.2023 22:00:00;14.11.2023 22:14:59;0,272;;;
14.11.2023 22:15:00;14.11.2023 22:29:59;0,261;;;
14.11.2023 22:30:00;14.11.2023 22:44:59;0,244;;;
14.11.2023 22:45:00;14.11.2023 22:59:59;0,223;;;
14.11.2023 23:00:00;14.11.2023 23:14:59;0,219;;;
14.11.2023 23:15:00;14.11.2023 23:29:59;0,21;;;
14.11.2023 23:30:00;14.11.2023 23:44:59;0,197;;;
14.11.2023 23:45:00;14.11.2023 23:59:59;0,196;;;
15.11.2023 00:00:00;15.11.2023 00:14:59;0,188;;;
15.11.2023 00:15:00;15.11.2023 00:29:59;0,189;;;
15.11.2023 00:30:00;15.11.2023 00:44:59;0,193;;;
15.11.2023 00:45:00;15.11.2023 00:59:59;0,163;;;
15.11.2023 01:00:00;15.11.2023 01:14:59;0,165;;;
15.11.2023 01:15:00;15.11.2023 01:29:59;0,092;;;
15.11.2023 01:30:00;15.11.2023 01:44:59;0,097;;;
15.11.2023 01:45:00;15.11.2023 01:59:59;0,107;;;
15.11.2023 02:00:00;15.11.2023 02:14:59;0,093;;;
15.11.2023 02:15:00;15.11.2023 02:29:59;0,09;;;
15.11.2023 02:30:00;15.11.2023 02:44:59;0,105;;;
15.11.2023 02:45:00;15.11.2023 02:59:59;0,09;;;
15.11.2023 03:00:00;15.11.2023 03:14:59;0,164;;;
15.11.2023 03:15:00;15.11.2023 03:29:59;0,203;;;
15.11.2023 03:30:00;15.11.2023 03:44:59;0,194;;;
15.11.2023 03:45:00;15.11.2023 03:59:59;0,195;;;
15.11.2023 04:00:00;15.11.2023 04:14:59;0,16;;;
15.11.2023 04:15:00;15.11.2023 04:29:59;0,171;;;
15.11.2023 04:30:00;15.11.2023 04:44:59;0,166;;;
15.11.2023 04:45:00;15.11.2023 04:59:59;0,162;;;
15.11.2023 05:00:00;15.11.2023 05:14:59;0,167;;;
15.11.2023 05:15:00;15.11.2023 05:29:59;0,174;;;
15.11.2023 05:30:00;15.11.2023 05:44:59;0,166;;;
15.11.2023 05:45:00;15.11.2023 05:59:59;0,177;;;
15.11.2023 06:00:00;15.11.2023 06:14:59;0,171;;;
15.11.2023 06:15:00;15.11.2023 06:29:59;0,184;;;
15.11.2023 06:30:00;15.11.2023 06:44:59;0,202;;;
15.11.2023 06:45:00;15.11.2023 06:59:59;0,299;;;
15.11.2023 07:00:00;15.11.2023 07:14:59;0,348;;;
15.11.2023 07:15:00;15.11.2023 07:29:59;0,261;;;
15.11.2023 07:30:00;15.11.2023 07:44:59;0,223;;;
15.11.2023 07:45:00;15.11.2023 07:59:59;0,196;;;
15.11.2023 08:00:00;15.11.2023 08:14:59;0,196;;;
15.11.2023 08:15:00;15.11.2023 08:29:59;0,336;;;
15.11.2023 08:30:00;15.11.2023 08:44:59;0,455;;;
15.11.2023 08:45:00;15.11.2023 08:59:59;0,592;;;
15.11.2023 09:00:00;15.11.2023 09:14:59;0,366;;;
15.11.2023 09:15:00;15.11.2023 09:29:59;0,226;;;
15.11.2023 09:30:00;15.11.2023 09:44:59;0,17;;;
15.11.2023 09:45:00;15.11.2023 09:59:59;0,201;;;
15.11.2023 10:00:00;15.11.2023 10:14:59;0,048;;;
15.11.2023 10:15:00;15.11.2023 10:29:59;0,007;;;
15.11.2023 10:30:00;15.11.2023 10:44:59;0,009;;;
15.11.2023 10:45:00;15.11.2023 10:59:59;0;;;
15.11.2023 11:00:00;15.11.2023 11:14:59;0,006;;;
15.11.2023 11:15:00;15.11.2023 11:29:59;0,411;;;
15.11.2023 11:30:00;15.11.2023 11:44:59;0,366;;;
15.11.2023 11:45:00;15.11.2023 11:59:59;0;;;
15.11.2023 12:00:00;15.11.2023 12:14:59;0,003;;;
15.11.2023 12:15:00;15.11.2023 12:29:59;0,005;;;
15.11.2023 12:30:00;15.11.2023 12:44:59;0,004;;;
15.11.2023 12:45:00;15.11.2023 12:59:59;0,007;;;
15.11.2023 13:00:00;15.11.2023 13:14:59;0,241;;;
15.11.2023 13:15:00;15.11.2023 13:29:59;0,595;;;
15.11.2023 13:30:00;15.11.2023 13:44:59;0,725;;;
15.11.2023 13:45:00;15.11.2023 13:59:59;0,14;;;
15.11.2023 14:00:00;15.11.2023 14:14:59;0,014;;;
15.11.2023 14:15:00;15.11.2023 14:29:59;0,021;;;
15.11.2023 14:30:00;15.11.2023 14:44:59;0,017;;;
15.11.2023 14:45:00;15.11.2023 14:59:59;0,022;;;
15.11.2023 15:00:00;15.11.2023 15:14:59;0,026;;;
15.11.2023 15:15:00;15.11.2023 15:29:59;0,056;;;
15.11.2023 15:30:00;15.11.2023 15:44:59;0,157;;;
15.11.2023 15:45:00;15.11.2023 15:59:59;0,119;;;
15.11.2023 16:00:00;15.11.2023 16:14:59;0,113;;;
15.11.2023 16:15:00;15.11.2023 16:29:59;0,13;;;
15.11.2023 16:30:00;15.11.2023 16:44:59;0,131;;;
15.11.2023 16:45:00;15.11.2023 16:59:59;0,28;;;
15.11.2023 17:00:00;15.11.2023 17:14:59;0,362;;;
15.11.2023 17:15:00;15.11.2023 17:29:59;0,467;;;
15.11.2023 17:30:00;15.11.2023 17:44:59;0,26;;;
15.11.2023 17:45:00;15.11.2023 17:59:59;0,238;;;
15.11.2023 18:00:00;15.11.2023 18:14:59;0,25;;;
15.11.2023 18:15:00;15.11.2023 18:29:59;0,255;;;
15.11.2023 18:30:00;15.11.2023 18:44:59;0,469;;;
15.11.2023 18:45:00;15.11.2023 18:59:59;0,548;;;
15.11.2023 19:00:00;15.11.2023 19:14:59;0,244;;;
15.11.2023 19:15:00;15.11.2023 19:29:59;0,205;;;
15.11.2023 19:30:00;15.11.2023 19:44:59;0,216;;;
15.11.2023 19:45:00;15.11.2023 19:59:59;0,253;;;
15.11.2023 20:00:00;15.11.2023 20:14:59;0,209;;;
15.11.2023 20:15:00;15.11.2023 20:29:59;0,214;;;
15.11.2023 20:30:00;15.11.2023 20:44:59;0,207;;;
15.11.2023 20:45:00;15.11.2023 20:59:59;0,204;;;
15.11.2023 21:00:00;15.11.2023 21:14:59;0,194;;;
15.11.2023 21:15:00;15.11.2023 21:29:59;0,209;;;
15.11.2023 21:30:00;15.11.2023 21:44:59;0,212;;;
15.11.2023 21:45:00;15.11.2023 21:59:59;0,201;;;
15.11.2023 22:00:00;15.11.2023 22:14:59;0,193;;;
15.11.2023 22:15:00;15.11.2023 22:29:59;0,247;;;
15.11.2023 22:30:00;15.11.2023 22:44:59;0,167;;;
15.11.2023 22:45:00;15.11.2023 22:59:59;0,167;;;
15.11.2023 23:00:00;15.11.2023 23:14:59;0,15;;;
15.11.2023 23:15:00;15.11.2023 23:29:59;0,15;;;
15.11.2023 23:30:00;15.11.2023 23:44:59;0,183;;;
15.11.2023 23:45:00;15.11.2023 23:59:59;0,168;;;
16.11.2023 00:00:00;16.11.2023 00:14:59;0,228;;;
16.11.2023 00:15:00;16.11.2023 00:29:59;0,248;;;
16.11.2023 00:30:00;16.11.2023 00:44:59;0,254;;;
16.11.2023 00:45:00;16.11.2023 00:59:59;0,266;;;
16.11.2023 01:00:00;16.11.2023 01:14:59;0,25;;;
16.11.2023 01:15:00;16.11.2023 01:29:59;0,254;;;
16.11.2023 01:30:00;16.11.2023 01:44:59;0,259;;;
16.11.2023 01:45:00;16.11.2023 01:59:59;0,262;;;
16.11.2023 02:00:00;16.11.2023 02:14:59;0,298;;;
16.11.2023 02:15:00;16.11.2023 02:29:59;0,279;;;
16.11.2023 02:30:00;16.11.2023 02:44:59;0,282;;;
16.11.2023 02:45:00;16.11.2023 02:59:59;0,29;;;
16.11.2023 03:00:00;16.11.2023 03:14:59;0,313;;;
16.11.2023 03:15:00;16.11.2023 03:29:59;0,415;;;
16.11.2023 03:30:00;16.11.2023 03:44:59;0,297;;;
16.11.2023 03:45:00;16.11.2023 03:59:59;0,287;;;
16.11.2023 04:00:00;16.11.2023 04:14:59;0,3;;;
16.11.2023 04:15:00;16.11.2023 04:29:59;0,409;;;
16.11.2023 04:30:00;16.11.2023 04:44:59;0,311;;;
16.11.2023 04:45:00;16.11.2023 04:59:59;0,292;;;
16.11.2023 05:00:00;16.11.2023 05:14:59;0,251;;;
16.11.2023 05:15:00;16.11.2023 05:29:59;0,404;;;
16.11.2023 05:30:00;16.11.2023 05:44:59;0,374;;;
16.11.2023 05:45:00;16.11.2023 05:59:59;0,275;;;
16.11.2023 06:00:00;16.11.2023 06:14:59;0,346;;;
16.11.2023 06:15:00;16.11.2023 06:29:59;0,366;;;
16.11.2023 06:30:00;16.11.2023 06:44:59;0,407;;;
16.11.2023 06:45:00;16.11.2023 06:59:59;0,497;;;
16.11.2023 07:00:00;16.11.2023 07:14:59;0,353;;;
16.11.2023 07:15:00;16.11.2023 07:29:59;0,438;;;
16.11.2023 07:30:00;16.11.2023 07:44:59;0,316;;;
16.11.2023 07:45:00;16.11.2023 07:59:59;0,274;;;
16.11.2023 08:00:00;16.11.2023 08:14:59;0,366;;;
16.11.2023 08:15:00;16.11.2023 08:29:59;0,217;;;
16.11.2023 08:30:00;16.11.2023 08:44:59;0,339;;;
16.11.2023 08:45:00;16.11.2023 08:59:59;0,264;;;
16.11.2023 09:00:00;16.11.2023 09:14:59;0,173;;;
16.11.2023 09:15:00;16.11.2023 09:29:59;0,218;;;
16.11.2023 09:30:00;16.11.2023 09:44:59;0,348;;;
16.11.2023 09:45:00;16.11.2023 09:59:59;0,466;;;
16.11.2023 10:00:00;16.11.2023 10:14:59;0,044;;;
16.11.2023 10:15:00;16.11.2023 10:29:59;0;;;
16.11.2023 10:30:00;16.11.2023 10:44:59;0;;;
16.11.2023 10:45:00;16.11.2023 10:59:59;0;;;
16.11.2023 11:00:00;16.11.2023 11:14:59;0;;;
16.11.2023 11:15:00;16.11.2023 11:29:59;0,159;;;
16.11.2023 11:30:00;16.11.2023 11:44:59;0,014;;;
16.11.2023 11:45:00;16.11.2023 11:59:59;0;;;
16.11.2023 12:00:00;16.11.2023 12:14:59;0,001;;;
16.11.2023 12:15:00;16.11.2023 12:29:59;0;;;
16.11.2023 12:30:00;16.11.2023 12:44:59;0,037;;;
16.11.2023 12:45:00;16.11.2023 12:59:59;0,108;;;
16.11.2023 13:00:00;16.11.2023 13:14:59;0,385;;;
16.11.2023 13:15:00;16.11.2023 13:29:59;0,779;;;
16.11.2023 13:30:00;16.11.2023 13:44:59;0,327;;;
16.11.2023 13:45:00;16.11.2023 13:59:59;0,093;;;
16.11.2023 14:00:00;16.11.2023 14:14:59;0,093;;;
16.11.2023 14:15:00;16.11.2023 14:29:59;0,034;;;
16.11.2023 14:30:00;16.11.2023 14:44:59;0,078;;;
16.11.2023 14:45:00;16.11.2023 14:59:59;0,098;;;
16.11.2023 15:00:00;16.11.2023 15:14:59;0,109;;;
16.11.2023 15:15:00;16.11.2023 15:29:59;0,106;;;
16.11.2023 15:30:00;16.11.2023 15:44:59;0,109;;;
16.11.2023 15:45:00;16.11.2023 15:59:59;0,131;;;
16.11.2023 16:00:00;16.11.2023 16:14:59;0,334;;;
16.11.2023 16:15:00;16.11.2023 16:29:59;0,29;;;
16.11.2023 16:30:00;16.11.2023 16:44:59;0,228;;;
16.11.2023 16:45:00;16.11.2023 16:59:59;0,221;;;
16.11.2023 17:00:00;16.11.2023 17:14:59;0,252;;;
16.11.2023 17:15:00;16.11.2023 17:29:59;0,433;;;
16.11.2023 17:30:00;16.11.2023 17:44:59;0,412;;;
16.11.2023 17:45:00;16.11.2023 17:59:59;0,619;;;
16.11.2023 18:00:00;16.11.2023 18:14:59;0,43;;;
16.11.2023 18:15:00;16.11.2023 18:29:59;0,359;;;
16.11.2023 18:30:00;16.11.2023 18:44:59;0,538;;;
16.11.2023 18:45:00;16.11.2023 18:59:59;0,318;;;
16.11.2023 19:00:00;16.11.2023 19:14:59;0,313;;;
16.11.2023 19:15:00;16.11.2023 19:29:59;0,301;;;
16.11.2023 19:30:00;16.11.2023 19:44:59;0,296;;;
16.11.2023 19:45:00;16.11.2023 19:59:59;0,283;;;
16.11.2023 20:00:00;16.11.2023 20:14:59;0,274;;;
16.11.2023 20:15:00;16.11.2023 20:29:59;0,388;;;
16.11.2023 20:30:00;16.11.2023 20:44:59;0,307;;;
16.11.2023 20:45:00;16.11.2023 20:59:59;0,289;;;
16.11.2023 21:00:00;16.11.2023 21:14:59;0,362;;;
16.11.2023 21:15:00;16.11.2023 21:29:59;0,251;;;
16.11.2023 21:30:00;16.11.2023 21:44:59;0,264;;;
16.11.2023 21:45:00;16.11.2023 21:59:59;0,266;;;
16.11.2023 22:00:00;16.11.2023 22:14:59;0,24;;;
16.11.2023 22:15:00;16.11.2023 22:29:59;0,146;;;
16.11.2023 22:30:00;16.11.2023 22:44:59;0,129;;;
16.11.2023 22:45:00;16.11.2023 22:59:59;0,135;;;
16.11.2023 23:00:00;16.11.2023 23:14:59;0,136;;;
16.11.2023 23:15:00;16.11.2023 23:29:59;0,124;;;
16.11.2023 23:30:00;16.11.2023 23:44:59;0,126;;;
16.11.2023 23:45:00;16.11.2023 23:59:59;0,12;;;
17.11.2023 00:00:00;17.11.2023 00:14:59;0,145;;;
17.11.2023 00:15:00;17.11.2023 00:29:59;0,154;;;
17.11.2023 00:30:00;17.11.2023 00:44:59;0,136;;;
17.11.2023 00:45:00;17.11.2023 00:59:59;0,144;;;
17.11.2023 01:00:00;17.11.2023 01:14:59;0,139;;;
17.11.2023 01:15:00;17.11.2023 01:29:59;0,142;;;
17.11.2023 01:30:00;17.11.2023 01:44:59;0,147;;;
17.11.2023 01:45:00;17.11.2023 01:59:59;0,14;;;
17.11.2023 02:00:00;17.11.2023 02:14:59;0,13;;;
17.11.2023 02:15:00;17.11.2023 02:29:59;0,147;;;
17.11.2023 02:30:00;17.11.2023 02:44:59;0,136;;;
17.11.2023 02:45:00;17.11.2023 02:59:59;0,145;;;
17.11.2023 03:00:00;17.11.2023 03:14:59;0,143;;;
17.11.2023 03:15:00;17.11.2023 03:29:59;0,129;;;
17.11.2023 03:30:00;17.11.2023 03:44:59;0,141;;;
17.11.2023 03:45:00;17.11.2023 03:59:59;0,14;;;
17.11.2023 04:00:00;17.11.2023 04:14:59;0,141;;;
17.11.2023 04:15:00;17.11.2023 04:29:59;0,142;;;
17.11.2023 04:30:00;17.11.2023 04:44:59;0,133;;;
17.11.2023 04:45:00;17.11.2023 04:59:59;0,136;;;
17.11.2023 05:00:00;17.11.2023 05:14:59;0,146;;;
17.11.2023 05:15:00;17.11.2023 05:29:59;0,137;;;
17.11.2023 05:30:00;17.11.2023 05:44:59;0,144;;;
17.11.2023 05:45:00;17.11.2023 05:59:59;0,141;;;
17.11.2023 06:00:00;17.11.2023 06:14:59;0,15;;;
17.11.2023 06:15:00;17.11.2023 06:29:59;0,151;;;
17.11.2023 06:30:00;17.11.2023 06:44:59;0,164;;;
17.11.2023 06:45:00;17.11.2023 06:59:59;0,179;;;
17.11.2023 07:00:00;17.11.2023 07:14:59;0,346;;;
17.11.2023 07:15:00;17.11.2023 07:29:59;0,177;;;
17.11.2023 07:30:00;17.11.2023 07:44:59;0,177;;;
17.11.2023 07:45:00;17.11.2023 07:59:59;0,137;;;
17.11.2023 08:00:00;17.11.2023 08:14:59;0,146;;;
17.11.2023 08:15:00;17.11.2023 08:29:59;0,147;;;
17.11.2023 08:30:00;17.11.2023 08:44:59;0,213;;;
17.11.2023 08:45:00;17.11.2023 08:59:59;0,158;;;
17.11.2023 09:00:00;17.11.2023 09:14:59;0,137;;;
17.11.2023 09:15:00;17.11.2023 09:29:59;0,131;;;
17.11.2023 09:30:00;17.11.2023 09:44:59;0,137;;;
17.11.2023 09:45:00;17.11.2023 09:59:59;0,251;;;
17.11.2023 10:00:00;17.11.2023 10:14:59;0,141;;;
17.11.2023 10:15:00;17.11.2023 10:29:59;0,13;;;
17.11.2023 10:30:00;17.11.2023 10:44:59;0,124;;;
17.11.2023 10:45:00;17.11.2023 10:59:59;0,188;;;
17.11.2023 11:00:00;17.11.2023 11:14:59;0,183;;;
17.11.2023 11:15:00;17.11.2023 11:29:59;0,065;;;
17.11.2023 11:30:00;17.11.2023 11:44:59;0,227;;;
17.11.2023 11:45:00;17.11.2023 11:59:59;0,675;;;
17.11.2023 12:00:00;17.11.2023 12:14:59;0,394;;;
17.11.2023 12:15:00;17.11.2023 12:29:59;0,299;;;
17.11.2023 12:30:00;17.11.2023 12:44:59;0,219;;;
17.11.2023 12:45:00;17.11.2023 12:59:59;0,242;;;
17.11.2023 13:00:00;17.11.2023 13:14:59;0,415;;;
17.11.2023 13:15:00;17.11.2023 13:29:59;0,759;;;
17.11.2023 13:30:00;17.11.2023 13:44:59;0,663;;;
17.11.2023 13:45:00;17.11.2023 13:59:59;0,299;;;
17.11.2023 14:00:00;17.11.2023 14:14:59;0,3;;;
17.11.2023 14:15:00;17.11.2023 14:29:59;0,265;;;
17.11.2023 14:30:00;17.11.2023 14:44:59;0,31;;;
17.11.2023 14:45:00;17.11.2023 14:59:59;0,317;;;
17.11.2023 15:00:00;17.11.2023 15:14:59;0,226;;;
17.11.2023 15:15:00;17.11.2023 15:29:59;0,234;;;
17.11.2023 15:30:00;17.11.2023 15:44:59;0,176;;;
17.11.2023 15:45:00;17.11.2023 15:59:59;0,278;;;
17.11.2023 16:00:00;17.11.2023 16:14:59;0,446;;;
17.11.2023 16:15:00;17.11.2023 16:29:59;0,25;;;
17.11.2023 16:30:00;17.11.2023 16:44:59;0,262;;;
17.11.2023 16:45:00;17.11.2023 16:59:59;0,259;;;
17.11.2023 17:00:00;17.11.2023 17:14:59;0,239;;;
17.11.2023 17:15:00;17.11.2023 17:29:59;0,316;;;
17.11.2023 17:30:00;17.11.2023 17:44:59;0,109;;;
17.11.2023 17:45:00;17.11.2023 17:59:59;0,068;;;
17.11.2023 18:00:00;17.11.2023 18:14:59;0,079;;;
17.11.2023 18:15:00;17.11.2023 18:29:59;0,058;;;
17.11.2023 18:30:00;17.11.2023 18:44:59;0,066;;;
17.11.2023 18:45:00;17.11.2023 18:59:59;0,57;;;
17.11.2023 19:00:00;17.11.2023 19:14:59;0,639;;;
17.11.2023 19:15:00;17.11.2023 19:29:59;0,404;;;
17.11.2023 19:30:00;17.11.2023 19:44:59;0,357;;;
17.11.2023 19:45:00;17.11.2023 19:59:59;0,31;;;
17.11.2023 20:00:00;17.11.2023 20:14:59;0,17;;;
17.11.2023 20:15:00;17.11.2023 20:29:59;0,081;;;
17.11.2023 20:30:00;17.11.2023 20:44:59;0,091;;;
17.11.2023 20:45:00;17.11.2023 20:59:59;0,073;;;
17.11.2023 21:00:00;17.11.2023 21:14:59;0,273;;;
17.11.2023 21:15:00;17.11.2023 21:29:59;0,527;;;
17.11.2023 21:30:00;17.11.2023 21:44:59;0,542;;;
17.11.2023 21:45:00;17.11.2023 21:59:59;0,538;;;
17.11.2023 22:00:00;17.11.2023 22:14:59;0,566;;;
17.11.2023 22:15:00;17.11.2023 22:29:59;0,409;;;
17.11.2023 22:30:00;17.11.2023 22:44:59;0,573;;;
17.11.2023 22:45:00;17.11.2023 22:59:59;0,474;;;
17.11.2023 23:00:00;17.11.2023 23:14:59;0,368;;;
17.11.2023 23:15:00;17.11.2023 23:29:59;0,345;;;
17.11.2023 23:30:00;17.11.2023 23:44:59;0,469;;;
17.11.2023 23:45:00;17.11.2023 23:59:59;0,39;;;
18.11.2023 00:00:00;18.11.2023 00:14:59;0,089;;;
18.11.2023 00:15:00;18.11.2023 00:29:59;0,08;;;
18.11.2023 00:30:00;18.11.2023 00:44:59;0,085;;;
18.11.2023 00:45:00;18.11.2023 00:59:59;0,072;;;
18.11.2023 01:00:00;18.11.2023 01:14:59;0,047;;;
18.11.2023 01:15:00;18.11.2023 01:29:59;0,052;;;
18.11.2023 01:30:00;18.11.2023 01:44:59;0,043;;;
18.11.2023 01:45:00;18.11.2023 01:59:59;0,046;;;
