Ablesezeitpunkt;Zaehlerstand Gesamt - 1.8.0;Verbrauch Gesamt - 1.8.0;Status Gesamt - 1.8.0;Zaehlerstand Hochtarif - 1.8.1;Verbrauch Hochtarif - 1.8.1;Status Hochtarif - 1.8.1;Zaehlerstand Niedertarif - 1.8.2;Verbrauch Niedertarif - 1.8.2;Status Niedertarif - 1.8.2
2026-04-08T11:45:00.000+02:00;11875,686;;VAL;;;;;;
2026-04-08T12:00:00.000+02:00;11875,686;;VAL;;;;;;
2026-04-08T12:15:00.000+02:00;11875,686;;VAL;;;;;;
2026-04-08T12:30:00.000+02:00;11875,686;;VAL;;;;;;
2026-04-08T12:45:00.000+02:00;11875,686;;VAL;;;;;;
2026-04-08T13:00:00.000+02:00;11875,686;;VAL;;;;;;
2026-04-08T13:15:00.000+02:00;11875,686;;VAL;;;;;;
2026-04-08T13:30:00.000+02:00;11875,686;;VAL;;;;;;
2026-04-08T13:45:00.000+02:00;11875,686;;VAL;;;;;;
2026-04-08T14:00:00.000+02:00;11875,686;;VAL;;;;;;
2026-04-08T14:15:00.000+02:00;11875,686;;VAL;;;;;;
2026-04-08T14:30:00.000+02:00;11875,686;;VAL;;;;;;
2026-04-08T14:45:00.000+02:00;11875,686;;VAL;;;;;;
2026-04-08T15:00:00.000+02:00;11875,686;;VAL;;;;;;
2026-04-08T15:15:00.000+02:00;11875,686;;VAL;;;;;;
2026-04-08T15:30:00.000+02:00;11875,686;;VAL;;;;;;
2026-04-08T15:45:00.000+02:00;11875,686;;VAL;;;;;;
2026-04-08T16:00:00.000+02:00;11875,686;;VAL;;;;;;
2026-04-08T16:15:00.000+02:00;11875,686;;VAL;;;;;;
2026-04-08T16:30:00.000+02:00;11875,686;;VAL;;;;;;
2026-04-08T16:45:00.000+02:00;11875,686;;VAL;;;;;;
2026-04-08T17:00:00.000+02:00;11875,686;;VAL;;;;;;
2026-04-08T17:15:00.000+02:00;11875,69;0,004;VAL;;;;;;
2026-04-08T17:30:00.000+02:00;11875,703;0,013;VAL;;;;;;
2026-04-08T17:45:00.000+02:00;11875,71;0,007;VAL;;;;;;
2026-04-08T18:00:00.000+02:00;11875,734;0,024;VAL;;;;;;
2026-04-08T18:15:00.000+02:00;11877,329;1,595;VAL;;;;;;
2026-04-08T18:30:00.000+02:00;11879,017;1,688;VAL;;;;;;
2026-04-08T18:45:00.000+02:00;11880,713;1,696;VAL;;;;;;
2026-04-08T19:00:00.000+02:00;11882,395;1,682;VAL;;;;;;
2026-04-08T19:15:00.000+02:00;11884,074;1,679;VAL;;;;;;
2026-04-08T19:30:00.000+02:00;11885,736;1,662;VAL;;;;;;
2026-04-08T19:45:00.000+02:00;11887,406;1,67;VAL;;;;;;
2026-04-08T20:00:00.000+02:00;11889,071;1,665;VAL;;;;;;
2026-04-08T20:15:00.000+02:00;11890,73;1,659;VAL;;;;;;
2026-04-08T20:30:00.000+02:00;11892,407;1,677;VAL;;;;;;
2026-04-08T20:45:00.000+02:00;11894,081;1,674;VAL;;;;;;
2026-04-08T21:00:00.000+02:00;11895,754;1,673;VAL;;;;;;
2026-04-08T21:15:00.000+02:00;11897,44;1,686;VAL;;;;;;
2026-04-08T21:30:00.000+02:00;11899,128;1,688;VAL;;;;;;
2026-04-08T21:45:00.000+02:00;11900,826;1,698;VAL;;;;;;
2026-04-08T22:00:00.000+02:00;11902,522;1,696;VAL;;;;;;
2026-04-08T22:15:00.000+02:00;11904,209;1,687;VAL;;;;;;
2026-04-08T22:30:00.000+02:00;11905,909;2;VAL;;;;;;
2026-04-08T22:45:00.000+02:00;11907,591;1,682;VAL;;;;;;
2026-04-08T23:00:00.000+02:00;11909,298;1,707;VAL;;;;;;
2026-04-08T23:15:00.000+02:00;11911;1,702;VAL;;;;;;
2026-04-08T23:30:00.000+02:00;11912,698;1,698;VAL;;;;;;
2026-04-08T23:45:00.000+02:00;11914,394;1,696;VAL;;;;;;
2026-04-09T00:00:00.000+02:00;11916,098;1,704;VAL;;;;;;
2026-04-09T00:15:00.000+02:00;11917,499;1,401;VAL;;;;;;
2026-04-09T00:30:00.000+02:00;11917,533;0,034;VAL;;;;;;
2026-04-09T00:45:00.000+02:00;11917,559;0,026;VAL;;;;;;
2026-04-09T01:00:00.000+02:00;11917,593;0,034;VAL;;;;;;
2026-04-09T01:15:00.000+02:00;11917,62;0,027;VAL;;;;;;
2026-04-09T01:30:00.000+02:00;11917,649;0,029;VAL;;;;;;
2026-04-09T01:45:00.000+02:00;11917,671;0,022;VAL;;;;;;
2026-04-09T02:00:00.000+02:00;11918;0,029;VAL;;;;;;
2026-04-09T02:15:00.000+02:00;11917,73;0,03;VAL;;;;;;
2026-04-09T02:30:00.000+02:00;11917,749;0,019;VAL;;;;;;
2026-04-09T02:45:00.000+02:00;11917,779;0,03;VAL;;;;;;
2026-04-09T03:00:00.000+02:00;11917,801;0,022;VAL;;;;;;
2026-04-09T03:15:00.000+02:00;11917,829;0,028;VAL;;;;;;
2026-04-09T03:30:00.000+02:00;11917,859;0,03;VAL;;;;;;
2026-04-09T03:45:00.000+02:00;11917,881;0,022;VAL;;;;;;
2026-04-09T04:00:00.000+02:00;11917,912;0,031;VAL;;;;;;
2026-04-09T04:15:00.000+02:00;11917,943;0,031;VAL;;;;;;
2026-04-09T04:30:00.000+02:00;11917,958;0,015;VAL;;;;;;
2026-04-09T04:45:00.000+02:00;11917,996;0,038;VAL;;;;;;
2026-04-09T05:00:00.000+02:00;11918,015;0,019;VAL;;;;;;
2026-04-09T05:15:00.000+02:00;11918,042;0,027;VAL;;;;;;
2026-04-09T05:30:00.000+02:00;11918,071;0,029;VAL;;;;;;
2026-04-09T05:45:00.000+02:00;11918,093;0,022;VAL;;;;;;
2026-04-09T06:00:00.000+02:00;11918,125;0,032;VAL;;;;;;
2026-04-09T06:15:00.000+02:00;11918,15;0,025;VAL;;;;;;
2026-04-09T06:30:00.000+02:00;11918,174;0,024;VAL;;;;;;
2026-04-09T06:45:00.000+02:00;11918,208;0,034;VAL;;;;;;
2026-04-09T07:00:00.000+02:00;11918,228;0,02;VAL;;;;;;
2026-04-09T07:15:00.000+02:00;11918,254;0,026;VAL;;;;;;
2026-04-09T07:30:00.000+02:00;11918,289;0,035;VAL;;;;;;
2026-04-09T07:45:00.000+02:00;11918,317;0,028;VAL;;;;;;
2026-04-09T08:00:00.000+02:00;11918,346;0,029;VAL;;;;;;
2026-04-09T08:15:00.000+02:00;11918,351;0,005;VAL;;;;;;
2026-04-09T08:30:00.000+02:00;11918,361;0,01;VAL;;;;;;
2026-04-09T08:45:00.000+02:00;11918,363;0,002;VAL;;;;;;
2026-04-09T09:00:00.000+02:00;11918,363;;VAL;;;;;;
2026-04-09T09:15:00.000+02:00;11918,363;;VAL;;;;;;
2026-04-09T09:30:00.000+02:00;11918,364;0,001;VAL;;;;;;
2026-04-09T09:45:00.000+02:00;11918,364;;VAL;;;;;;
2026-04-09T10:00:00.000+02:00;11918,364;;VAL;;;;;;
2026-04-09T10:15:00.000+02:00;11918,364;;VAL;;;;;;
2026-04-09T10:30:00.000+02:00;11918,364;;VAL;;;;;;
2026-04-09T10:45:00.000+02:00;11918,364;;VAL;;;;;;
2026-04-09T11:00:00.000+02:00;11918,364;;VAL;;;;;;
2026-04-09T11:15:00.000+02:00;11918,364;;VAL;;;;;;
2026-04-09T11:30:00.000+02:00;11918,364;;VAL;;;;;;
2026-04-09T11:45:00.000+02:00;11918,364;;VAL;;;;;;
2026-04-09T12:00:00.000+02:00;11918,364;;VAL;;;;;;
2026-04-09T12:15:00.000+02:00;11918,364;;VAL;;;;;;
2026-04-09T12:30:00.000+02:00;11918,364;;VAL;;;;;;
2026-04-09T12:45:00.000+02:00;11918,364;;VAL;;;;;;
2026-04-09T13:00:00.000+02:00;11918,364;;VAL;;;;;;
2026-04-09T13:15:00.000+02:00;11918,364;;VAL;;;;;;
2026-04-09T13:30:00.000+02:00;11918,364;;VAL;;;;;;
2026-04-09T13:45:00.000+02:00;11918,364;;VAL;;;;;;
2026-04-09T14:00:00.000+02:00;11918,364;;VAL;;;;;;
2026-04-09T14:15:00.000+02:00;11918,364;;VAL;;;;;;
2026-04-09T14:30:00.000+02:00;11918,364;;VAL;;;;;;
2026-04-09T14:45:00.000+02:00;11918,364;;VAL;;;;;;
2026-04-09T15:00:00.000+02:00;11918,364;;VAL;;;;;;
2026-04-09T15:15:00.000+02:00;11918,364;;VAL;;;;;;
2026-04-09T15:30:00.000+02:00;11918,364;;VAL;;;;;;
2026-04-09T15:45:00.000+02:00;11918,365;0,001;VAL;;;;;;
2026-04-09T16:00:00.000+02:00;11918,365;;VAL;;;;;;
2026-04-09T16:15:00.000+02:00;11918,365;;VAL;;;;;;
2026-04-09T16:30:00.000+02:00;11918,365;;VAL;;;;;;
2026-04-09T16:45:00.000+02:00;11918,366;0,001;VAL;;;;;;
2026-04-09T17:00:00.000+02:00;11918,372;0,006;VAL;;;;;;
2026-04-09T17:15:00.000+02:00;11918,375;0,003;VAL;;;;;;
2026-04-09T17:30:00.000+02:00;11918,395;0,02;VAL;;;;;;
2026-04-09T17:45:00.000+02:00;11918,411;0,016;VAL;;;;;;
2026-04-09T18:00:00.000+02:00;11918,432;0,021;VAL;;;;;;
2026-04-09T18:15:00.000+02:00;11918,454;0,022;VAL;;;;;;
2026-04-09T18:30:00.000+02:00;11918,474;0,02;VAL;;;;;;
2026-04-09T18:45:00.000+02:00;11918,502;0,028;VAL;;;;;;
2026-04-09T19:00:00.000+02:00;11918,541;0,039;VAL;;;;;;
2026-04-09T19:15:00.000+02:00;11918,95;0,409;VAL;;;;;;
2026-04-09T19:30:00.000+02:00;11919,325;0,375;VAL;;;;;;
2026-04-09T19:45:00.000+02:00;11919,754;0,429;VAL;;;;;;
2026-04-09T20:00:00.000+02:00;11920,083;0,329;VAL;;;;;;
2026-04-09T20:15:00.000+02:00;11920,222;0,139;VAL;;;;;;
2026-04-09T20:30:00.000+02:00;11920,284;0,062;VAL;;;;;;
2026-04-09T20:45:00.000+02:00;11920,345;0,061;VAL;;;;;;
2026-04-09T21:00:00.000+02:00;11920,385;0,04;VAL;;;;;;
2026-04-09T21:15:00.000+02:00;11920,434;0,049;VAL;;;;;;
2026-04-09T21:30:00.000+02:00;11920,47;0,036;VAL;;;;;;
2026-04-09T21:45:00.000+02:00;11920,516;0,046;VAL;;;;;;
2026-04-09T22:00:00.000+02:00;11920,558;0,042;VAL;;;;;;
2026-04-09T22:15:00.000+02:00;11920,595;0,037;VAL;;;;;;
2026-04-09T22:30:00.000+02:00;11920,638;0,043;VAL;;;;;;
2026-04-09T22:45:00.000+02:00;11920,672;0,034;VAL;;;;;;
2026-04-09T23:00:00.000+02:00;11920,708;0,036;VAL;;;;;;
2026-04-09T23:15:00.000+02:00;11920,743;0,035;VAL;;;;;;
2026-04-09T23:30:00.000+02:00;11920,783;0,04;VAL;;;;;;
2026-04-09T23:45:00.000+02:00;11920,806;0,023;VAL;;;;;;
2026-04-10T00:00:00.000+02:00;11920,85;0,044;VAL;;;;;;
2026-04-10T00:15:00.000+02:00;11920,877;0,027;VAL;;;;;;
2026-04-10T00:30:00.000+02:00;11920,908;0,031;VAL;;;;;;
2026-04-10T00:45:00.000+02:00;11920,944;0,036;VAL;;;;;;
2026-04-10T01:00:00.000+02:00;11920,972;0,028;VAL;;;;;;
2026-04-10T01:15:00.000+02:00;11921,004;0,032;VAL;;;;;;
2026-04-10T01:30:00.000+02:00;11921,039;0,035;VAL;;;;;;
2026-04-10T01:45:00.000+02:00;11921,07;0,031;VAL;;;;;;
2026-04-10T02:00:00.000+02:00;11921,103;0,033;VAL;;;;;;
2026-04-10T02:15:00.000+02:00;11921,136;0,033;VAL;;;;;;
2026-04-10T02:30:00.000+02:00;11921,158;0,022;VAL;;;;;;
2026-04-10T02:45:00.000+02:00;11921,197;0,039;VAL;;;;;;
2026-04-10T03:00:00.000+02:00;11921,218;0,021;VAL;;;;;;
2026-04-10T03:15:00.000+02:00;11921,252;0,034;VAL;;;;;;
2026-04-10T03:30:00.000+02:00;11921,28;0,028;VAL;;;;;;
2026-04-10T03:45:00.000+02:00;11921,299;0,019;VAL;;;;;;
2026-04-10T04:00:00.000+02:00;11921,335;0,036;VAL;;;;;;
2026-04-10T04:15:00.000+02:00;11921,357;0,022;VAL;;;;;;
2026-04-10T04:30:00.000+02:00;11921,386;0,029;VAL;;;;;;
2026-04-10T04:45:00.000+02:00;11921,415;0,029;VAL;;;;;;
2026-04-10T05:00:00.000+02:00;11921,441;0,026;VAL;;;;;;
2026-04-10T05:15:00.000+02:00;11921,466;0,025;VAL;;;;;;
2026-04-10T05:30:00.000+02:00;11922;0,034;VAL;;;;;;
2026-04-10T05:45:00.000+02:00;11921,522;0,022;VAL;;;;;;
2026-04-10T06:00:00.000+02:00;11921,64;0,118;VAL;;;;;;
2026-04-10T06:15:00.000+02:00;11921,672;0,032;VAL;;;;;;
2026-04-10T06:30:00.000+02:00;11921,706;0,034;VAL;;;;;;
2026-04-10T06:45:00.000+02:00;11921,733;0,027;VAL;;;;;;
2026-04-10T07:00:00.000+02:00;11921,761;0,028;VAL;;;;;;
2026-04-10T07:15:00.000+02:00;11921,794;0,033;VAL;;;;;;
2026-04-10T07:30:00.000+02:00;11921,83;0,036;VAL;;;;;;
2026-04-10T07:45:00.000+02:00;11921,857;0,027;VAL;;;;;;
2026-04-10T08:00:00.000+02:00;11921,889;0,032;VAL;;;;;;
2026-04-10T08:15:00.000+02:00;11921,913;0,024;VAL;;;;;;
2026-04-10T08:30:00.000+02:00;11921,938;0,025;VAL;;;;;;
2026-04-10T08:45:00.000+02:00;11921,966;0,028;VAL;;;;;;
2026-04-10T09:00:00.000+02:00;11921,979;0,013;VAL;;;;;;
2026-04-10T09:15:00.000+02:00;11921,994;0,015;VAL;;;;;;
2026-04-10T09:30:00.000+02:00;11922,006;0,012;VAL;;;;;;
2026-04-10T09:45:00.000+02:00;11922,011;0,005;VAL;;;;;;
2026-04-10T10:00:00.000+02:00;11922,022;0,011;VAL;;;;;;
2026-04-10T10:15:00.000+02:00;11922,023;0,001;VAL;;;;;;
2026-04-10T10:30:00.000+02:00;11922,033;0,01;VAL;;;;;;
2026-04-10T10:45:00.000+02:00;11922,033;;VAL;;;;;;
2026-04-10T11:00:00.000+02:00;11922,033;;VAL;;;;;;
2026-04-10T11:15:00.000+02:00;11922,033;;VAL;;;;;;
2026-04-10T11:30:00.000+02:00;11922,033;;VAL;;;;;;
2026-04-10T11:45:00.000+02:00;11922,036;0,003;VAL;;;;;;
2026-04-10T12:00:00.000+02:00;11922,057;0,021;VAL;;;;;;
2026-04-10T12:15:00.000+02:00;11922,069;0,012;VAL;;;;;;
2026-04-10T12:30:00.000+02:00;11922,074;0,005;VAL;;;;;;
2026-04-10T12:45:00.000+02:00;11922,084;0,01;VAL;;;;;;
2026-04-10T13:00:00.000+02:00;11922,096;0,012;VAL;;;;;;
2026-04-10T13:15:00.000+02:00;11922,128;0,032;VAL;;;;;;
2026-04-10T13:30:00.000+02:00;11922,145;0,017;VAL;;;;;;
2026-04-10T13:45:00.000+02:00;11922,167;0,022;VAL;;;;;;
2026-04-10T14:00:00.000+02:00;11922,197;0,03;VAL;;;;;;
2026-04-10T14:15:00.000+02:00;11922,213;0,016;VAL;;;;;;
2026-04-10T14:30:00.000+02:00;11922,227;0,014;VAL;;;;;;
2026-04-10T14:45:00.000+02:00;11922,256;0,029;VAL;;;;;;
2026-04-10T15:00:00.000+02:00;11922,265;0,009;VAL;;;;;;
2026-04-10T15:15:00.000+02:00;11922,289;0,024;VAL;;;;;;
2026-04-10T15:30:00.000+02:00;11922,311;0,022;VAL;;;;;;
2026-04-10T15:45:00.000+02:00;11922,322;0,011;VAL;;;;;;
2026-04-10T16:00:00.000+02:00;11922,351;0,029;VAL;;;;;;
2026-04-10T16:15:00.000+02:00;11922,368;0,017;VAL;;;;;;
2026-04-10T16:30:00.000+02:00;11922,392;0,024;VAL;;;;;;
2026-04-10T16:45:00.000+02:00;11922,41;0,018;VAL;;;;;;
2026-04-10T17:00:00.000+02:00;11922,43;0,02;VAL;;;;;;
2026-04-10T17:15:00.000+02:00;11922,445;0,015;VAL;;;;;;
2026-04-10T17:30:00.000+02:00;11922,465;0,02;VAL;;;;;;
2026-04-10T17:45:00.000+02:00;11922,484;0,019;VAL;;;;;;
2026-04-10T18:00:00.000+02:00;11922,505;0,021;VAL;;;;;;
2026-04-10T18:15:00.000+02:00;11922,528;0,023;VAL;;;;;;
2026-04-10T18:30:00.000+02:00;11922,546;0,018;VAL;;;;;;
2026-04-10T18:45:00.000+02:00;11922,577;0,031;VAL;;;;;;
2026-04-10T19:00:00.000+02:00;11922,594;0,017;VAL;;;;;;
2026-04-10T19:15:00.000+02:00;11922,625;0,031;VAL;;;;;;
2026-04-10T19:30:00.000+02:00;11922,647;0,022;VAL;;;;;;
2026-04-10T19:45:00.000+02:00;11922,674;0,027;VAL;;;;;;
2026-04-10T20:00:00.000+02:00;11922,703;0,029;VAL;;;;;;
2026-04-10T20:15:00.000+02:00;11922,722;0,019;VAL;;;;;;
2026-04-10T20:30:00.000+02:00;11922,758;0,036;VAL;;;;;;
2026-04-10T20:45:00.000+02:00;11922,774;0,016;VAL;;;;;;
2026-04-10T21:00:00.000+02:00;11922,806;0,032;VAL;;;;;;
2026-04-10T21:15:00.000+02:00;11922,832;0,026;VAL;;;;;;
2026-04-10T21:30:00.000+02:00;11922,857;0,025;VAL;;;;;;
2026-04-10T21:45:00.000+02:00;11922,884;0,027;VAL;;;;;;
2026-04-10T22:00:00.000+02:00;11922,914;0,03;VAL;;;;;;
2026-04-10T22:15:00.000+02:00;11922,992;0,078;VAL;;;;;;
2026-04-10T22:30:00.000+02:00;11923,041;0,049;VAL;;;;;;
2026-04-10T22:45:00.000+02:00;11923,076;0,035;VAL;;;;;;
2026-04-10T23:00:00.000+02:00;11923,111;0,035;VAL;;;;;;
2026-04-10T23:15:00.000+02:00;11923,152;0,041;VAL;;;;;;
2026-04-10T23:30:00.000+02:00;11923,187;0,035;VAL;;;;;;
2026-04-10T23:45:00.000+02:00;11923,231;0,044;VAL;;;;;;
2026-04-11T00:00:00.000+02:00;11923,267;0,036;VAL;;;;;;
2026-04-11T00:15:00.000+02:00;11923,304;0,037;VAL;;;;;;
2026-04-11T00:30:00.000+02:00;11923,331;0,027;VAL;;;;;;
2026-04-11T00:45:00.000+02:00;11923,364;0,033;VAL;;;;;;
2026-04-11T01:00:00.000+02:00;11923,39;0,026;VAL;;;;;;
2026-04-11T01:15:00.000+02:00;11923,419;0,029;VAL;;;;;;
2026-04-11T01:30:00.000+02:00;11923,444;0,025;VAL;;;;;;
2026-04-11T01:45:00.000+02:00;11923,47;0,026;VAL;;;;;;
2026-04-11T02:00:00.000+02:00;11923,501;0,031;VAL;;;;;;
2026-04-11T02:15:00.000+02:00;11923,52;0,019;VAL;;;;;;
2026-04-11T02:30:00.000+02:00;11923,556;0,036;VAL;;;;;;
2026-04-11T02:45:00.000+02:00;11923,581;0,025;VAL;;;;;;
2026-04-11T03:00:00.000+02:00;11923,608;0,027;VAL;;;;;;
2026-04-11T03:15:00.000+02:00;11923,642;0,034;VAL;;;;;;
2026-04-11T03:30:00.000+02:00;11923,663;0,021;VAL;;;;;;
2026-04-11T03:45:00.000+02:00;11923,688;0,025;VAL;;;;;;
2026-04-11T04:00:00.000+02:00;11923,722;0,034;VAL;;;;;;
2026-04-11T04:15:00.000+02:00;11923,739;0,017;VAL;;;;;;
2026-04-11T04:30:00.000+02:00;11923,777;0,038;VAL;;;;;;
2026-04-11T04:45:00.000+02:00;11923,801;0,024;VAL;;;;;;
2026-04-11T05:00:00.000+02:00;11923,826;0,025;VAL;;;;;;
2026-04-11T05:15:00.000+02:00;11923,861;0,035;VAL;;;;;;
2026-04-11T05:30:00.000+02:00;11923,881;0,02;VAL;;;;;;
2026-04-11T05:45:00.000+02:00;11923,907;0,026;VAL;;;;;;
2026-04-11T06:00:00.000+02:00;11923,94;0,033;VAL;;;;;;
2026-04-11T06:15:00.000+02:00;11923,957;0,017;VAL;;;;;;
2026-04-11T06:30:00.000+02:00;11923,992;0,035;VAL;;;;;;
2026-04-11T06:45:00.000+02:00;11924,022;0,03;VAL;;;;;;
2026-04-11T07:00:00.000+02:00;11924,04;0,018;VAL;;;;;;
2026-04-11T07:15:00.000+02:00;11924,075;0,035;VAL;;;;;;
2026-04-11T07:30:00.000+02:00;11924,093;0,018;VAL;;;;;;
2026-04-11T07:45:00.000+02:00;11924,114;0,021;VAL;;;;;;
2026-04-11T08:00:00.000+02:00;11924,148;0,034;VAL;;;;;;
2026-04-11T08:15:00.000+02:00;11924,166;0,018;VAL;;;;;;
2026-04-11T08:30:00.000+02:00;11924,18;0,014;VAL;;;;;;
2026-04-11T08:45:00.000+02:00;11924,184;0,004;VAL;;;;;;
2026-04-11T09:00:00.000+02:00;11924,196;0,012;VAL;;;;;;
2026-04-11T09:15:00.000+02:00;11924,208;0,012;VAL;;;;;;
2026-04-11T09:30:00.000+02:00;11924,21;0,002;VAL;;;;;;
2026-04-11T09:45:00.000+02:00;11924,211;0,001;VAL;;;;;;
2026-04-11T10:00:00.000+02:00;11924,212;0,001;VAL;;;;;;
2026-04-11T10:15:00.000+02:00;11924,218;0,006;VAL;;;;;;
2026-04-11T10:30:00.000+02:00;11924,228;0,01;VAL;;;;;;
2026-04-11T10:45:00.000+02:00;11924,23;0,002;VAL;;;;;;
2026-04-11T11:00:00.000+02:00;11924,23;;VAL;;;;;;
2026-04-11T11:15:00.000+02:00;11924,23;;VAL;;;;;;
2026-04-11T11:30:00.000+02:00;11924,23;;VAL;;;;;;
2026-04-11T11:45:00.000+02:00;11924,233;0,003;VAL;;;;;;
2026-04-11T12:00:00.000+02:00;11924,233;;VAL;;;;;;
2026-04-11T12:15:00.000+02:00;11924,235;0,002;VAL;;;;;;
2026-04-11T12:30:00.000+02:00;11924,235;;VAL;;;;;;
2026-04-11T12:45:00.000+02:00;11924,235;;VAL;;;;;;
2026-04-11T13:00:00.000+02:00;11924,235;;VAL;;;;;;
2026-04-11T13:15:00.000+02:00;11924,235;;VAL;;;;;;
2026-04-11T13:30:00.000+02:00;11924,235;;VAL;;;;;;
2026-04-11T13:45:00.000+02:00;11924,235;;VAL;;;;;;
2026-04-11T14:00:00.000+02:00;11924,235;;VAL;;;;;;
2026-04-11T14:15:00.000+02:00;11924,235;;VAL;;;;;;
2026-04-11T14:30:00.000+02:00;11924,235;;VAL;;;;;;
2026-04-11T14:45:00.000+02:00;11924,235;;VAL;;;;;;
2026-04-11T15:00:00.000+02:00;11924,235;;VAL;;;;;;
2026-04-11T15:15:00.000+02:00;11924,235;;VAL;;;;;;
2026-04-11T15:30:00.000+02:00;11924,235;;VAL;;;;;;
2026-04-11T15:45:00.000+02:00;11924,235;;VAL;;;;;;
2026-04-11T16:00:00.000+02:00;11924,237;0,002;VAL;;;;;;
2026-04-11T16:15:00.000+02:00;11924,237;;VAL;;;;;;
2026-04-11T16:30:00.000+02:00;11924,237;;VAL;;;;;;
2026-04-11T16:45:00.000+02:00;11924,246;0,009;VAL;;;;;;
2026-04-11T17:00:00.000+02:00;11924,248;0,002;VAL;;;;;;
2026-04-11T17:15:00.000+02:00;11924,261;0,013;VAL;;;;;;
2026-04-11T17:30:00.000+02:00;11924,262;0,001;VAL;;;;;;
2026-04-11T17:45:00.000+02:00;11924,28;0,018;VAL;;;;;;
2026-04-11T18:00:00.000+02:00;11924,291;0,011;VAL;;;;;;
2026-04-11T18:15:00.000+02:00;11924,314;0,023;VAL;;;;;;
2026-04-11T18:30:00.000+02:00;11924,337;0,023;VAL;;;;;;
2026-04-11T18:45:00.000+02:00;11924,356;0,019;VAL;;;;;;
2026-04-11T19:00:00.000+02:00;11924,388;0,032;VAL;;;;;;
2026-04-11T19:15:00.000+02:00;11924,413;0,025;VAL;;;;;;
2026-04-11T19:30:00.000+02:00;11924,442;0,029;VAL;;;;;;
2026-04-11T19:45:00.000+02:00;11924,472;0,03;VAL;;;;;;
2026-04-11T20:00:00.000+02:00;11924,498;0,026;VAL;;;;;;
2026-04-11T20:15:00.000+02:00;11924,526;0,028;VAL;;;;;;
2026-04-11T20:30:00.000+02:00;11924,557;0,031;VAL;;;;;;
2026-04-11T20:45:00.000+02:00;11924,581;0,024;VAL;;;;;;
2026-04-11T21:00:00.000+02:00;11924,614;0,033;VAL;;;;;;
2026-04-11T21:15:00.000+02:00;11924,644;0,03;VAL;;;;;;
2026-04-11T21:30:00.000+02:00;11924,667;0,023;VAL;;;;;;
2026-04-11T21:45:00.000+02:00;11924,704;0,037;VAL;;;;;;
2026-04-11T22:00:00.000+02:00;11924,726;0,022;VAL;;;;;;
2026-04-11T22:15:00.000+02:00;11924,757;0,031;VAL;;;;;;
2026-04-11T22:30:00.000+02:00;11924,785;0,028;VAL;;;;;;
2026-04-11T22:45:00.000+02:00;11924,81;0,025;VAL;;;;;;
2026-04-11T23:00:00.000+02:00;11924,846;0,036;VAL;;;;;;
2026-04-11T23:15:00.000+02:00;11924,873;0,027;VAL;;;;;;
2026-04-11T23:30:00.000+02:00;11924,902;0,029;VAL;;;;;;
2026-04-11T23:45:00.000+02:00;11924,934;0,032;VAL;;;;;;
2026-04-12T00:00:00.000+02:00;11924,96;0,026;VAL;;;;;;
2026-04-12T00:15:00.000+02:00;11924,989;0,029;VAL;;;;;;
2026-04-12T00:30:00.000+02:00;11925,019;0,03;VAL;;;;;;
2026-04-12T00:45:00.000+02:00;11925,046;0,027;VAL;;;;;;
2026-04-12T01:00:00.000+02:00;11925,077;0,031;VAL;;;;;;
2026-04-12T01:15:00.000+02:00;11925,106;0,029;VAL;;;;;;
2026-04-12T01:30:00.000+02:00;11925,133;0,027;VAL;;;;;;
2026-04-12T01:45:00.000+02:00;11925,165;0,032;VAL;;;;;;
2026-04-12T02:00:00.000+02:00;11925,187;0,022;VAL;;;;;;
2026-04-12T02:15:00.000+02:00;11925,223;0,036;VAL;;;;;;
2026-04-12T02:30:00.000+02:00;11925,251;0,028;VAL;;;;;;
2026-04-12T02:45:00.000+02:00;11925,277;0,026;VAL;;;;;;
2026-04-12T03:00:00.000+02:00;11925,327;0,05;VAL;;;;;;
2026-04-12T03:15:00.000+02:00;11925,391;0,064;VAL;;;;;;
2026-04-12T03:30:00.000+02:00;11925,43;0,039;VAL;;;;;;
2026-04-12T03:45:00.000+02:00;11925,462;0,032;VAL;;;;;;
2026-04-12T04:00:00.000+02:00;11925,495;0,033;VAL;;;;;;
2026-04-12T04:15:00.000+02:00;11925,523;0,028;VAL;;;;;;
2026-04-12T04:30:00.000+02:00;11925,558;0,035;VAL;;;;;;
2026-04-12T04:45:00.000+02:00;11925,58;0,022;VAL;;;;;;
2026-04-12T05:00:00.000+02:00;11925,617;0,037;VAL;;;;;;
2026-04-12T05:15:00.000+02:00;11925,635;0,018;VAL;;;;;;
2026-04-12T05:30:00.000+02:00;11925,666;0,031;VAL;;;;;;
2026-04-12T05:45:00.000+02:00;11925,696;0,03;VAL;;;;;;
2026-04-12T06:00:00.000+02:00;11925,714;0,018;VAL;;;;;;
2026-04-12T06:15:00.000+02:00;11925,755;0,041;VAL;;;;;;
2026-04-12T06:30:00.000+02:00;11925,777;0,022;VAL;;;;;;
2026-04-12T06:45:00.000+02:00;11925,807;0,03;VAL;;;;;;
2026-04-12T07:00:00.000+02:00;11925,841;0,034;VAL;;;;;;
2026-04-12T07:15:00.000+02:00;11925,865;0,024;VAL;;;;;;
2026-04-12T07:30:00.000+02:00;11925,897;0,032;VAL;;;;;;
2026-04-12T07:45:00.000+02:00;11925,926;0,029;VAL;;;;;;
