Zählpunktbezeichnung;Kennzahl;Zählernummer;Exportiere ab;Exportiere bis;Exportiere ab;Exportiere bis
AT0090000000000000000000000049656;1-1:1.9.0 P.01;;01.08.2023;31.08.2023;00:00;00:00
Startdatum;Startuhrzeit;Enddatum;Enduhrzeit;Verbrauch (in kWh); Status
21.08.2023;06:15;21.08.2023;06:30;-;Wahrer Wert
21.08.2023;06:30;21.08.2023;06:45;-;Wahrer Wert
21.08.2023;06:45;21.08.2023;07:00;-;Wahrer Wert
21.08.2023;07:00;21.08.2023;07:15;-;Wahrer Wert
21.08.2023;07:15;21.08.2023;07:30;-;Wahrer Wert
21.08.2023;07:30;21.08.2023;07:45;-;Wahrer Wert
21.08.2023;07:45;21.08.2023;08:00;-;Wahrer Wert
21.08.2023;08:00;21.08.2023;08:15;-;Wahrer Wert
21.08.2023;08:15;21.08.2023;08:30;-;Wahrer Wert
21.08.2023;08:30;21.08.2023;08:45;-;Wahrer Wert
21.08.2023;08:45;21.08.2023;09:00;-;Wahrer Wert
21.08.2023;09:00;21.08.2023;09:15;-;Wahrer Wert
21.08.2023;09:15;21.08.2023;09:30;-;Wahrer Wert
21.08.2023;09:30;21.08.2023;09:45;-;Wahrer Wert
21.08.2023;09:45;21.08.2023;10:00;-;Wahrer Wert
21.08.2023;10:00;21.08.2023;10:15;-;Wahrer Wert
21.08.2023;10:15;21.08.2023;10:30;-;Wahrer Wert
21.08.2023;10:30;21.08.2023;10:45;-;Wahrer Wert
21.08.2023;10:45;21.08.2023;11:00;-;Wahrer Wert
21.08.2023;11:00;21.08.2023;11:15;-;Wahrer Wert
21.08.2023;11:15;21.08.2023;11:30;-;Wahrer Wert
21.08.2023;11:30;21.08.2023;11:45;-;Wahrer Wert
21.08.2023;11:45;21.08.2023;12:00;-;Wahrer Wert
21.08.2023;12:00;21.08.2023;12:15;-;Wahrer Wert
21.08.2023;12:15;21.08.2023;12:30;-;Wahrer Wert
21.08.2023;12:30;21.08.2023;12:45;-;Wahrer Wert
21.08.2023;12:45;21.08.2023;13:00;-;Wahrer Wert
21.08.2023;13:00;21.08.2023;13:15;-;Wahrer Wert
21.08.2023;13:15;21.08.2023;13:30;-;Wahrer Wert
21.08.2023;13:30;21.08.2023;13:45;-;Wahrer Wert
21.08.2023;13:45;21.08.2023;14:00;-;Wahrer Wert
21.08.2023;14:00;21.08.2023;14:15;-;Wahrer Wert
21.08.2023;14:15;21.08.2023;14:30;-;Wahrer Wert
21.08.2023;14:30;21.08.2023;14:45;-;Wahrer Wert
21.08.2023;14:45;21.08.2023;15:00;-;Wahrer Wert
21.08.2023;15:00;21.08.2023;15:15;-;Wahrer Wert
21.08.2023;15:15;21.08.2023;15:30;-;Wahrer Wert
21.08.2023;15:30;21.08.2023;15:45;-;Wahrer Wert
21.08.2023;15:45;21.08.2023;16:00;-;Wahrer Wert
21.08.2023;16:00;21.08.2023;16:15;-;Wahrer Wert
21.08.2023;16:15;21.08.2023;16:30;-;Wahrer Wert
21.08.2023;16:30;21.08.2023;16:45;-;Wahrer Wert
21.08.2023;16:45;21.08.2023;17:00;-;Wahrer Wert
21.08.2023;17:00;21.08.2023;17:15;-;Wahrer Wert
21.08.2023;17:15;21.08.2023;17:30;-;Wahrer Wert
21.08.2023;17:30;21.08.2023;17:45;-;Wahrer Wert
21.08.2023;17:45;21.08.2023;18:00;-;Wahrer Wert
21.08.2023;18:00;21.08.2023;18:15;-;Wahrer Wert
21.08.2023;18:15;21.08.2023;18:30;-;Wahrer Wert
21.08.2023;18:30;21.08.2023;18:45;-;Wahrer Wert
21.08.2023;18:45;21.08.2023;19:00;-;Wahrer Wert
21.08.2023;19:00;21.08.2023;19:15;-;Wahrer Wert
21.08.2023;19:15;21.08.2023;19:30;-;Wahrer Wert
21.08.2023;19:30;21.08.2023;19:45;-;Wahrer Wert
21.08.2023;19:45;21.08.2023;20:00;-;Wahrer Wert
21.08.2023;20:00;21.08.2023;20:15;-;Wahrer Wert
21.08.2023;20:15;21.08.2023;20:30;-;Wahrer Wert
21.08.2023;20:30;21.08.2023;20:45;-;Wahrer Wert
21.08.2023;20:45;21.08.2023;21:00;-;Wahrer Wert
21.08.2023;21:00;21.08.2023;21:15;-;Wahrer Wert
21.08.2023;21:15;21.08.2023;21:30;-;Wahrer Wert
21.08.2023;21:30;21.08.2023;21:45;-;Wahrer Wert
21.08.2023;21:45;21.08.2023;22:00;-;Wahrer Wert
21.08.2023;22:00;21.08.2023;22:15;-;Wahrer Wert
21.08.2023;22:15;21.08.2023;22:30;-;Wahrer Wert
21.08.2023;22:30;21.08.2023;22:45;-;Wahrer Wert
21.08.2023;22:45;21.08.2023;23:00;-;Wahrer Wert
21.08.2023;23:00;21.08.2023;23:15;-;Wahrer Wert
21.08.2023;23:15;21.08.2023;23:30;-;Wahrer Wert
21.08.2023;23:30;21.08.2023;23:45;-;Wahrer Wert
21.08.2023;23:45;22.08.2023;00:00;-;Wahrer Wert
22.08.2023;00:00;22.08.2023;00:15;-;Wahrer Wert
22.08.2023;00:15;22.08.2023;00:30;-;Wahrer Wert
22.08.2023;00:30;22.08.2023;00:45;-;Wahrer Wert
22.08.2023;00:45;22.08.2023;01:00;-;Wahrer Wert
22.08.2023;01:00;22.08.2023;01:15;-;Wahrer Wert
22.08.2023;01:15;22.08.2023;01:30;-;Wahrer Wert
22.08.2023;01:30;22.08.2023;01:45;-;Wahrer Wert
22.08.2023;01:45;22.08.2023;02:00;-;Wahrer Wert
22.08.2023;02:00;22.08.2023;02:15;-;Wahrer Wert
22.08.2023;02:15;22.08.2023;02:30;-;Wahrer Wert
22.08.2023;02:30;22.08.2023;02:45;-;Wahrer Wert
22.08.2023;02:45;22.08.2023;03:00;-;Wahrer Wert
22.08.2023;03:00;22.08.2023;03:15;-;Wahrer Wert
22.08.2023;03:15;22.08.2023;03:30;-;Wahrer Wert
22.08.2023;03:30;22.08.2023;03:45;-;Wahrer Wert
22.08.2023;03:45;22.08.2023;04:00;-;Wahrer Wert
22.08.2023;04:00;22.08.2023;04:15;-;Wahrer Wert
22.08.2023;04:15;22.08.2023;04:30;-;Wahrer Wert
22.08.2023;04:30;22.08.2023;04:45;-;Wahrer Wert
22.08.2023;04:45;22.08.2023;05:00;-;Wahrer Wert
22.08.2023;05:00;22.08.2023;05:15;-;Wahrer Wert
22.08.2023;05:15;22.08.2023;05:30;-;Wahrer Wert
22.08.2023;05:30;22.08.2023;05:45;-;Wahrer Wert
22.08.2023;05:45;22.08.2023;06:00;-;Wahrer Wert
22.08.2023;06:00;22.08.2023;06:15;-;Wahrer Wert
22.08.2023;06:15;22.08.2023;06:30;-;Wahrer Wert
22.08.2023;06:30;22.08.2023;06:45;-;Wahrer Wert
22.08.2023;06:45;22.08.2023;07:00;-;Wahrer Wert
22.08.2023;07:00;22.08.2023;07:15;-;Wahrer Wert
22.08.2023;07:15;22.08.2023;07:30;-;Wahrer Wert
22.08.2023;07:30;22.08.2023;07:45;-;Wahrer Wert
22.08.2023;07:45;22.08.2023;08:00;-;Wahrer Wert
22.08.2023;08:00;22.08.2023;08:15;-;Wahrer Wert
22.08.2023;08:15;22.08.2023;08:30;-;Wahrer Wert
22.08.2023;08:30;22.08.2023;08:45;-;Wahrer Wert
22.08.2023;08:45;22.08.2023;09:00;-;Wahrer Wert
22.08.2023;09:00;22.08.2023;09:15;-;Wahrer Wert
22.08.2023;09:15;22.08.2023;09:30;-;Wahrer Wert
22.08.2023;09:30;22.08.2023;09:45;-;Wahrer Wert
22.08.2023;09:45;22.08.2023;10:00;-;Wahrer Wert
22.08.2023;10:00;22.08.2023;10:15;-;Wahrer Wert
22.08.2023;10:15;22.08.2023;10:30;-;Wahrer Wert
22.08.2023;10:30;22.08.2023;10:45;-;Wahrer Wert
22.08.2023;10:45;22.08.2023;11:00;-;Wahrer Wert
22.08.2023;11:00;22.08.2023;11:15;-;Wahrer Wert
22.08.2023;11:15;22.08.2023;11:30;-;Wahrer Wert
22.08.2023;11:30;22.08.2023;11:45;-;Wahrer Wert
22.08.2023;11:45;22.08.2023;12:00;-;Wahrer Wert
22.08.2023;12:00;22.08.2023;12:15;-;Wahrer Wert
22.08.2023;12:15;22.08.2023;12:30;-;Wahrer Wert
22.08.2023;12:30;22.08.2023;12:45;-;Wahrer Wert
22.08.2023;12:45;22.08.2023;13:00;-;Wahrer Wert
22.08.2023;13:00;22.08.2023;13:15;-;Wahrer Wert
22.08.2023;13:15;22.08.2023;13:30;-;Wahrer Wert
22.08.2023;13:30;22.08.2023;13:45;-;Wahrer Wert
22.08.2023;13:45;22.08.2023;14:00;-;Wahrer Wert
22.08.2023;14:00;22.08.2023;14:15;-;Wahrer Wert
22.08.2023;14:15;22.08.2023;14:30;-;Wahrer Wert
22.08.2023;14:30;22.08.2023;14:45;-;Wahrer Wert
22.08.2023;14:45;22.08.2023;15:00;-;Wahrer Wert
22.08.2023;15:00;22.08.2023;15:15;-;Wahrer Wert
22.08.2023;15:15;22.08.2023;15:30;-;Wahrer Wert
22.08.2023;15:30;22.08.2023;15:45;-;Wahrer Wert
22.08.2023;15:45;22.08.2023;16:00;-;Wahrer Wert
22.08.2023;16:00;22.08.2023;16:15;-;Wahrer Wert
22.08.2023;16:15;22.08.2023;16:30;-;Wahrer Wert
22.08.2023;16:30;22.08.2023;16:45;-;Wahrer Wert
22.08.2023;16:45;22.08.2023;17:00;-;Wahrer Wert
22.08.2023;17:00;22.08.2023;17:15;-;Wahrer Wert
22.08.2023;17:15;22.08.2023;17:30;-;Wahrer Wert
22.08.2023;17:30;22.08.2023;17:45;-;Wahrer Wert
22.08.2023;17:45;22.08.2023;18:00;-;Wahrer Wert
22.08.2023;18:00;22.08.2023;18:15;-;Wahrer Wert
22.08.2023;18:15;22.08.2023;18:30;-;Wahrer Wert
22.08.2023;18:30;22.08.2023;18:45;-;Wahrer Wert
22.08.2023;18:45;22.08.2023;19:00;-;Wahrer Wert
22.08.2023;19:00;22.08.2023;19:15;-;Wahrer Wert
22.08.2023;19:15;22.08.2023;19:30;-;Wahrer Wert
22.08.2023;19:30;22.08.2023;19:45;-;Wahrer Wert
22.08.2023;19:45;22.08.2023;20:00;-;Wahrer Wert
22.08.2023;20:00;22.08.2023;20:15;-;Wahrer Wert
22.08.2023;20:15;22.08.2023;20:30;-;Wahrer Wert
22.08.2023;20:30;22.08.2023;20:45;-;Wahrer Wert
22.08.2023;20:45;22.08.2023;21:00;-;Wahrer Wert
22.08.2023;21:00;22.08.2023;21:15;-;Wahrer Wert
22.08.2023;21:15;22.08.2023;21:30;-;Wahrer Wert
22.08.2023;21:30;22.08.2023;21:45;-;Wahrer Wert
22.08.2023;21:45;22.08.2023;22:00;-;Wahrer Wert
22.08.2023;22:00;22.08.2023;22:15;-;Wahrer Wert
22.08.2023;22:15;22.08.2023;22:30;-;Wahrer Wert
22.08.2023;22:30;22.08.2023;22:45;-;Wahrer Wert
22.08.2023;22:45;22.08.2023;23:00;-;Wahrer Wert
22.08.2023;23:00;22.08.2023;23:15;-;Wahrer Wert
22.08.2023;23:15;22.08.2023;23:30;-;Wahrer Wert
22.08.2023;23:30;22.08.2023;23:45;-;Wahrer Wert
22.08.2023;23:45;23.08.2023;00:00;-;Wahrer Wert
23.08.2023;00:00;23.08.2023;00:15;-;Wahrer Wert
23.08.2023;00:15;23.08.2023;00:30;-;Wahrer Wert
23.08.2023;00:30;23.08.2023;00:45;-;Wahrer Wert
23.08.2023;00:45;23.08.2023;01:00;-;Wahrer Wert
23.08.2023;01:00;23.08.2023;01:15;-;Wahrer Wert
23.08.2023;01:15;23.08.2023;01:30;-;Wahrer Wert
23.08.2023;01:30;23.08.2023;01:45;-;Wahrer Wert
23.08.2023;01:45;23.08.2023;02:00;-;Wahrer Wert
23.08.2023;02:00;23.08.2023;02:15;-;Wahrer Wert
23.08.2023;02:15;23.08.2023;02:30;-;Wahrer Wert
23.08.2023;02:30;23.08.2023;02:45;-;Wahrer Wert
23.08.2023;02:45;23.08.2023;03:00;-;Wahrer Wert
23.08.2023;03:00;23.08.2023;03:15;-;Wahrer Wert
23.08.2023;03:15;23.08.2023;03:30;-;Wahrer Wert
23.08.2023;03:30;23.08.2023;03:45;-;Wahrer Wert
23.08.2023;03:45;23.08.2023;04:00;-;Wahrer Wert
23.08.2023;04:00;23.08.2023;04:15;-;Wahrer Wert
23.08.2023;04:15;23.08.2023;04:30;-;Wahrer Wert
23.08.2023;04:30;23.08.2023;04:45;-;Wahrer Wert
23.08.2023;04:45;23.08.2023;05:00;-;Wahrer Wert
23.08.2023;05:00;23.08.2023;05:15;-;Wahrer Wert
23.08.2023;05:15;23.08.2023;05:30;-;Wahrer Wert
23.08.2023;05:30;23.08.2023;05:45;-;Wahrer Wert
23.08.2023;05:45;23.08.2023;06:00;-;Wahrer Wert
23.08.2023;06:00;23.08.2023;06:15;-;Wahrer Wert
23.08.2023;06:15;23.08.2023;06:30;-;Wahrer Wert
23.08.2023;06:30;23.08.2023;06:45;-;Wahrer Wert
23.08.2023;06:45;23.08.2023;07:00;-;Wahrer Wert
23.08.2023;07:00;23.08.2023;07:15;-;Wahrer Wert
23.08.2023;07:15;23.08.2023;07:30;-;Wahrer Wert
23.08.2023;07:30;23.08.2023;07:45;-;Wahrer Wert
23.08.2023;07:45;23.08.2023;08:00;-;Wahrer Wert
23.08.2023;08:00;23.08.2023;08:15;-;Wahrer Wert
23.08.2023;08:15;23.08.2023;08:30;-;Wahrer Wert
23.08.2023;08:30;23.08.2023;08:45;-;Wahrer Wert
23.08.2023;08:45;23.08.2023;09:00;-;Wahrer Wert
23.08.2023;09:00;23.08.2023;09:15;-;Wahrer Wert
23.08.2023;09:15;23.08.2023;09:30;-;Wahrer Wert
23.08.2023;09:30;23.08.2023;09:45;-;Wahrer Wert
23.08.2023;09:45;23.08.2023;10:00;-;Wahrer Wert
23.08.2023;10:00;23.08.2023;10:15;-;Wahrer Wert
23.08.2023;10:15;23.08.2023;10:30;-;Wahrer Wert
23.08.2023;10:30;23.08.2023;10:45;-;Wahrer Wert
23.08.2023;10:45;23.08.2023;11:00;-;Wahrer Wert
23.08.2023;11:00;23.08.2023;11:15;-;Wahrer Wert
23.08.2023;11:15;23.08.2023;11:30;-;Wahrer Wert
23.08.2023;11:30;23.08.2023;11:45;-;Wahrer Wert
23.08.2023;11:45;23.08.2023;12:00;-;Wahrer Wert
23.08.2023;12:00;23.08.2023;12:15;-;Wahrer Wert
23.08.2023;12:15;23.08.2023;12:30;-;Wahrer Wert
23.08.2023;12:30;23.08.2023;12:45;-;Wahrer Wert
23.08.2023;12:45;23.08.2023;13:00;-;Wahrer Wert
23.08.2023;13:00;23.08.2023;13:15;-;Wahrer Wert
23.08.2023;13:15;23.08.2023;13:30;-;Wahrer Wert
23.08.2023;13:30;23.08.2023;13:45;-;Wahrer Wert
23.08.2023;13:45;23.08.2023;14:00;-;Wahrer Wert
23.08.2023;14:00;23.08.2023;14:15;-;Wahrer Wert
23.08.2023;14:15;23.08.2023;14:30;-;Wahrer Wert
23.08.2023;14:30;23.08.2023;14:45;-;Wahrer Wert
23.08.2023;14:45;23.08.2023;15:00;-;Wahrer Wert
23.08.2023;15:00;23.08.2023;15:15;-;Wahrer Wert
23.08.2023;15:15;23.08.2023;15:30;-;Wahrer Wert
23.08.2023;15:30;23.08.2023;15:45;-;Wahrer Wert
23.08.2023;15:45;23.08.2023;16:00;-;Wahrer Wert
23.08.2023;16:00;23.08.2023;16:15;-;Wahrer Wert
23.08.2023;16:15;23.08.2023;16:30;-;Wahrer Wert
23.08.2023;16:30;23.08.2023;16:45;-;Wahrer Wert
23.08.2023;16:45;23.08.2023;17:00;-;Wahrer Wert
23.08.2023;17:00;23.08.2023;17:15;-;Wahrer Wert
23.08.2023;17:15;23.08.2023;17:30;-;Wahrer Wert
23.08.2023;17:30;23.08.2023;17:45;-;Wahrer Wert
23.08.2023;17:45;23.08.2023;18:00;-;Wahrer Wert
23.08.2023;18:00;23.08.2023;18:15;-;Wahrer Wert
23.08.2023;18:15;23.08.2023;18:30;-;Wahrer Wert
23.08.2023;18:30;23.08.2023;18:45;-;Wahrer Wert
23.08.2023;18:45;23.08.2023;19:00;-;Wahrer Wert
23.08.2023;19:00;23.08.2023;19:15;-;Wahrer Wert
23.08.2023;19:15;23.08.2023;19:30;-;Wahrer Wert
23.08.2023;19:30;23.08.2023;19:45;-;Wahrer Wert
23.08.2023;19:45;23.08.2023;20:00;-;Wahrer Wert
23.08.2023;20:00;23.08.2023;20:15;-;Wahrer Wert
23.08.2023;20:15;23.08.2023;20:30;-;Wahrer Wert
23.08.2023;20:30;23.08.2023;20:45;-;Wahrer Wert
23.08.2023;20:45;23.08.2023;21:00;-;Wahrer Wert
23.08.2023;21:00;23.08.2023;21:15;-;Wahrer Wert
23.08.2023;21:15;23.08.2023;21:30;-;Wahrer Wert
23.08.2023;21:30;23.08.2023;21:45;-;Wahrer Wert
23.08.2023;21:45;23.08.2023;22:00;-;Wahrer Wert
23.08.2023;22:00;23.08.2023;22:15;-;Wahrer Wert
23.08.2023;22:15;23.08.2023;22:30;-;Wahrer Wert
23.08.2023;22:30;23.08.2023;22:45;-;Wahrer Wert
23.08.2023;22:45;23.08.2023;23:00;-;Wahrer Wert
23.08.2023;23:00;23.08.2023;23:15;-;Wahrer Wert
23.08.2023;23:15;23.08.2023;23:30;-;Wahrer Wert
23.08.2023;23:30;23.08.2023;23:45;-;Wahrer Wert
23.08.2023;23:45;24.08.2023;00:00;-;Wahrer Wert
24.08.2023;00:00;24.08.2023;00:15;-;Wahrer Wert
24.08.2023;00:15;24.08.2023;00:30;-;Wahrer Wert
24.08.2023;00:30;24.08.2023;00:45;-;Wahrer Wert
24.08.2023;00:45;24.08.2023;01:00;-;Wahrer Wert
24.08.2023;01:00;24.08.2023;01:15;-;Wahrer Wert
24.08.2023;01:15;24.08.2023;01:30;-;Wahrer Wert
24.08.2023;01:30;24.08.2023;01:45;-;Wahrer Wert
24.08.2023;01:45;24.08.2023;02:00;-;Wahrer Wert
24.08.2023;02:00;24.08.2023;02:15;-;Wahrer Wert
24.08.2023;02:15;24.08.2023;02:30;-;Wahrer Wert
24.08.2023;02:30;24.08.2023;02:45;-;Wahrer Wert
24.08.2023;02:45;24.08.2023;03:00;-;Wahrer Wert
24.08.2023;03:00;24.08.2023;03:15;-;Wahrer Wert
24.08.2023;03:15;24.08.2023;03:30;-;Wahrer Wert
24.08.2023;03:30;24.08.2023;03:45;-;Wahrer Wert
24.08.2023;03:45;24.08.2023;04:00;-;Wahrer Wert
24.08.2023;04:00;24.08.2023;04:15;-;Wahrer Wert
24.08.2023;04:15;24.08.2023;04:30;-;Wahrer Wert
24.08.2023;04:30;24.08.2023;04:45;-;Wahrer Wert
24.08.2023;04:45;24.08.2023;05:00;-;Wahrer Wert
24.08.2023;05:00;24.08.2023;05:15;-;Wahrer Wert
24.08.2023;05:15;24.08.2023;05:30;-;Wahrer Wert
24.08.2023;05:30;24.08.2023;05:45;-;Wahrer Wert
24.08.2023;05:45;24.08.2023;06:00;-;Wahrer Wert
24.08.2023;06:00;24.08.2023;06:15;-;Wahrer Wert
24.08.2023;06:15;24.08.2023;06:30;-;Wahrer Wert
24.08.2023;06:30;24.08.2023;06:45;-;Wahrer Wert
24.08.2023;06:45;24.08.2023;07:00;-;Wahrer Wert
24.08.2023;07:00;24.08.2023;07:15;-;Wahrer Wert
24.08.2023;07:15;24.08.2023;07:30;-;Wahrer Wert
24.08.2023;07:30;24.08.2023;07:45;-;Wahrer Wert
24.08.2023;07:45;24.08.2023;08:00;-;Wahrer Wert
24.08.2023;08:00;24.08.2023;08:15;-;Wahrer Wert
24.08.2023;08:15;24.08.2023;08:30;-;Wahrer Wert
24.08.2023;08:30;24.08.2023;08:45;-;Wahrer Wert
24.08.2023;08:45;24.08.2023;09:00;-;Wahrer Wert
24.08.2023;09:00;24.08.2023;09:15;-;Wahrer Wert
24.08.2023;09:15;24.08.2023;09:30;-;Wahrer Wert
24.08.2023;09:30;24.08.2023;09:45;-;Wahrer Wert
24.08.2023;09:45;24.08.2023;10:00;-;Wahrer Wert
24.08.2023;10:00;24.08.2023;10:15;-;Wahrer Wert
24.08.2023;10:15;24.08.2023;10:30;-;Wahrer Wert
24.08.2023;10:30;24.08.2023;10:45;-;Wahrer Wert
24.08.2023;10:45;24.08.2023;11:00;-;Wahrer Wert
24.08.2023;11:00;24.08.2023;11:15;-;Wahrer Wert
24.08.2023;11:15;24.08.2023;11:30;-;Wahrer Wert
24.08.2023;11:30;24.08.2023;11:45;-;Wahrer Wert
24.08.2023;11:45;24.08.2023;12:00;-;Wahrer Wert
24.08.2023;12:00;24.08.2023;12:15;-;Wahrer Wert
24.08.2023;12:15;24.08.2023;12:30;-;Wahrer Wert
24.08.2023;12:30;24.08.2023;12:45;-;Wahrer Wert
24.08.2023;12:45;24.08.2023;13:00;-;Wahrer Wert
24.08.2023;13:00;24.08.2023;13:15;-;Wahrer Wert
24.08.2023;13:15;24.08.2023;13:30;-;Wahrer Wert
24.08.2023;13:30;24.08.2023;13:45;-;Wahrer Wert
24.08.2023;13:45;24.08.2023;14:00;-;Wahrer Wert
24.08.2023;14:00;24.08.2023;14:15;-;Wahrer Wert
24.08.2023;14:15;24.08.2023;14:30;-;Wahrer Wert
24.08.2023;14:30;24.08.2023;14:45;-;Wahrer Wert
24.08.2023;14:45;24.08.2023;15:00;-;Wahrer Wert
24.08.2023;15:00;24.08.2023;15:15;-;Wahrer Wert
24.08.2023;15:15;24.08.2023;15:30;-;Wahrer Wert
24.08.2023;15:30;24.08.2023;15:45;-;Wahrer Wert
24.08.2023;15:45;24.08.2023;16:00;-;Wahrer Wert
24.08.2023;16:00;24.08.2023;16:15;-;Wahrer Wert
24.08.2023;16:15;24.08.2023;16:30;-;Wahrer Wert
24.08.2023;16:30;24.08.2023;16:45;-;Wahrer Wert
24.08.2023;16:45;24.08.2023;17:00;-;Wahrer Wert
24.08.2023;17:00;24.08.2023;17:15;-;Wahrer Wert
24.08.2023;17:15;24.08.2023;17:30;-;Wahrer Wert
24.08.2023;17:30;24.08.2023;17:45;-;Wahrer Wert
24.08.2023;17:45;24.08.2023;18:00;-;Wahrer Wert
24.08.2023;18:00;24.08.2023;18:15;-;Wahrer Wert
24.08.2023;18:15;24.08.2023;18:30;-;Wahrer Wert
24.08.2023;18:30;24.08.2023;18:45;-;Wahrer Wert
24.08.2023;18:45;24.08.2023;19:00;-;Wahrer Wert
24.08.2023;19:00;24.08.2023;19:15;-;Wahrer Wert
24.08.2023;19:15;24.08.2023;19:30;-;Wahrer Wert
24.08.2023;19:30;24.08.2023;19:45;-;Wahrer Wert
24.08.2023;19:45;24.08.2023;20:00;-;Wahrer Wert
24.08.2023;20:00;24.08.2023;20:15;-;Wahrer Wert
24.08.2023;20:15;24.08.2023;20:30;-;Wahrer Wert
24.08.2023;20:30;24.08.2023;20:45;-;Wahrer Wert
24.08.2023;20:45;24.08.2023;21:00;-;Wahrer Wert
24.08.2023;21:00;24.08.2023;21:15;-;Wahrer Wert
24.08.2023;21:15;24.08.2023;21:30;-;Wahrer Wert
24.08.2023;21:30;24.08.2023;21:45;-;Wahrer Wert
24.08.2023;21:45;24.08.2023;22:00;-;Wahrer Wert
24.08.2023;22:00;24.08.2023;22:15;-;Wahrer Wert
24.08.2023;22:15;24.08.2023;22:30;-;Wahrer Wert
24.08.2023;22:30;24.08.2023;22:45;-;Wahrer Wert
24.08.2023;22:45;24.08.2023;23:00;-;Wahrer Wert
24.08.2023;23:00;24.08.2023;23:15;-;Wahrer Wert
24.08.2023;23:15;24.08.2023;23:30;-;Wahrer Wert
24.08.2023;23:30;24.08.2023;23:45;-;Wahrer Wert
24.08.2023;23:45;25.08.2023;00:00;-;Wahrer Wert
25.08.2023;00:00;25.08.2023;00:15;-;Wahrer Wert
25.08.2023;00:15;25.08.2023;00:30;-;Wahrer Wert
25.08.2023;00:30;25.08.2023;00:45;-;Wahrer Wert
25.08.2023;00:45;25.08.2023;01:00;-;Wahrer Wert
25.08.2023;01:00;25.08.2023;01:15;-;Wahrer Wert
25.08.2023;01:15;25.08.2023;01:30;-;Wahrer Wert
25.08.2023;01:30;25.08.2023;01:45;-;Wahrer Wert
25.08.2023;01:45;25.08.2023;02:00;-;Wahrer Wert
25.08.2023;02:00;25.08.2023;02:15;-;Wahrer Wert
25.08.2023;02:15;25.08.2023;02:30;-;Wahrer Wert
25.08.2023;02:30;25.08.2023;02:45;-;Wahrer Wert
25.08.2023;02:45;25.08.2023;03:00;-;Wahrer Wert
25.08.2023;03:00;25.08.2023;03:15;-;Wahrer Wert
25.08.2023;03:15;25.08.2023;03:30;-;Wahrer Wert
25.08.2023;03:30;25.08.2023;03:45;-;Wahrer Wert
25.08.2023;03:45;25.08.2023;04:00;-;Wahrer Wert
25.08.2023;04:00;25.08.2023;04:15;-;Wahrer Wert
25.08.2023;04:15;25.08.2023;04:30;-;Wahrer Wert
25.08.2023;04:30;25.08.2023;04:45;-;Wahrer Wert
25.08.2023;04:45;25.08.2023;05:00;-;Wahrer Wert
25.08.2023;05:00;25.08.2023;05:15;-;Wahrer Wert
25.08.2023;05:15;25.08.2023;05:30;-;Wahrer Wert
25.08.2023;05:30;25.08.2023;05:45;-;Wahrer Wert
25.08.2023;05:45;25.08.2023;06:00;-;Wahrer Wert
25.08.2023;06:00;25.08.2023;06:15;-;Wahrer Wert
25.08.2023;06:15;25.08.2023;06:30;-;Wahrer Wert
25.08.2023;06:30;25.08.2023;06:45;-;Wahrer Wert
25.08.2023;06:45;25.08.2023;07:00;-;Wahrer Wert
25.08.2023;07:00;25.08.2023;07:15;-;Wahrer Wert
25.08.2023;07:15;25.08.2023;07:30;-;Wahrer Wert
25.08.2023;07:30;25.08.2023;07:45;-;Wahrer Wert
25.08.2023;07:45;25.08.2023;08:00;-;Wahrer Wert
25.08.2023;08:00;25.08.2023;08:15;-;Wahrer Wert
25.08.2023;08:15;25.08.2023;08:30;-;Wahrer Wert
25.08.2023;08:30;25.08.2023;08:45;-;Wahrer Wert
25.08.2023;08:45;25.08.2023;09:00;-;Wahrer Wert
25.08.2023;09:00;25.08.2023;09:15;-;Wahrer Wert
25.08.2023;09:15;25.08.2023;09:30;-;Wahrer Wert
25.08.2023;09:30;25.08.2023;09:45;-;Wahrer Wert
25.08.2023;09:45;25.08.2023;10:00;-;Wahrer Wert
25.08.2023;10:00;25.08.2023;10:15;-;Wahrer Wert
25.08.2023;10:15;25.08.2023;10:30;-;Wahrer Wert
25.08.2023;10:30;25.08.2023;10:45;-;Wahrer Wert
25.08.2023;10:45;25.08.2023;11:00;-;Wahrer Wert
25.08.2023;11:00;25.08.2023;11:15;-;Wahrer Wert
25.08.2023;11:15;25.08.2023;11:30;-;Wahrer Wert
25.08.2023;11:30;25.08.2023;11:45;-;Wahrer Wert
25.08.2023;11:45;25.08.2023;12:00;-;Wahrer Wert
25.08.2023;12:00;25.08.2023;12:15;-;Wahrer Wert
25.08.2023;12:15;25.08.2023;12:30;-;Wahrer Wert
25.08.2023;12:30;25.08.2023;12:45;-;Wahrer Wert
25.08.2023;12:45;25.08.2023;13:00;-;Wahrer Wert
25.08.2023;13:00;25.08.2023;13:15;-;Wahrer Wert
25.08.2023;13:15;25.08.2023;13:30;-;Wahrer Wert
25.08.2023;13:30;25.08.2023;13:45;-;Wahrer Wert
25.08.2023;13:45;25.08.2023;14:00;-;Wahrer Wert
25.08.2023;14:00;25.08.2023;14:15;-;Wahrer Wert
25.08.2023;14:15;25.08.2023;14:30;-;Wahrer Wert
25.08.2023;14:30;25.08.2023;14:45;-;Wahrer Wert
25.08.2023;14:45;25.08.2023;15:00;-;Wahrer Wert
