Adresse [Zählpunktnummer];;;Adresse [Zählpunktnummer];;
Zählpunktnummer;;;Zählpunktnummer;;
Strom - Wirkenergie (kWh);;;Strom - Wirkenergie (kWh);;
kWh;;;kWh;;
DATE_FROM;DATE_TO;VALUE;DATE_FROM;DATE_TO;VALUE
;;;05.08.2023 20:30:00;05.08.2023 20:44:59;0,048
;;;05.08.2023 20:45:00;05.08.2023 20:59:59;0,058
;;;05.08.2023 21:00:00;05.08.2023 21:14:59;0,046
;;;05.08.2023 21:15:00;05.08.2023 21:29:59;0,059
;;;05.08.2023 21:30:00;05.08.2023 21:44:59;0,045
;;;05.08.2023 21:45:00;05.08.2023 21:59:59;0,053
;;;05.08.2023 22:00:00;05.08.2023 22:14:59;0,043
;;;05.08.2023 22:15:00;05.08.2023 22:29:59;0,058
;;;05.08.2023 22:30:00;05.08.2023 22:44:59;0,049
;;;05.08.2023 22:45:00;05.08.2023 22:59:59;0,055
;;;05.08.2023 23:00:00;05.08.2023 23:14:59;0,032
;;;05.08.2023 23:15:00;05.08.2023 23:29:59;0,044
;;;05.08.2023 23:30:00;05.08.2023 23:44:59;0,041
;;;05.08.2023 23:45:00;05.08.2023 23:59:59;0,05
;;;06.08.2023 00:00:00;06.08.2023 00:14:59;0,039
;;;06.08.2023 00:15:00;06.08.2023 00:29:59;0,044
;;;06.08.2023 00:30:00;06.08.2023 00:44:59;0,034
;;;06.08.2023 00:45:00;06.08.2023 00:59:59;0,046
;;;06.08.2023 01:00:00;06.08.2023 01:14:59;0,042
;;;06.08.2023 01:15:00;06.08.2023 01:29:59;0,049
;;;06.08.2023 01:30:00;06.08.2023 01:44:59;0,037
;;;06.08.2023 01:45:00;06.08.2023 01:59:59;0,037
;;;06.08.2023 02:00:00;06.08.2023 02:14:59;0,043
;;;06.08.2023 02:15:00;06.08.2023 02:29:59;0,045
;;;06.08.2023 02:30:00;06.08.2023 02:44:59;0,048
;;;06.08.2023 02:45:00;06.08.2023 02:59:59;0,036
;;;06.08.2023 03:00:00;06.08.2023 03:14:59;0,042
;;;06.08.2023 03:15:00;06.08.2023 03:29:59;0,034
;;;06.08.2023 03:30:00;06.08.2023 03:44:59;0,049
;;;06.08.2023 03:45:00;06.08.2023 03:59:59;0,08
;;;06.08.2023 04:00:00;06.08.2023 04:14:59;0,049
;;;06.08.2023 04:15:00;06.08.2023 04:29:59;0,031
;;;06.08.2023 04:30:00;06.08.2023 04:44:59;0,041
;;;06.08.2023 04:45:00;06.08.2023 04:59:59;0,043
;;;06.08.2023 05:00:00;06.08.2023 05:14:59;0,049
;;;06.08.2023 05:15:00;06.08.2023 05:29:59;0,039
;;;06.08.2023 05:30:00;06.08.2023 05:44:59;0,04
;;;06.08.2023 05:45:00;06.08.2023 05:59:59;0,036
;;;06.08.2023 06:00:00;06.08.2023 06:14:59;0,045
;;;06.08.2023 06:15:00;06.08.2023 06:29:59;0,042
;;;06.08.2023 06:30:00;06.08.2023 06:44:59;0,049
;;;06.08.2023 06:45:00;06.08.2023 06:59:59;0,033
;;;06.08.2023 07:00:00;06.08.2023 07:14:59;0,032
;;;06.08.2023 07:15:00;06.08.2023 07:29:59;0,029
;;;06.08.2023 07:30:00;06.08.2023 07:44:59;0,035
;;;06.08.2023 07:45:00;06.08.2023 07:59:59;0,02
;;;06.08.2023 08:00:00;06.08.2023 08:14:59;0,019
;;;06.08.2023 08:15:00;06.08.2023 08:29:59;0,007
;;;06.08.2023 08:30:00;06.08.2023 08:44:59;0,005
;;;06.08.2023 08:45:00;06.08.2023 08:59:59;0
;;;06.08.2023 09:00:00;06.08.2023 09:14:59;0,002
;;;06.08.2023 09:15:00;06.08.2023 09:29:59;0,008
;;;06.08.2023 09:30:00;06.08.2023 09:44:59;0,004
;;;06.08.2023 09:45:00;06.08.2023 09:59:59;0,002
;;;06.08.2023 10:00:00;06.08.2023 10:14:59;0,001
;;;06.08.2023 10:15:00;06.08.2023 10:29:59;0,001
;;;06.08.2023 10:30:00;06.08.2023 10:44:59;0,003
;;;06.08.2023 10:45:00;06.08.2023 10:59:59;0,001
;;;06.08.2023 11:00:00;06.08.2023 11:14:59;0,002
;;;06.08.2023 11:15:00;06.08.2023 11:29:59;0,004
;;;06.08.2023 11:30:00;06.08.2023 11:44:59;0,004
;;;06.08.2023 11:45:00;06.08.2023 11:59:59;0,001
;;;06.08.2023 12:00:00;06.08.2023 12:14:59;0,003
;;;06.08.2023 12:15:00;06.08.2023 12:29:59;0
;;;06.08.2023 12:30:00;06.08.2023 12:44:59;0,001
;;;06.08.2023 12:45:00;06.08.2023 12:59:59;0,001
;;;06.08.2023 13:00:00;06.08.2023 13:14:59;0,068
;;;06.08.2023 13:15:00;06.08.2023 13:29:59;0,113
;;;06.08.2023 13:30:00;06.08.2023 13:44:59;0,001
;;;06.08.2023 13:45:00;06.08.2023 13:59:59;0
;;;06.08.2023 14:00:00;06.08.2023 14:14:59;0,003
;;;06.08.2023 14:15:00;06.08.2023 14:29:59;0,002
;;;06.08.2023 14:30:00;06.08.2023 14:44:59;0,003
;;;06.08.2023 14:45:00;06.08.2023 14:59:59;0,001
;;;06.08.2023 15:00:00;06.08.2023 15:14:59;0
;;;06.08.2023 15:15:00;06.08.2023 15:29:59;0,001
;;;06.08.2023 15:30:00;06.08.2023 15:44:59;0,002
;;;06.08.2023 15:45:00;06.08.2023 15:59:59;0,004
;;;06.08.2023 16:00:00;06.08.2023 16:14:59;0,001
;;;06.08.2023 16:15:00;06.08.2023 16:29:59;0,003
;;;06.08.2023 16:30:00;06.08.2023 16:44:59;0,001
;;;06.08.2023 16:45:00;06.08.2023 16:59:59;0,005
;;;06.08.2023 17:00:00;06.08.2023 17:14:59;0,002
;;;06.08.2023 17:15:00;06.08.2023 17:29:59;0,006
;;;06.08.2023 17:30:00;06.08.2023 17:44:59;0,003
;;;06.08.2023 17:45:00;06.08.2023 17:59:59;0,002
;;;06.08.2023 18:00:00;06.08.2023 18:14:59;0,001
;;;06.08.2023 18:15:00;06.08.2023 18:29:59;0,007
;;;06.08.2023 18:30:00;06.08.2023 18:44:59;0,005
;;;06.08.2023 18:45:00;06.08.2023 18:59:59;0,002
;;;06.08.2023 19:00:00;06.08.2023 19:14:59;0
;;;06.08.2023 19:15:00;06.08.2023 19:29:59;0,002
;;;06.08.2023 19:30:00;06.08.2023 19:44:59;0
;;;06.08.2023 19:45:00;06.08.2023 19:59:59;0,004
;;;06.08.2023 20:00:00;06.08.2023 20:14:59;0,005
;;;06.08.2023 20:15:00;06.08.2023 20:29:59;0,006
;;;06.08.2023 20:30:00;06.08.2023 20:44:59;0,005
;;;06.08.2023 20:45:00;06.08.2023 20:59:59;0,004
;;;06.08.2023 21:00:00;06.08.2023 21:14:59;0,002
;;;06.08.2023 21:15:00;06.08.2023 21:29:59;0,009
;;;06.08.2023 21:30:00;06.08.2023 21:44:59;0,002
;;;06.08.2023 21:45:00;06.08.2023 21:59:59;0,003
;;;06.08.2023 22:00:00;06.08.2023 22:14:59;0,004
;;;06.08.2023 22:15:00;06.08.2023 22:29:59;0,001
;;;06.08.2023 22:30:00;06.08.2023 22:44:59;0,001
;;;06.08.2023 22:45:00;06.08.2023 22:59:59;0,001
;;;06.08.2023 23:00:00;06.08.2023 23:14:59;0,002
;;;06.08.2023 23:15:00;06.08.2023 23:29:59;0,001
;;;06.08.2023 23:30:00;06.08.2023 23:44:59;0,003
;;;06.08.2023 23:45:00;06.08.2023 23:59:59;0,005
;;;07.08.2023 00:00:00;07.08.2023 00:14:59;0,003
;;;07.08.2023 00:15:00;07.08.2023 00:29:59;0,002
;;;07.08.2023 00:30:00;07.08.2023 00:44:59;0,003
;;;07.08.2023 00:45:00;07.08.2023 00:59:59;0,005
;;;07.08.2023 01:00:00;07.08.2023 01:14:59;0,001
;;;07.08.2023 01:15:00;07.08.2023 01:29:59;0,004
;;;07.08.2023 01:30:00;07.08.2023 01:44:59;0,005
;;;07.08.2023 01:45:00;07.08.2023 01:59:59;0,005
;;;07.08.2023 02:00:00;07.08.2023 02:14:59;0,004
;;;07.08.2023 02:15:00;07.08.2023 02:29:59;0,006
;;;07.08.2023 02:30:00;07.08.2023 02:44:59;0,003
;;;07.08.2023 02:45:00;07.08.2023 02:59:59;0,004
;;;07.08.2023 03:00:00;07.08.2023 03:14:59;0,003
;;;07.08.2023 03:15:00;07.08.2023 03:29:59;0,004
;;;07.08.2023 03:30:00;07.08.2023 03:44:59;0,002
;;;07.08.2023 03:45:00;07.08.2023 03:59:59;0,023
;;;07.08.2023 04:00:00;07.08.2023 04:14:59;0,005
;;;07.08.2023 04:15:00;07.08.2023 04:29:59;0,003
;;;07.08.2023 04:30:00;07.08.2023 04:44:59;0,004
;;;07.08.2023 04:45:00;07.08.2023 04:59:59;0,003
;;;07.08.2023 05:00:00;07.08.2023 05:14:59;0,003
;;;07.08.2023 05:15:00;07.08.2023 05:29:59;0,004
;;;07.08.2023 05:30:00;07.08.2023 05:44:59;0,006
;;;07.08.2023 05:45:00;07.08.2023 05:59:59;0,003
;;;07.08.2023 06:00:00;07.08.2023 06:14:59;0,005
;;;07.08.2023 06:15:00;07.08.2023 06:29:59;0,005
;;;07.08.2023 06:30:00;07.08.2023 06:44:59;0,006
;;;07.08.2023 06:45:00;07.08.2023 06:59:59;0,001
;;;07.08.2023 07:00:00;07.08.2023 07:14:59;0,005
;;;07.08.2023 07:15:00;07.08.2023 07:29:59;0,004
;;;07.08.2023 07:30:00;07.08.2023 07:44:59;0,086
;;;07.08.2023 07:45:00;07.08.2023 07:59:59;0,059
;;;07.08.2023 08:00:00;07.08.2023 08:14:59;0,001
;;;07.08.2023 08:15:00;07.08.2023 08:29:59;0
;;;07.08.2023 08:30:00;07.08.2023 08:44:59;0,003
;;;07.08.2023 08:45:00;07.08.2023 08:59:59;0,001
;;;07.08.2023 09:00:00;07.08.2023 09:14:59;0
;;;07.08.2023 09:15:00;07.08.2023 09:29:59;0
;;;07.08.2023 09:30:00;07.08.2023 09:44:59;0,001
;;;07.08.2023 09:45:00;07.08.2023 09:59:59;0
;;;07.08.2023 10:00:00;07.08.2023 10:14:59;0,029
;;;07.08.2023 10:15:00;07.08.2023 10:29:59;0
;;;07.08.2023 10:30:00;07.08.2023 10:44:59;0
;;;07.08.2023 10:45:00;07.08.2023 10:59:59;0
;;;07.08.2023 11:00:00;07.08.2023 11:14:59;0
;;;07.08.2023 11:15:00;07.08.2023 11:29:59;0
;;;07.08.2023 11:30:00;07.08.2023 11:44:59;0,001
;;;07.08.2023 11:45:00;07.08.2023 11:59:59;0
;;;07.08.2023 12:00:00;07.08.2023 12:14:59;0
;;;07.08.2023 12:15:00;07.08.2023 12:29:59;0,082
;;;07.08.2023 12:30:00;07.08.2023 12:44:59;0
;;;07.08.2023 12:45:00;07.08.2023 12:59:59;0,019
;;;07.08.2023 13:00:00;07.08.2023 13:14:59;0,066
;;;07.08.2023 13:15:00;07.08.2023 13:29:59;0,494
;;;07.08.2023 13:30:00;07.08.2023 13:44:59;0,034
;;;07.08.2023 13:45:00;07.08.2023 13:59:59;0
;;;07.08.2023 14:00:00;07.08.2023 14:14:59;0
;;;07.08.2023 14:15:00;07.08.2023 14:29:59;0
;;;07.08.2023 14:30:00;07.08.2023 14:44:59;0
;;;07.08.2023 14:45:00;07.08.2023 14:59:59;0,001
;;;07.08.2023 15:00:00;07.08.2023 15:14:59;0
;;;07.08.2023 15:15:00;07.08.2023 15:29:59;0,001
;;;07.08.2023 15:30:00;07.08.2023 15:44:59;0
;;;07.08.2023 15:45:00;07.08.2023 15:59:59;0
;;;07.08.2023 16:00:00;07.08.2023 16:14:59;0
;;;07.08.2023 16:15:00;07.08.2023 16:29:59;0,003
;;;07.08.2023 16:30:00;07.08.2023 16:44:59;0
;;;07.08.2023 16:45:00;07.08.2023 16:59:59;0,008
;;;07.08.2023 17:00:00;07.08.2023 17:14:59;0,012
;;;07.08.2023 17:15:00;07.08.2023 17:29:59;0
;;;07.08.2023 17:30:00;07.08.2023 17:44:59;0,029
;;;07.08.2023 17:45:00;07.08.2023 17:59:59;0,019
;;;07.08.2023 18:00:00;07.08.2023 18:14:59;0,002
;;;07.08.2023 18:15:00;07.08.2023 18:29:59;0,105
;;;07.08.2023 18:30:00;07.08.2023 18:44:59;0,051
;;;07.08.2023 18:45:00;07.08.2023 18:59:59;0,035
;;;07.08.2023 19:00:00;07.08.2023 19:14:59;0,03
;;;07.08.2023 19:15:00;07.08.2023 19:29:59;0
;;;07.08.2023 19:30:00;07.08.2023 19:44:59;0
;;;07.08.2023 19:45:00;07.08.2023 19:59:59;0,001
;;;07.08.2023 20:00:00;07.08.2023 20:14:59;0
;;;07.08.2023 20:15:00;07.08.2023 20:29:59;0,002
;;;07.08.2023 20:30:00;07.08.2023 20:44:59;0
;;;07.08.2023 20:45:00;07.08.2023 20:59:59;0,001
;;;07.08.2023 21:00:00;07.08.2023 21:14:59;0,001
;;;07.08.2023 21:15:00;07.08.2023 21:29:59;0,002
;;;07.08.2023 21:30:00;07.08.2023 21:44:59;0,001
;;;07.08.2023 21:45:00;07.08.2023 21:59:59;0,002
;;;07.08.2023 22:00:00;07.08.2023 22:14:59;0
;;;07.08.2023 22:15:00;07.08.2023 22:29:59;0
;;;07.08.2023 22:30:00;07.08.2023 22:44:59;0
;;;07.08.2023 22:45:00;07.08.2023 22:59:59;0,003
;;;07.08.2023 23:00:00;07.08.2023 23:14:59;0,001
;;;07.08.2023 23:15:00;07.08.2023 23:29:59;0,006
;;;07.08.2023 23:30:00;07.08.2023 23:44:59;0,006
;;;07.08.2023 23:45:00;07.08.2023 23:59:59;0,002
;;;08.08.2023 00:00:00;08.08.2023 00:14:59;0,001
;;;08.08.2023 00:15:00;08.08.2023 00:29:59;0,003
;;;08.08.2023 00:30:00;08.08.2023 00:44:59;0,003
;;;08.08.2023 00:45:00;08.08.2023 00:59:59;0,003
;;;08.08.2023 01:00:00;08.08.2023 01:14:59;0,003
;;;08.08.2023 01:15:00;08.08.2023 01:29:59;0,005
;;;08.08.2023 01:30:00;08.08.2023 01:44:59;0,005
;;;08.08.2023 01:45:00;08.08.2023 01:59:59;0,002
;;;08.08.2023 02:00:00;08.08.2023 02:14:59;0,004
;;;08.08.2023 02:15:00;08.08.2023 02:29:59;0,004
;;;08.08.2023 02:30:00;08.08.2023 02:44:59;0,002
;;;08.08.2023 02:45:00;08.08.2023 02:59:59;0,002
;;;08.08.2023 03:00:00;08.08.2023 03:14:59;0,004
;;;08.08.2023 03:15:00;08.08.2023 03:29:59;0,004
;;;08.08.2023 03:30:00;08.08.2023 03:44:59;0,002
;;;08.08.2023 03:45:00;08.08.2023 03:59:59;0,016
;;;08.08.2023 04:00:00;08.08.2023 04:14:59;0,003
;;;08.08.2023 04:15:00;08.08.2023 04:29:59;0,006
;;;08.08.2023 04:30:00;08.08.2023 04:44:59;0,003
;;;08.08.2023 04:45:00;08.08.2023 04:59:59;0,006
;;;08.08.2023 05:00:00;08.08.2023 05:14:59;0,002
;;;08.08.2023 05:15:00;08.08.2023 05:29:59;0,007
;;;08.08.2023 05:30:00;08.08.2023 05:44:59;0,006
;;;08.08.2023 05:45:00;08.08.2023 05:59:59;0,005
;;;08.08.2023 06:00:00;08.08.2023 06:14:59;0,003
;;;08.08.2023 06:15:00;08.08.2023 06:29:59;0,005
;;;08.08.2023 06:30:00;08.08.2023 06:44:59;0,004
;;;08.08.2023 06:45:00;08.08.2023 06:59:59;0,005
;;;08.08.2023 07:00:00;08.08.2023 07:14:59;0,023
;;;08.08.2023 07:15:00;08.08.2023 07:29:59;0,099
;;;08.08.2023 07:30:00;08.08.2023 07:44:59;0,003
;;;08.08.2023 07:45:00;08.08.2023 07:59:59;0,001
;;;08.08.2023 08:00:00;08.08.2023 08:14:59;0,005
;;;08.08.2023 08:15:00;08.08.2023 08:29:59;0
;;;08.08.2023 08:30:00;08.08.2023 08:44:59;0
;;;08.08.2023 08:45:00;08.08.2023 08:59:59;0,001
;;;08.08.2023 09:00:00;08.08.2023 09:14:59;0,005
;;;08.08.2023 09:15:00;08.08.2023 09:29:59;0
;;;08.08.2023 09:30:00;08.08.2023 09:44:59;0,002
;;;08.08.2023 09:45:00;08.08.2023 09:59:59;0,001
;;;08.08.2023 10:00:00;08.08.2023 10:14:59;0,004
;;;08.08.2023 10:15:00;08.08.2023 10:29:59;0,003
;;;08.08.2023 10:30:00;08.08.2023 10:44:59;0,007
;;;08.08.2023 10:45:00;08.08.2023 10:59:59;0,002
;;;08.08.2023 11:00:00;08.08.2023 11:14:59;0
;;;08.08.2023 11:15:00;08.08.2023 11:29:59;0,003
;;;08.08.2023 11:30:00;08.08.2023 11:44:59;0,002
;;;08.08.2023 11:45:00;08.08.2023 11:59:59;0
;;;08.08.2023 12:00:00;08.08.2023 12:14:59;0,001
;;;08.08.2023 12:15:00;08.08.2023 12:29:59;0
;;;08.08.2023 12:30:00;08.08.2023 12:44:59;0,001
;;;08.08.2023 12:45:00;08.08.2023 12:59:59;0,001
;;;08.08.2023 13:00:00;08.08.2023 13:14:59;0,039
;;;08.08.2023 13:15:00;08.08.2023 13:29:59;0,448
;;;08.08.2023 13:30:00;08.08.2023 13:44:59;0,042
;;;08.08.2023 13:45:00;08.08.2023 13:59:59;0,001
;;;08.08.2023 14:00:00;08.08.2023 14:14:59;0,002
;;;08.08.2023 14:15:00;08.08.2023 14:29:59;0,004
;;;08.08.2023 14:30:00;08.08.2023 14:44:59;0,003
;;;08.08.2023 14:45:00;08.08.2023 14:59:59;0
;;;08.08.2023 15:00:00;08.08.2023 15:14:59;0
;;;08.08.2023 15:15:00;08.08.2023 15:29:59;0,002
;;;08.08.2023 15:30:00;08.08.2023 15:44:59;0,276
;;;08.08.2023 15:45:00;08.08.2023 15:59:59;0,102
;;;08.08.2023 16:00:00;08.08.2023 16:14:59;0,026
;;;08.08.2023 16:15:00;08.08.2023 16:29:59;0,002
;;;08.08.2023 16:30:00;08.08.2023 16:44:59;0,003
;;;08.08.2023 16:45:00;08.08.2023 16:59:59;0,009
;;;08.08.2023 17:00:00;08.08.2023 17:14:59;0,011
;;;08.08.2023 17:15:00;08.08.2023 17:29:59;0,001
;;;08.08.2023 17:30:00;08.08.2023 17:44:59;0
;;;08.08.2023 17:45:00;08.08.2023 17:59:59;0
;;;08.08.2023 18:00:00;08.08.2023 18:14:59;0,031
;;;08.08.2023 18:15:00;08.08.2023 18:29:59;0,054
;;;08.08.2023 18:30:00;08.08.2023 18:44:59;0,01
;;;08.08.2023 18:45:00;08.08.2023 18:59:59;0,014
;;;08.08.2023 19:00:00;08.08.2023 19:14:59;0,018
;;;08.08.2023 19:15:00;08.08.2023 19:29:59;0,022
;;;08.08.2023 19:30:00;08.08.2023 19:44:59;0,07
;;;08.08.2023 19:45:00;08.08.2023 19:59:59;0,021
;;;08.08.2023 20:00:00;08.08.2023 20:14:59;0
;;;08.08.2023 20:15:00;08.08.2023 20:29:59;0,004
;;;08.08.2023 20:30:00;08.08.2023 20:44:59;0,001
;;;08.08.2023 20:45:00;08.08.2023 20:59:59;0,004
;;;08.08.2023 21:00:00;08.08.2023 21:14:59;0,003
;;;08.08.2023 21:15:00;08.08.2023 21:29:59;0
;;;08.08.2023 21:30:00;08.08.2023 21:44:59;0
;;;08.08.2023 21:45:00;08.08.2023 21:59:59;0,004
;;;08.08.2023 22:00:00;08.08.2023 22:14:59;0,009
;;;08.08.2023 22:15:00;08.08.2023 22:29:59;0,001
;;;08.08.2023 22:30:00;08.08.2023 22:44:59;0,002
;;;08.08.2023 22:45:00;08.08.2023 22:59:59;0,002
;;;08.08.2023 23:00:00;08.08.2023 23:14:59;0,001
;;;08.08.2023 23:15:00;08.08.2023 23:29:59;0,001
;;;08.08.2023 23:30:00;08.08.2023 23:44:59;0,004
;;;08.08.2023 23:45:00;08.08.2023 23:59:59;0,002
;;;09.08.2023 00:00:00;09.08.2023 00:14:59;0,003
;;;09.08.2023 00:15:00;09.08.2023 00:29:59;0,006
;;;09.08.2023 00:30:00;09.08.2023 00:44:59;0
;;;09.08.2023 00:45:00;09.08.2023 00:59:59;0,004
;;;09.08.2023 01:00:00;09.08.2023 01:14:59;0,004
;;;09.08.2023 01:15:00;09.08.2023 01:29:59;0,003
;;;09.08.2023 01:30:00;09.08.2023 01:44:59;0,003
;;;09.08.2023 01:45:00;09.08.2023 01:59:59;0,003
;;;09.08.2023 02:00:00;09.08.2023 02:14:59;0,004
;;;09.08.2023 02:15:00;09.08.2023 02:29:59;0,005
;;;09.08.2023 02:30:00;09.08.2023 02:44:59;0,004
;;;09.08.2023 02:45:00;09.08.2023 02:59:59;0,004
;;;09.08.2023 03:00:00;09.08.2023 03:14:59;0,006
;;;09.08.2023 03:15:00;09.08.2023 03:29:59;0,003
;;;09.08.2023 03:30:00;09.08.2023 03:44:59;0,003
;;;09.08.2023 03:45:00;09.08.2023 03:59:59;0,02
;;;09.08.2023 04:00:00;09.08.2023 04:14:59;0,004
;;;09.08.2023 04:15:00;09.08.2023 04:29:59;0,006
;;;09.08.2023 04:30:00;09.08.2023 04:44:59;0,002
;;;09.08.2023 04:45:00;09.08.2023 04:59:59;0,006
;;;09.08.2023 05:00:00;09.08.2023 05:14:59;0,003
;;;09.08.2023 05:15:00;09.08.2023 05:29:59;0,008
;;;09.08.2023 05:30:00;09.08.2023 05:44:59;0,004
;;;09.08.2023 05:45:00;09.08.2023 05:59:59;0,005
;;;09.08.2023 06:00:00;09.08.2023 06:14:59;0,004
;;;09.08.2023 06:15:00;09.08.2023 06:29:59;0,003
;;;09.08.2023 06:30:00;09.08.2023 06:44:59;0,004
;;;09.08.2023 06:45:00;09.08.2023 06:59:59;0,005
;;;09.08.2023 07:00:00;09.08.2023 07:14:59;0,003
;;;09.08.2023 07:15:00;09.08.2023 07:29:59;0,062
;;;09.08.2023 07:30:00;09.08.2023 07:44:59;0,075
;;;09.08.2023 07:45:00;09.08.2023 07:59:59;0
;;;09.08.2023 08:00:00;09.08.2023 08:14:59;0,002
;;;09.08.2023 08:15:00;09.08.2023 08:29:59;0
;;;09.08.2023 08:30:00;09.08.2023 08:44:59;0,001
;;;09.08.2023 08:45:00;09.08.2023 08:59:59;0,003
;;;09.08.2023 09:00:00;09.08.2023 09:14:59;0,003
;;;09.08.2023 09:15:00;09.08.2023 09:29:59;0,002
;;;09.08.2023 09:30:00;09.08.2023 09:44:59;0,001
;;;09.08.2023 09:45:00;09.08.2023 09:59:59;0,002
;;;09.08.2023 10:00:00;09.08.2023 10:14:59;0
;;;09.08.2023 10:15:00;09.08.2023 10:29:59;0,003
;;;09.08.2023 10:30:00;09.08.2023 10:44:59;0,003
;;;09.08.2023 10:45:00;09.08.2023 10:59:59;0,002
;;;09.08.2023 11:00:00;09.08.2023 11:14:59;0
;;;09.08.2023 11:15:00;09.08.2023 11:29:59;0,002
;;;09.08.2023 11:30:00;09.08.2023 11:44:59;0,006
;;;09.08.2023 11:45:00;09.08.2023 11:59:59;0,001
;;;09.08.2023 12:00:00;09.08.2023 12:14:59;0,003
;;;09.08.2023 12:15:00;09.08.2023 12:29:59;0
;;;09.08.2023 12:30:00;09.08.2023 12:44:59;0,002
;;;09.08.2023 12:45:00;09.08.2023 12:59:59;0,005
;;;09.08.2023 13:00:00;09.08.2023 13:14:59;0,072
;;;09.08.2023 13:15:00;09.08.2023 13:29:59;0,435
;;;09.08.2023 13:30:00;09.08.2023 13:44:59;0,003
;;;09.08.2023 13:45:00;09.08.2023 13:59:59;0,002
;;;09.08.2023 14:00:00;09.08.2023 14:14:59;0,004
;;;09.08.2023 14:15:00;09.08.2023 14:29:59;0,005
;;;09.08.2023 14:30:00;09.08.2023 14:44:59;0,003
;;;09.08.2023 14:45:00;09.08.2023 14:59:59;0,002
;;;09.08.2023 15:00:00;09.08.2023 15:14:59;0,001
;;;09.08.2023 15:15:00;09.08.2023 15:29:59;0,005
;;;09.08.2023 15:30:00;09.08.2023 15:44:59;0,004
;;;09.08.2023 15:45:00;09.08.2023 15:59:59;0
;;;09.08.2023 16:00:00;09.08.2023 16:14:59;0
;;;09.08.2023 16:15:00;09.08.2023 16:29:59;0,001
;;;09.08.2023 16:30:00;09.08.2023 16:44:59;0,004
;;;09.08.2023 16:45:00;09.08.2023 16:59:59;0,012
;;;09.08.2023 17:00:00;09.08.2023 17:14:59;0,035
;;;09.08.2023 17:15:00;09.08.2023 17:29:59;0
;;;09.08.2023 17:30:00;09.08.2023 17:44:59;0
;;;09.08.2023 17:45:00;09.08.2023 17:59:59;0,014
;;;09.08.2023 18:00:00;09.08.2023 18:14:59;0,002
;;;09.08.2023 18:15:00;09.08.2023 18:29:59;0,001
;;;09.08.2023 18:30:00;09.08.2023 18:44:59;0
;;;09.08.2023 18:45:00;09.08.2023 18:59:59;0,055
;;;09.08.2023 19:00:00;09.08.2023 19:14:59;0,273
;;;09.08.2023 19:15:00;09.08.2023 19:29:59;0,674
;;;09.08.2023 19:30:00;09.08.2023 19:44:59;0,374
;;;09.08.2023 19:45:00;09.08.2023 19:59:59;0,131
;;;09.08.2023 20:00:00;09.08.2023 20:14:59;0,111
;;;09.08.2023 20:15:00;09.08.2023 20:29:59;0,095
;;;09.08.2023 20:30:00;09.08.2023 20:44:59;0,105
;;;09.08.2023 20:45:00;09.08.2023 20:59:59;0,095
;;;09.08.2023 21:00:00;09.08.2023 21:14:59;0,101
;;;09.08.2023 21:15:00;09.08.2023 21:29:59;0,085
;;;09.08.2023 21:30:00;09.08.2023 21:44:59;0,097
;;;09.08.2023 21:45:00;09.08.2023 21:59:59;0,09
;;;09.08.2023 22:00:00;09.08.2023 22:14:59;0,09
;;;09.08.2023 22:15:00;09.08.2023 22:29:59;0,086
;;;09.08.2023 22:30:00;09.08.2023 22:44:59;0,181
;;;09.08.2023 22:45:00;09.08.2023 22:59:59;0,487
;;;09.08.2023 23:00:00;09.08.2023 23:14:59;0,06
;;;09.08.2023 23:15:00;09.08.2023 23:29:59;0,057
;;;09.08.2023 23:30:00;09.08.2023 23:44:59;0,051
;;;09.08.2023 23:45:00;09.08.2023 23:59:59;0,048
;;;10.08.2023 00:00:00;10.08.2023 00:14:59;0,04
;;;10.08.2023 00:15:00;10.08.2023 00:29:59;0,139
;;;10.08.2023 00:30:00;10.08.2023 00:44:59;0,178
;;;10.08.2023 00:45:00;10.08.2023 00:59:59;0,054
;;;10.08.2023 01:00:00;10.08.2023 01:14:59;0,032
;;;10.08.2023 01:15:00;10.08.2023 01:29:59;0,044
;;;10.08.2023 01:30:00;10.08.2023 01:44:59;0,037
;;;10.08.2023 01:45:00;10.08.2023 01:59:59;0,052
;;;10.08.2023 02:00:00;10.08.2023 02:14:59;0,039
;;;10.08.2023 02:15:00;10.08.2023 02:29:59;0,048
;;;10.08.2023 02:30:00;10.08.2023 02:44:59;0,035
;;;10.08.2023 02:45:00;10.08.2023 02:59:59;0,041
;;;10.08.2023 03:00:00;10.08.2023 03:14:59;0,044
;;;10.08.2023 03:15:00;10.08.2023 03:29:59;0,043
;;;10.08.2023 03:30:00;10.08.2023 03:44:59;0,041
;;;10.08.2023 03:45:00;10.08.2023 03:59:59;0,074
;;;10.08.2023 04:00:00;10.08.2023 04:14:59;0,04
;;;10.08.2023 04:15:00;10.08.2023 04:29:59;0,042
;;;10.08.2023 04:30:00;10.08.2023 04:44:59;0,046
;;;10.08.2023 04:45:00;10.08.2023 04:59:59;0,039
;;;10.08.2023 05:00:00;10.08.2023 05:14:59;0,042
;;;10.08.2023 05:15:00;10.08.2023 05:29:59;0,032
;;;10.08.2023 05:30:00;10.08.2023 05:44:59;0,052
;;;10.08.2023 05:45:00;10.08.2023 05:59:59;0,036
;;;10.08.2023 06:00:00;10.08.2023 06:14:59;0,051
