Messzeitpunkt;Gemessener Verbrauch (kWh);Ersatzwert;
29.01.2023 06:15;0,126;;
29.01.2023 06:30;0,084;;
29.01.2023 06:45;0,086;;
29.01.2023 07:00;0,083;;
29.01.2023 07:15;0,112;;
29.01.2023 07:30;0,079;;
29.01.2023 07:45;0,128;;
29.01.2023 08:00;0,257;;
29.01.2023 08:15;0,306;;
29.01.2023 08:30;0,220;;
29.01.2023 08:45;0,462;;
29.01.2023 09:00;0,881;;
29.01.2023 09:15;0,768;;
29.01.2023 09:30;0,743;;
29.01.2023 09:45;0,507;;
29.01.2023 10:00;0,223;;
29.01.2023 10:15;0,334;;
29.01.2023 10:30;0,802;;
29.01.2023 10:45;0,631;;
29.01.2023 11:00;0,440;;
29.01.2023 11:15;0,523;;
29.01.2023 11:30;0,487;;
29.01.2023 11:45;0,585;;
29.01.2023 12:00;0,648;;
29.01.2023 12:15;0,359;;
29.01.2023 12:30;0,369;;
29.01.2023 12:45;0,663;;
29.01.2023 13:00;0,560;;
29.01.2023 13:15;0,403;;
29.01.2023 13:30;0,410;;
29.01.2023 13:45;0,531;;
29.01.2023 14:00;0,366;;
29.01.2023 14:15;0,000;;
29.01.2023 14:30;0,040;;
29.01.2023 14:45;0,024;;
29.01.2023 15:00;0,013;;
29.01.2023 15:15;0,114;;
29.01.2023 15:30;0,167;;
29.01.2023 15:45;0,434;;
29.01.2023 16:00;0,369;;
29.01.2023 16:15;0,155;;
29.01.2023 16:30;0,112;;
29.01.2023 16:45;0,333;;
29.01.2023 17:00;0,255;;
29.01.2023 17:15;0,370;;
29.01.2023 17:30;0,857;;
29.01.2023 17:45;0,441;;
29.01.2023 18:00;0,185;;
29.01.2023 18:15;0,144;;
29.01.2023 18:30;0,241;;
29.01.2023 18:45;0,285;;
29.01.2023 19:00;0,116;;
29.01.2023 19:15;0,167;;
29.01.2023 19:30;0,250;;
29.01.2023 19:45;0,151;;
29.01.2023 20:00;0,136;;
29.01.2023 20:15;0,151;;
29.01.2023 20:30;0,130;;
29.01.2023 20:45;0,222;;
29.01.2023 21:00;0,269;;
29.01.2023 21:15;0,204;;
29.01.2023 21:30;0,138;;
29.01.2023 21:45;0,292;;
29.01.2023 22:00;0,318;;
29.01.2023 22:15;0,120;;
29.01.2023 22:30;0,213;;
29.01.2023 22:45;0,248;;
29.01.2023 23:00;0,158;;
29.01.2023 23:15;0,175;;
29.01.2023 23:30;0,126;;
29.01.2023 23:45;0,092;;
30.01.2023 00:00;0,157;;
30.01.2023 00:15;0,217;;
30.01.2023 00:30;0,238;;
30.01.2023 00:45;0,227;;
30.01.2023 01:00;0,721;;
30.01.2023 01:15;0,734;;
30.01.2023 01:30;0,759;;
30.01.2023 01:45;0,390;;
30.01.2023 02:00;0,267;;
30.01.2023 02:15;0,248;;
30.01.2023 02:30;0,212;;
30.01.2023 02:45;0,119;;
30.01.2023 03:00;0,129;;
30.01.2023 03:15;0,116;;
30.01.2023 03:30;0,098;;
30.01.2023 03:45;0,102;;
30.01.2023 04:00;0,096;;
30.01.2023 04:15;0,082;;
30.01.2023 04:30;0,058;;
30.01.2023 04:45;0,076;;
30.01.2023 05:00;0,105;;
30.01.2023 05:15;0,113;;
30.01.2023 05:30;0,072;;
30.01.2023 05:45;0,084;;
30.01.2023 06:00;0,105;;
30.01.2023 06:15;0,252;;
30.01.2023 06:30;0,389;;
30.01.2023 06:45;0,218;;
30.01.2023 07:00;0,095;;
30.01.2023 07:15;0,108;;
30.01.2023 07:30;0,435;;
30.01.2023 07:45;0,196;;
30.01.2023 08:00;0,133;;
30.01.2023 08:15;0,053;;
30.01.2023 08:30;0,089;;
30.01.2023 08:45;0,130;;
30.01.2023 09:00;0,146;;
30.01.2023 09:15;0,098;;
30.01.2023 09:30;0,182;;
30.01.2023 09:45;0,043;;
30.01.2023 10:00;0,000;;
30.01.2023 10:15;0,000;;
30.01.2023 10:30;0,000;;
30.01.2023 10:45;0,000;;
30.01.2023 11:00;0,014;;
30.01.2023 11:15;0,000;;
30.01.2023 11:30;0,000;;
30.01.2023 11:45;0,003;;
30.01.2023 12:00;0,020;;
30.01.2023 12:15;0,234;;
30.01.2023 12:30;0,120;;
30.01.2023 12:45;0,015;;
30.01.2023 13:00;0,020;;
30.01.2023 13:15;0,545;;
30.01.2023 13:30;0,490;;
30.01.2023 13:45;0,053;;
30.01.2023 14:00;0,096;;
30.01.2023 14:15;0,123;;
30.01.2023 14:30;0,118;;
30.01.2023 14:45;0,117;;
30.01.2023 15:00;0,133;;
30.01.2023 15:15;0,214;;
30.01.2023 15:30;0,237;;
30.01.2023 15:45;0,161;;
30.01.2023 16:00;0,160;;
30.01.2023 16:15;0,148;;
30.01.2023 16:30;0,163;;
30.01.2023 16:45;0,183;;
30.01.2023 17:00;0,170;;
30.01.2023 17:15;0,139;;
30.01.2023 17:30;0,165;;
30.01.2023 17:45;0,180;;
30.01.2023 18:00;0,345;;
30.01.2023 18:15;0,293;;
30.01.2023 18:30;0,113;;
30.01.2023 18:45;0,197;;
30.01.2023 19:00;0,233;;
30.01.2023 19:15;0,108;;
30.01.2023 19:30;0,255;;
30.01.2023 19:45;0,169;;
30.01.2023 20:00;0,120;;
30.01.2023 20:15;0,089;;
30.01.2023 20:30;0,134;;
30.01.2023 20:45;0,150;;
30.01.2023 21:00;0,150;;
30.01.2023 21:15;0,131;;
30.01.2023 21:30;0,129;;
30.01.2023 21:45;0,150;;
30.01.2023 22:00;0,109;;
30.01.2023 22:15;0,108;;
30.01.2023 22:30;0,099;;
30.01.2023 22:45;0,110;;
30.01.2023 23:00;0,101;;
30.01.2023 23:15;0,104;;
30.01.2023 23:30;0,204;;
30.01.2023 23:45;0,231;;
31.01.2023 00:00;0,127;;
31.01.2023 00:15;0,070;;
31.01.2023 00:30;0,092;;
31.01.2023 00:45;0,126;;
31.01.2023 01:00;0,416;;
31.01.2023 01:15;0,113;;
31.01.2023 01:30;0,210;;
31.01.2023 01:45;0,410;;
31.01.2023 02:00;0,396;;
31.01.2023 02:15;0,540;;
31.01.2023 02:30;0,330;;
31.01.2023 02:45;0,561;;
31.01.2023 03:00;0,617;;
31.01.2023 03:15;0,298;;
31.01.2023 03:30;0,245;;
31.01.2023 03:45;0,244;;
31.01.2023 04:00;0,255;;
31.01.2023 04:15;0,136;;
31.01.2023 04:30;0,103;;
31.01.2023 04:45;0,113;;
31.01.2023 05:00;0,165;;
31.01.2023 05:15;0,109;;
31.01.2023 05:30;0,088;;
31.01.2023 05:45;0,090;;
31.01.2023 06:00;0,090;;
31.01.2023 06:15;0,131;;
31.01.2023 06:30;0,200;;
31.01.2023 06:45;0,112;;
31.01.2023 07:00;0,121;;
31.01.2023 07:15;0,136;;
31.01.2023 07:30;0,151;;
31.01.2023 07:45;0,272;;
31.01.2023 08:00;0,166;;
31.01.2023 08:15;0,573;;
31.01.2023 08:30;0,708;;
31.01.2023 08:45;0,175;;
31.01.2023 09:00;0,101;;
31.01.2023 09:15;0,141;;
31.01.2023 09:30;0,100;;
31.01.2023 09:45;0,053;;
31.01.2023 10:00;0,058;;
31.01.2023 10:15;0,046;;
31.01.2023 10:30;0,006;;
31.01.2023 10:45;0,001;;
31.01.2023 11:00;0,000;;
31.01.2023 11:15;0,000;;
31.01.2023 11:30;0,055;;
31.01.2023 11:45;0,278;;
31.01.2023 12:00;0,328;;
31.01.2023 12:15;0,000;;
31.01.2023 12:30;0,206;;
31.01.2023 12:45;0,164;;
31.01.2023 13:00;0,215;;
31.01.2023 13:15;0,142;;
31.01.2023 13:30;0,057;;
31.01.2023 13:45;0,142;;
31.01.2023 14:00;0,260;;
31.01.2023 14:15;0,000;;
31.01.2023 14:30;0,076;;
31.01.2023 14:45;0,123;;
31.01.2023 15:00;0,081;;
31.01.2023 15:15;0,225;;
31.01.2023 15:30;0,241;;
31.01.2023 15:45;0,168;;
31.01.2023 16:00;0,211;;
31.01.2023 16:15;0,251;;
31.01.2023 16:30;0,164;;
31.01.2023 16:45;0,139;;
31.01.2023 17:00;0,136;;
31.01.2023 17:15;0,286;;
31.01.2023 17:30;0,292;;
31.01.2023 17:45;0,263;;
31.01.2023 18:00;0,324;;
31.01.2023 18:15;0,396;;
31.01.2023 18:30;0,156;;
31.01.2023 18:45;0,174;;
31.01.2023 19:00;0,116;;
31.01.2023 19:15;0,137;;
31.01.2023 19:30;0,072;;
31.01.2023 19:45;0,250;;
31.01.2023 20:00;0,141;;
31.01.2023 20:15;0,220;;
31.01.2023 20:30;0,096;;
31.01.2023 20:45;0,123;;
31.01.2023 21:00;0,169;;
31.01.2023 21:15;0,201;;
31.01.2023 21:30;0,241;;
31.01.2023 21:45;0,250;;
31.01.2023 22:00;0,148;;
31.01.2023 22:15;0,157;;
31.01.2023 22:30;0,152;;
31.01.2023 22:45;0,232;;
31.01.2023 23:00;0,210;;
31.01.2023 23:15;0,139;;
31.01.2023 23:30;0,102;;
31.01.2023 23:45;0,085;;
01.02.2023 00:00;0,103;;
01.02.2023 00:15;0,118;;
01.02.2023 00:30;0,203;;
01.02.2023 00:45;0,267;;
01.02.2023 01:00;0,123;;
01.02.2023 01:15;1,116;;
01.02.2023 01:30;1,063;;
01.02.2023 01:45;1,256;;
01.02.2023 02:00;1,032;;
01.02.2023 02:15;1,049;;
01.02.2023 02:30;1,439;;
01.02.2023 02:45;1,239;;
01.02.2023 03:00;1,047;;
01.02.2023 03:15;1,033;;
01.02.2023 03:30;1,026;;
01.02.2023 03:45;1,020;;
01.02.2023 04:00;1,048;;
01.02.2023 04:15;0,190;;
01.02.2023 04:30;0,089;;
01.02.2023 04:45;0,066;;
01.02.2023 05:00;0,083;;
01.02.2023 05:15;0,107;;
01.02.2023 05:30;0,095;;
01.02.2023 05:45;0,083;;
01.02.2023 06:00;0,093;;
01.02.2023 06:15;0,365;;
01.02.2023 06:30;0,243;;
01.02.2023 06:45;0,102;;
01.02.2023 07:00;0,120;;
01.02.2023 07:15;0,136;;
01.02.2023 07:30;0,220;;
01.02.2023 07:45;0,328;;
01.02.2023 08:00;0,231;;
01.02.2023 08:15;0,265;;
01.02.2023 08:30;0,110;;
01.02.2023 08:45;0,080;;
01.02.2023 09:00;0,242;;
01.02.2023 09:15;0,150;;
01.02.2023 09:30;0,139;;
01.02.2023 09:45;0,087;;
01.02.2023 10:00;0,102;;
01.02.2023 10:15;0,126;;
01.02.2023 10:30;0,082;;
01.02.2023 10:45;0,065;;
01.02.2023 11:00;0,012;;
01.02.2023 11:15;0,038;;
01.02.2023 11:30;0,010;;
01.02.2023 11:45;0,035;;
01.02.2023 12:00;0,330;;
01.02.2023 12:15;0,490;;
01.02.2023 12:30;0,457;;
01.02.2023 12:45;0,179;;
01.02.2023 13:00;0,001;;
01.02.2023 13:15;0,037;;
01.02.2023 13:30;0,247;;
01.02.2023 13:45;0,378;;
01.02.2023 14:00;0,463;;
01.02.2023 14:15;0,318;;
01.02.2023 14:30;0,305;;
01.02.2023 14:45;0,404;;
01.02.2023 15:00;0,323;;
01.02.2023 15:15;0,361;;
01.02.2023 15:30;0,795;;
01.02.2023 15:45;0,514;;
01.02.2023 16:00;0,441;;
01.02.2023 16:15;0,194;;
01.02.2023 16:30;0,164;;
01.02.2023 16:45;0,166;;
01.02.2023 17:00;0,129;;
01.02.2023 17:15;0,696;;
01.02.2023 17:30;0,246;;
01.02.2023 17:45;0,183;;
01.02.2023 18:00;0,251;;
01.02.2023 18:15;0,179;;
01.02.2023 18:30;0,135;;
01.02.2023 18:45;0,307;;
01.02.2023 19:00;0,203;;
01.02.2023 19:15;0,123;;
01.02.2023 19:30;0,133;;
01.02.2023 19:45;0,174;;
01.02.2023 20:00;0,192;;
01.02.2023 20:15;0,372;;
01.02.2023 20:30;0,432;;
01.02.2023 20:45;0,441;;
01.02.2023 21:00;0,433;;
01.02.2023 21:15;0,422;;
01.02.2023 21:30;0,425;;
01.02.2023 21:45;0,447;;
01.02.2023 22:00;0,419;;
01.02.2023 22:15;0,146;;
01.02.2023 22:30;0,095;;
01.02.2023 22:45;0,101;;
01.02.2023 23:00;0,099;;
01.02.2023 23:15;0,063;;
01.02.2023 23:30;0,075;;
01.02.2023 23:45;0,090;;
02.02.2023 00:00;0,127;;
02.02.2023 00:15;0,089;;
02.02.2023 00:30;0,093;;
02.02.2023 00:45;0,079;;
02.02.2023 01:00;0,096;;
02.02.2023 01:15;0,074;;
02.02.2023 01:30;0,091;;
02.02.2023 01:45;0,099;;
02.02.2023 02:00;0,114;;
02.02.2023 02:15;0,081;;
02.02.2023 02:30;0,133;;
02.02.2023 02:45;0,210;;
02.02.2023 03:00;0,244;;
02.02.2023 03:15;0,208;;
02.02.2023 03:30;0,222;;
02.02.2023 03:45;0,221;;
02.02.2023 04:00;0,278;;
02.02.2023 04:15;0,244;;
02.02.2023 04:30;0,230;;
02.02.2023 04:45;0,203;;
02.02.2023 05:00;0,176;;
02.02.2023 05:15;0,108;;
02.02.2023 05:30;0,091;;
02.02.2023 05:45;0,078;;
02.02.2023 06:00;0,097;;
02.02.2023 06:15;0,302;;
02.02.2023 06:30;0,340;;
02.02.2023 06:45;0,162;;
02.02.2023 07:00;0,096;;
02.02.2023 07:15;0,127;;
02.02.2023 07:30;0,136;;
02.02.2023 07:45;0,217;;
02.02.2023 08:00;0,279;;
02.02.2023 08:15;0,334;;
02.02.2023 08:30;0,132;;
02.02.2023 08:45;0,115;;
02.02.2023 09:00;0,092;;
02.02.2023 09:15;0,120;;
02.02.2023 09:30;0,105;;
02.02.2023 09:45;0,102;;
02.02.2023 10:00;0,084;;
02.02.2023 10:15;0,085;;
02.02.2023 10:30;0,044;;
02.02.2023 10:45;0,042;;
02.02.2023 11:00;0,133;;
02.02.2023 11:15;0,027;;
02.02.2023 11:30;0,176;;
02.02.2023 11:45;0,417;;
02.02.2023 12:00;0,627;;
02.02.2023 12:15;0,617;;
02.02.2023 12:30;0,396;;
02.02.2023 12:45;0,356;;
02.02.2023 13:00;0,372;;
02.02.2023 13:15;0,006;;
02.02.2023 13:30;0,034;;
02.02.2023 13:45;0,044;;
02.02.2023 14:00;0,101;;
02.02.2023 14:15;0,220;;
02.02.2023 14:30;0,178;;
02.02.2023 14:45;0,089;;
02.02.2023 15:00;0,088;;
02.02.2023 15:15;0,104;;
02.02.2023 15:30;0,144;;
02.02.2023 15:45;0,130;;
02.02.2023 16:00;0,098;;
02.02.2023 16:15;0,161;;
02.02.2023 16:30;0,304;;
02.02.2023 16:45;0,147;;
02.02.2023 17:00;0,096;;
02.02.2023 17:15;0,103;;
02.02.2023 17:30;0,117;;
02.02.2023 17:45;0,159;;
02.02.2023 18:00;0,146;;
02.02.2023 18:15;0,271;;
02.02.2023 18:30;0,202;;
02.02.2023 18:45;0,143;;
02.02.2023 19:00;0,253;;
02.02.2023 19:15;0,118;;
02.02.2023 19:30;0,167;;
02.02.2023 19:45;0,116;;
02.02.2023 20:00;0,118;;
02.02.2023 20:15;0,122;;
02.02.2023 20:30;0,134;;
02.02.2023 20:45;0,134;;
02.02.2023 21:00;0,135;;
02.02.2023 21:15;0,335;;
02.02.2023 21:30;0,148;;
02.02.2023 21:45;0,259;;
02.02.2023 22:00;0,201;;
02.02.2023 22:15;0,179;;
02.02.2023 22:30;0,258;;
02.02.2023 22:45;0,236;;
02.02.2023 23:00;0,266;;
02.02.2023 23:15;0,216;;
02.02.2023 23:30;0,106;;
02.02.2023 23:45;0,118;;
03.02.2023 00:00;0,106;;
03.02.2023 00:15;0,956;;
03.02.2023 00:30;1,311;;
03.02.2023 00:45;1,070;;
03.02.2023 01:00;1,018;;
03.02.2023 01:15;0,994;;
03.02.2023 01:30;1,016;;
03.02.2023 01:45;1,028;;
03.02.2023 02:00;0,997;;
03.02.2023 02:15;0,997;;
03.02.2023 02:30;1,423;;
03.02.2023 02:45;0,996;;
03.02.2023 03:00;1,015;;
03.02.2023 03:15;0,991;;
03.02.2023 03:30;0,982;;
03.02.2023 03:45;1,009;;
03.02.2023 04:00;0,995;;
03.02.2023 04:15;0,143;;
03.02.2023 04:30;0,058;;
03.02.2023 04:45;0,086;;
03.02.2023 05:00;0,075;;
03.02.2023 05:15;0,099;;
03.02.2023 05:30;0,082;;
03.02.2023 05:45;0,102;;
03.02.2023 06:00;0,087;;
03.02.2023 06:15;0,087;;
03.02.2023 06:30;0,086;;
03.02.2023 06:45;0,109;;
03.02.2023 07:00;0,085;;
03.02.2023 07:15;0,097;;
03.02.2023 07:30;0,145;;
03.02.2023 07:45;0,154;;
03.02.2023 08:00;0,178;;
03.02.2023 08:15;0,125;;
03.02.2023 08:30;0,168;;
03.02.2023 08:45;0,049;;
03.02.2023 09:00;0,095;;
03.02.2023 09:15;0,000;;
03.02.2023 09:30;0,004;;
03.02.2023 09:45;0,008;;
03.02.2023 10:00;0,021;;
03.02.2023 10:15;0,000;;
03.02.2023 10:30;0,295;;
03.02.2023 10:45;0,003;;
03.02.2023 11:00;0,014;;
03.02.2023 11:15;0,001;;
03.02.2023 11:30;0,113;;
03.02.2023 11:45;0,118;;
03.02.2023 12:00;0,099;;
03.02.2023 12:15;0,310;;
03.02.2023 12:30;0,851;;
03.02.2023 12:45;0,232;;
03.02.2023 13:00;0,000;;
03.02.2023 13:15;0,000;;
03.02.2023 13:30;0,082;;
03.02.2023 13:45;0,435;;
03.02.2023 14:00;0,112;;
03.02.2023 14:15;0,085;;
03.02.2023 14:30;0,111;;
03.02.2023 14:45;0,099;;
03.02.2023 15:00;0,105;;
03.02.2023 15:15;0,105;;
03.02.2023 15:30;0,112;;
03.02.2023 15:45;0,095;;
03.02.2023 16:00;0,107;;
03.02.2023 16:15;0,104;;
03.02.2023 16:30;0,224;;
03.02.2023 16:45;0,285;;
03.02.2023 17:00;0,193;;
03.02.2023 17:15;0,112;;
03.02.2023 17:30;0,103;;
03.02.2023 17:45;0,161;;
03.02.2023 18:00;0,125;;
03.02.2023 18:15;0,125;;
03.02.2023 18:30;0,298;;
03.02.2023 18:45;0,158;;
03.02.2023 19:00;0,205;;
03.02.2023 19:15;0,130;;
03.02.2023 19:30;0,093;;
03.02.2023 19:45;0,250;;
03.02.2023 20:00;0,302;;
03.02.2023 20:15;0,141;;
03.02.2023 20:30;0,084;;
03.02.2023 20:45;0,104;;
03.02.2023 21:00;0,087;;
03.02.2023 21:15;0,092;;
03.02.2023 21:30;0,131;;
03.02.2023 21:45;0,100;;
03.02.2023 22:00;0,098;;
03.02.2023 22:15;0,096;;
03.02.2023 22:30;0,159;;
03.02.2023 22:45;0,515;;
03.02.2023 23:00;0,212;;
03.02.2023 23:15;0,915;;
03.02.2023 23:30;0,986;;
03.02.2023 23:45;1,018;;
04.02.2023 00:00;1,030;;
04.02.2023 00:15;0,140;;
04.02.2023 00:30;0,159;;
04.02.2023 00:45;0,556;;
04.02.2023 01:00;0,161;;
04.02.2023 01:15;0,078;;
04.02.2023 01:30;0,069;;
04.02.2023 01:45;0,078;;
04.02.2023 02:00;0,105;;
04.02.2023 02:15;0,101;;
04.02.2023 02:30;0,076;;
04.02.2023 02:45;0,060;;
04.02.2023 03:00;0,088;;
04.02.2023 03:15;0,073;;
04.02.2023 03:30;0,091;;
04.02.2023 03:45;0,078;;
04.02.2023 04:00;0,098;;
04.02.2023 04:15;0,089;;
04.02.2023 04:30;0,073;;
04.02.2023 04:45;0,078;;
04.02.2023 05:00;0,076;;
04.02.2023 05:15;0,081;;
04.02.2023 05:30;0,081;;
04.02.2023 05:45;0,077;;
04.02.2023 06:00;0,099;;
04.02.2023 06:15;0,091;;
04.02.2023 06:30;0,090;;
04.02.2023 06:45;0,053;;
04.02.2023 07:00;0,078;;
04.02.2023 07:15;0,106;;
04.02.2023 07:30;0,231;;
04.02.2023 07:45;0,743;;
04.02.2023 08:00;0,381;;
04.02.2023 08:15;0,201;;
04.02.2023 08:30;0,110;;
04.02.2023 08:45;0,009;;
04.02.2023 09:00;0,000;;
04.02.2023 09:15;0,017;;
04.02.2023 09:30;0,544;;
04.02.2023 09:45;0,241;;
04.02.2023 10:00;0,000;;
04.02.2023 10:15;0,000;;
04.02.2023 10:30;0,000;;
04.02.2023 10:45;0,050;;
04.02.2023 11:00;0,005;;
04.02.2023 11:15;0,000;;
04.02.2023 11:30;0,000;;
04.02.2023 11:45;0,000;;
04.02.2023 12:00;0,000;;
04.02.2023 12:15;0,000;;
04.02.2023 12:30;0,247;;
04.02.2023 12:45;0,468;;
04.02.2023 13:00;0,065;;
04.02.2023 13:15;0,362;;
04.02.2023 13:30;0,594;;
04.02.2023 13:45;0,676;;
04.02.2023 14:00;0,318;;
04.02.2023 14:15;0,193;;
04.02.2023 14:30;0,017;;
04.02.2023 14:45;0,000;;
04.02.2023 15:00;0,000;;
04.02.2023 15:15;0,000;;
04.02.2023 15:30;0,382;;
04.02.2023 15:45;0,070;;
04.02.2023 16:00;0,032;;
04.02.2023 16:15;0,024;;
04.02.2023 16:30;0,011;;
04.02.2023 16:45;0,089;;
04.02.2023 17:00;0,133;;
04.02.2023 17:15;0,196;;
04.02.2023 17:30;0,330;;
04.02.2023 17:45;0,135;;
04.02.2023 18:00;0,161;;
04.02.2023 18:15;0,141;;
04.02.2023 18:30;0,326;;
04.02.2023 18:45;0,479;;
04.02.2023 19:00;0,301;;
04.02.2023 19:15;0,158;;
04.02.2023 19:30;0,168;;
04.02.2023 19:45;0,225;;
04.02.2023 20:00;0,163;;
04.02.2023 20:15;0,149;;
04.02.2023 20:30;0,143;;
04.02.2023 20:45;0,103;;
04.02.2023 21:00;0,127;;
04.02.2023 21:15;0,238;;
04.02.2023 21:30;0,213;;
04.02.2023 21:45;0,118;;
04.02.2023 22:00;0,112;;
04.02.2023 22:15;0,118;;
04.02.2023 22:30;0,115;;
04.02.2023 22:45;0,129;;
04.02.2023 23:00;0,152;;
04.02.2023 23:15;0,117;;
04.02.2023 23:30;0,082;;
04.02.2023 23:45;0,089;;
05.02.2023 00:00;0,100;;
05.02.2023 00:15;0,117;;
05.02.2023 00:30;0,085;;
05.02.2023 00:45;0,097;;
05.02.2023 01:00;0,070;;
05.02.2023 01:15;0,082;;
05.02.2023 01:30;0,090;;
05.02.2023 01:45;0,070;;
05.02.2023 02:00;0,092;;
05.02.2023 02:15;0,071;;
05.02.2023 02:30;0,108;;
05.02.2023 02:45;0,129;;
05.02.2023 03:00;0,390;;
05.02.2023 03:15;0,183;;
05.02.2023 03:30;0,217;;
05.02.2023 03:45;0,233;;
05.02.2023 04:00;0,245;;
05.02.2023 04:15;0,245;;
05.02.2023 04:30;0,230;;
05.02.2023 04:45;0,564;;
05.02.2023 05:00;0,344;;
05.02.2023 05:15;0,120;;
05.02.2023 05:30;0,063;;
05.02.2023 05:45;0,072;;
05.02.2023 06:00;0,076;;
05.02.2023 06:15;0,127;;
05.02.2023 06:30;0,086;;
05.02.2023 06:45;0,088;;
05.02.2023 07:00;0,060;;
05.02.2023 07:15;0,096;;
05.02.2023 07:30;0,100;;
05.02.2023 07:45;0,074;;
05.02.2023 08:00;0,190;;
05.02.2023 08:15;0,033;;
05.02.2023 08:30;0,000;;
05.02.2023 08:45;0,000;;
05.02.2023 09:00;0,000;;
05.02.2023 09:15;0,000;;
05.02.2023 09:30;0,000;;
05.02.2023 09:45;0,000;;
05.02.2023 10:00;0,000;;
05.02.2023 10:15;0,000;;
05.02.2023 10:30;0,000;;
05.02.2023 10:45;0,001;;
05.02.2023 11:00;0,000;;
05.02.2023 11:15;0,000;;
05.02.2023 11:30;0,000;;
05.02.2023 11:45;0,000;;
05.02.2023 12:00;0,000;;
05.02.2023 12:15;0,000;;
05.02.2023 12:30;0,000;;
05.02.2023 12:45;0,007;;
05.02.2023 13:00;0,210;;
05.02.2023 13:15;0,010;;
05.02.2023 13:30;0,009;;
05.02.2023 13:45;0,010;;
05.02.2023 14:00;0,000;;
05.02.2023 14:15;0,000;;
05.02.2023 14:30;0,000;;
05.02.2023 14:45;0,000;;
05.02.2023 15:00;0,000;;
05.02.2023 15:15;0,000;;
05.02.2023 15:30;0,000;;
05.02.2023 15:45;0,000;;
05.02.2023 16:00;0,000;;
05.02.2023 16:15;0,000;;
05.02.2023 16:30;0,000;;
05.02.2023 16:45;0,045;;
05.02.2023 17:00;0,107;;
05.02.2023 17:15;0,147;;
05.02.2023 17:30;0,233;;
05.02.2023 17:45;0,303;;
05.02.2023 18:00;0,310;;
05.02.2023 18:15;0,143;;
05.02.2023 18:30;0,162;;
05.02.2023 18:45;0,327;;
05.02.2023 19:00;0,313;;
05.02.2023 19:15;0,102;;
05.02.2023 19:30;0,105;;
05.02.2023 19:45;0,153;;
05.02.2023 20:00;0,106;;
05.02.2023 20:15;0,245;;
05.02.2023 20:30;0,185;;
05.02.2023 20:45;0,183;;
05.02.2023 21:00;0,180;;
05.02.2023 21:15;0,112;;
05.02.2023 21:30;0,194;;
05.02.2023 21:45;0,132;;
05.02.2023 22:00;0,112;;
05.02.2023 22:15;0,141;;
05.02.2023 22:30;0,160;;
05.02.2023 22:45;0,099;;
05.02.2023 23:00;0,099;;
05.02.2023 23:15;0,092;;
05.02.2023 23:30;0,092;;
05.02.2023 23:45;0,064;;
06.02.2023 00:00;0,104;;
06.02.2023 00:15;0,092;;
06.02.2023 00:30;0,119;;
06.02.2023 00:45;0,078;;
06.02.2023 01:00;0,080;;
06.02.2023 01:15;0,286;;
06.02.2023 01:30;0,257;;
06.02.2023 01:45;0,377;;
06.02.2023 02:00;0,239;;
06.02.2023 02:15;0,382;;
06.02.2023 02:30;0,115;;
06.02.2023 02:45;0,117;;
06.02.2023 03:00;0,116;;
06.02.2023 03:15;0,392;;
06.02.2023 03:30;0,473;;
06.02.2023 03:45;0,151;;
06.02.2023 04:00;0,119;;
06.02.2023 04:15;0,130;;
06.02.2023 04:30;0,127;;
06.02.2023 04:45;0,081;;
06.02.2023 05:00;0,075;;
06.02.2023 05:15;0,076;;
06.02.2023 05:30;0,093;;
06.02.2023 05:45;0,092;;
06.02.2023 06:00;0,090;;
06.02.2023 06:15;0,081;;
06.02.2023 06:30;0,096;;
06.02.2023 06:45;0,105;;
06.02.2023 07:00;0,083;;
06.02.2023 07:15;0,169;;
06.02.2023 07:30;0,111;;
06.02.2023 07:45;0,166;;
06.02.2023 08:00;0,403;;
06.02.2023 08:15;1,001;;
06.02.2023 08:30;1,038;;
06.02.2023 08:45;0,050;;
06.02.2023 09:00;0,000;;
06.02.2023 09:15;0,000;;
06.02.2023 09:30;0,000;;
06.02.2023 09:45;0,000;;
06.02.2023 10:00;0,000;;
06.02.2023 10:15;0,000;;
06.02.2023 10:30;0,000;;
06.02.2023 10:45;0,000;;
06.02.2023 11:00;0,000;;
06.02.2023 11:15;0,000;;
06.02.2023 11:30;0,000;;
06.02.2023 11:45;0,000;;
06.02.2023 12:00;0,000;;
06.02.2023 12:15;0,058;;
06.02.2023 12:30;0,218;;
06.02.2023 12:45;0,059;;
06.02.2023 13:00;0,000;;
06.02.2023 13:15;0,000;;
06.02.2023 13:30;0,000;;
06.02.2023 13:45;0,000;;
06.02.2023 14:00;0,000;;
06.02.2023 14:15;0,000;;
06.02.2023 14:30;0,000;;
06.02.2023 14:45;0,000;;
06.02.2023 15:00;0,000;;
06.02.2023 15:15;0,000;;
06.02.2023 15:30;0,000;;
06.02.2023 15:45;0,000;;
06.02.2023 16:00;0,000;;
06.02.2023 16:15;0,000;;
06.02.2023 16:30;0,018;;
06.02.2023 16:45;0,054;;
06.02.2023 17:00;0,120;;
06.02.2023 17:15;0,107;;
06.02.2023 17:30;0,070;;
06.02.2023 17:45;0,108;;
06.02.2023 18:00;0,238;;
06.02.2023 18:15;0,294;;
06.02.2023 18:30;0,366;;
06.02.2023 18:45;0,243;;
06.02.2023 19:00;0,178;;
06.02.2023 19:15;0,238;;
