Adresse [Zählpunktnummer];;;Adresse [Zählpunktnummer];;
Zählpunktnummer;;;Zählpunktnummer;;
Strom - Wirkenergie (kWh);;;Strom - Wirkenergie (kWh);;
kWh;;;kWh;;
DATE_FROM;DATE_TO;VALUE;DATE_FROM;DATE_TO;VALUE
09.10.2023 04:15:00;09.10.2023 04:29:59;0,048;;;
09.10.2023 04:30:00;09.10.2023 04:44:59;0,06;;;
09.10.2023 04:45:00;09.10.2023 04:59:59;0,056;;;
09.10.2023 05:00:00;09.10.2023 05:14:59;0,057;;;
09.10.2023 05:15:00;09.10.2023 05:29:59;0,051;;;
09.10.2023 05:30:00;09.10.2023 05:44:59;0,041;;;
09.10.2023 05:45:00;09.10.2023 05:59:59;0,065;;;
09.10.2023 06:00:00;09.10.2023 06:14:59;0,049;;;
09.10.2023 06:15:00;09.10.2023 06:29:59;0,055;;;
09.10.2023 06:30:00;09.10.2023 06:44:59;0,072;;;
09.10.2023 06:45:00;09.10.2023 06:59:59;0,154;;;
09.10.2023 07:00:00;09.10.2023 07:14:59;0,154;;;
09.10.2023 07:15:00;09.10.2023 07:29:59;0,245;;;
09.10.2023 07:30:00;09.10.2023 07:44:59;0,133;;;
09.10.2023 07:45:00;09.10.2023 07:59:59;0,092;;;
09.10.2023 08:00:00;09.10.2023 08:14:59;0,075;;;
09.10.2023 08:15:00;09.10.2023 08:29:59;0,087;;;
09.10.2023 08:30:00;09.10.2023 08:44:59;0,058;;;
09.10.2023 08:45:00;09.10.2023 08:59:59;0,06;;;
09.10.2023 09:00:00;09.10.2023 09:14:59;0,056;;;
09.10.2023 09:15:00;09.10.2023 09:29:59;0,057;;;
09.10.2023 09:30:00;09.10.2023 09:44:59;0,443;;;
09.10.2023 09:45:00;09.10.2023 09:59:59;0,081;;;
09.10.2023 10:00:00;09.10.2023 10:14:59;0,037;;;
09.10.2023 10:15:00;09.10.2023 10:29:59;0,015;;;
09.10.2023 10:30:00;09.10.2023 10:44:59;0,024;;;
09.10.2023 10:45:00;09.10.2023 10:59:59;0,001;;;
09.10.2023 11:00:00;09.10.2023 11:14:59;0,009;;;
09.10.2023 11:15:00;09.10.2023 11:29:59;0,007;;;
09.10.2023 11:30:00;09.10.2023 11:44:59;0;;;
09.10.2023 11:45:00;09.10.2023 11:59:59;0,006;;;
09.10.2023 12:00:00;09.10.2023 12:14:59;0;;;
09.10.2023 12:15:00;09.10.2023 12:29:59;0;;;
09.10.2023 12:30:00;09.10.2023 12:44:59;0;;;
09.10.2023 12:45:00;09.10.2023 12:59:59;0,046;;;
09.10.2023 13:00:00;09.10.2023 13:14:59;0,061;;;
09.10.2023 13:15:00;09.10.2023 13:29:59;0,413;;;
09.10.2023 13:30:00;09.10.2023 13:44:59;0,032;;;
09.10.2023 13:45:00;09.10.2023 13:59:59;0;;;
09.10.2023 14:00:00;09.10.2023 14:14:59;0;;;
09.10.2023 14:15:00;09.10.2023 14:29:59;0,005;;;
09.10.2023 14:30:00;09.10.2023 14:44:59;0,023;;;
09.10.2023 14:45:00;09.10.2023 14:59:59;0;;;
09.10.2023 15:00:00;09.10.2023 15:14:59;0,01;;;
09.10.2023 15:15:00;09.10.2023 15:29:59;0,014;;;
09.10.2023 15:30:00;09.10.2023 15:44:59;0;;;
09.10.2023 15:45:00;09.10.2023 15:59:59;0,001;;;
09.10.2023 16:00:00;09.10.2023 16:14:59;0,001;;;
09.10.2023 16:15:00;09.10.2023 16:29:59;0,004;;;
09.10.2023 16:30:00;09.10.2023 16:44:59;0;;;
09.10.2023 16:45:00;09.10.2023 16:59:59;0,081;;;
09.10.2023 17:00:00;09.10.2023 17:14:59;0,212;;;
09.10.2023 17:15:00;09.10.2023 17:29:59;0,115;;;
09.10.2023 17:30:00;09.10.2023 17:44:59;0,064;;;
09.10.2023 17:45:00;09.10.2023 17:59:59;0,06;;;
09.10.2023 18:00:00;09.10.2023 18:14:59;0,038;;;
09.10.2023 18:15:00;09.10.2023 18:29:59;0,498;;;
09.10.2023 18:30:00;09.10.2023 18:44:59;0,325;;;
09.10.2023 18:45:00;09.10.2023 18:59:59;0,378;;;
09.10.2023 19:00:00;09.10.2023 19:14:59;0,092;;;
09.10.2023 19:15:00;09.10.2023 19:29:59;0,109;;;
09.10.2023 19:30:00;09.10.2023 19:44:59;0,119;;;
09.10.2023 19:45:00;09.10.2023 19:59:59;0,1;;;
09.10.2023 20:00:00;09.10.2023 20:14:59;0,086;;;
09.10.2023 20:15:00;09.10.2023 20:29:59;0,093;;;
09.10.2023 20:30:00;09.10.2023 20:44:59;0,153;;;
09.10.2023 20:45:00;09.10.2023 20:59:59;0,086;;;
09.10.2023 21:00:00;09.10.2023 21:14:59;0,097;;;
09.10.2023 21:15:00;09.10.2023 21:29:59;0,087;;;
09.10.2023 21:30:00;09.10.2023 21:44:59;0,098;;;
09.10.2023 21:45:00;09.10.2023 21:59:59;0,08;;;
09.10.2023 22:00:00;09.10.2023 22:14:59;0,077;;;
09.10.2023 22:15:00;09.10.2023 22:29:59;0,066;;;
09.10.2023 22:30:00;09.10.2023 22:44:59;0,054;;;
09.10.2023 22:45:00;09.10.2023 22:59:59;0,053;;;
09.10.2023 23:00:00;09.10.2023 23:14:59;0,045;;;
09.10.2023 23:15:00;09.10.2023 23:29:59;0,047;;;
09.10.2023 23:30:00;09.10.2023 23:44:59;0,055;;;
09.10.2023 23:45:00;09.10.2023 23:59:59;0,039;;;
10.10.2023 00:00:00;10.10.2023 00:14:59;0,045;;;
10.10.2023 00:15:00;10.10.2023 00:29:59;0,04;;;
10.10.2023 00:30:00;10.10.2023 00:44:59;0,044;;;
10.10.2023 00:45:00;10.10.2023 00:59:59;0,053;;;
10.10.2023 01:00:00;10.10.2023 01:14:59;0,045;;;
10.10.2023 01:15:00;10.10.2023 01:29:59;0,041;;;
10.10.2023 01:30:00;10.10.2023 01:44:59;0,04;;;
10.10.2023 01:45:00;10.10.2023 01:59:59;0,042;;;
10.10.2023 02:00:00;10.10.2023 02:14:59;0,053;;;
10.10.2023 02:15:00;10.10.2023 02:29:59;0,043;;;
10.10.2023 02:30:00;10.10.2023 02:44:59;0,048;;;
10.10.2023 02:45:00;10.10.2023 02:59:59;0,038;;;
10.10.2023 03:00:00;10.10.2023 03:14:59;0,038;;;
10.10.2023 03:15:00;10.10.2023 03:29:59;0,056;;;
10.10.2023 03:30:00;10.10.2023 03:44:59;0,04;;;
10.10.2023 03:45:00;10.10.2023 03:59:59;0,047;;;
10.10.2023 04:00:00;10.10.2023 04:14:59;0,04;;;
10.10.2023 04:15:00;10.10.2023 04:29:59;0,036;;;
10.10.2023 04:30:00;10.10.2023 04:44:59;0,056;;;
10.10.2023 04:45:00;10.10.2023 04:59:59;0,044;;;
10.10.2023 05:00:00;10.10.2023 05:14:59;0,049;;;
10.10.2023 05:15:00;10.10.2023 05:29:59;0,041;;;
10.10.2023 05:30:00;10.10.2023 05:44:59;0,036;;;
10.10.2023 05:45:00;10.10.2023 05:59:59;0,048;;;
10.10.2023 06:00:00;10.10.2023 06:14:59;0,049;;;
10.10.2023 06:15:00;10.10.2023 06:29:59;0,049;;;
10.10.2023 06:30:00;10.10.2023 06:44:59;0,12;;;
10.10.2023 06:45:00;10.10.2023 06:59:59;0,335;;;
10.10.2023 07:00:00;10.10.2023 07:14:59;0,148;;;
10.10.2023 07:15:00;10.10.2023 07:29:59;0,121;;;
10.10.2023 07:30:00;10.10.2023 07:44:59;0,095;;;
10.10.2023 07:45:00;10.10.2023 07:59:59;0,103;;;
10.10.2023 08:00:00;10.10.2023 08:14:59;0,097;;;
10.10.2023 08:15:00;10.10.2023 08:29:59;0,1;;;
10.10.2023 08:30:00;10.10.2023 08:44:59;0,091;;;
10.10.2023 08:45:00;10.10.2023 08:59:59;0,08;;;
10.10.2023 09:00:00;10.10.2023 09:14:59;0,053;;;
10.10.2023 09:15:00;10.10.2023 09:29:59;0;;;
10.10.2023 09:30:00;10.10.2023 09:44:59;0;;;
10.10.2023 09:45:00;10.10.2023 09:59:59;0;;;
10.10.2023 10:00:00;10.10.2023 10:14:59;0;;;
10.10.2023 10:15:00;10.10.2023 10:29:59;0,036;;;
10.10.2023 10:30:00;10.10.2023 10:44:59;0,002;;;
10.10.2023 10:45:00;10.10.2023 10:59:59;0;;;
10.10.2023 11:00:00;10.10.2023 11:14:59;0;;;
10.10.2023 11:15:00;10.10.2023 11:29:59;0;;;
10.10.2023 11:30:00;10.10.2023 11:44:59;0;;;
10.10.2023 11:45:00;10.10.2023 11:59:59;0,212;;;
10.10.2023 12:00:00;10.10.2023 12:14:59;0,149;;;
10.10.2023 12:15:00;10.10.2023 12:29:59;0,067;;;
10.10.2023 12:30:00;10.10.2023 12:44:59;0;;;
10.10.2023 12:45:00;10.10.2023 12:59:59;0,019;;;
10.10.2023 13:00:00;10.10.2023 13:14:59;0,03;;;
10.10.2023 13:15:00;10.10.2023 13:29:59;0,424;;;
10.10.2023 13:30:00;10.10.2023 13:44:59;0,257;;;
10.10.2023 13:45:00;10.10.2023 13:59:59;0;;;
10.10.2023 14:00:00;10.10.2023 14:14:59;0;;;
10.10.2023 14:15:00;10.10.2023 14:29:59;0,001;;;
10.10.2023 14:30:00;10.10.2023 14:44:59;0;;;
10.10.2023 14:45:00;10.10.2023 14:59:59;0;;;
10.10.2023 15:00:00;10.10.2023 15:14:59;0;;;
10.10.2023 15:15:00;10.10.2023 15:29:59;0,003;;;
10.10.2023 15:30:00;10.10.2023 15:44:59;0;;;
10.10.2023 15:45:00;10.10.2023 15:59:59;0,003;;;
10.10.2023 16:00:00;10.10.2023 16:14:59;0;;;
10.10.2023 16:15:00;10.10.2023 16:29:59;0;;;
10.10.2023 16:30:00;10.10.2023 16:44:59;0,002;;;
10.10.2023 16:45:00;10.10.2023 16:59:59;0,175;;;
10.10.2023 17:00:00;10.10.2023 17:14:59;0,255;;;
10.10.2023 17:15:00;10.10.2023 17:29:59;0,145;;;
10.10.2023 17:30:00;10.10.2023 17:44:59;0,019;;;
10.10.2023 17:45:00;10.10.2023 17:59:59;0,32;;;
10.10.2023 18:00:00;10.10.2023 18:14:59;0,208;;;
10.10.2023 18:15:00;10.10.2023 18:29:59;0,145;;;
10.10.2023 18:30:00;10.10.2023 18:44:59;0,08;;;
10.10.2023 18:45:00;10.10.2023 18:59:59;0,038;;;
10.10.2023 19:00:00;10.10.2023 19:14:59;0,109;;;
10.10.2023 19:15:00;10.10.2023 19:29:59;0,181;;;
10.10.2023 19:30:00;10.10.2023 19:44:59;0,128;;;
10.10.2023 19:45:00;10.10.2023 19:59:59;0,128;;;
10.10.2023 20:00:00;10.10.2023 20:14:59;0,131;;;
10.10.2023 20:15:00;10.10.2023 20:29:59;0,123;;;
10.10.2023 20:30:00;10.10.2023 20:44:59;0,124;;;
10.10.2023 20:45:00;10.10.2023 20:59:59;0,12;;;
10.10.2023 21:00:00;10.10.2023 21:14:59;0,111;;;
10.10.2023 21:15:00;10.10.2023 21:29:59;0,105;;;
10.10.2023 21:30:00;10.10.2023 21:44:59;0,101;;;
10.10.2023 21:45:00;10.10.2023 21:59:59;0,12;;;
10.10.2023 22:00:00;10.10.2023 22:14:59;0,103;;;
10.10.2023 22:15:00;10.10.2023 22:29:59;0,105;;;
10.10.2023 22:30:00;10.10.2023 22:44:59;0,081;;;
10.10.2023 22:45:00;10.10.2023 22:59:59;0,05;;;
10.10.2023 23:00:00;10.10.2023 23:14:59;0,057;;;
10.10.2023 23:15:00;10.10.2023 23:29:59;0,043;;;
10.10.2023 23:30:00;10.10.2023 23:44:59;0,037;;;
10.10.2023 23:45:00;10.10.2023 23:59:59;0,043;;;
11.10.2023 00:00:00;11.10.2023 00:14:59;0,034;;;
11.10.2023 00:15:00;11.10.2023 00:29:59;0,053;;;
11.10.2023 00:30:00;11.10.2023 00:44:59;0,039;;;
11.10.2023 00:45:00;11.10.2023 00:59:59;0,041;;;
11.10.2023 01:00:00;11.10.2023 01:14:59;0,043;;;
11.10.2023 01:15:00;11.10.2023 01:29:59;0,032;;;
11.10.2023 01:30:00;11.10.2023 01:44:59;0,051;;;
11.10.2023 01:45:00;11.10.2023 01:59:59;0,039;;;
11.10.2023 02:00:00;11.10.2023 02:14:59;0,042;;;
11.10.2023 02:15:00;11.10.2023 02:29:59;0,04;;;
11.10.2023 02:30:00;11.10.2023 02:44:59;0,033;;;
11.10.2023 02:45:00;11.10.2023 02:59:59;0,045;;;
11.10.2023 03:00:00;11.10.2023 03:14:59;0,046;;;
11.10.2023 03:15:00;11.10.2023 03:29:59;0,037;;;
11.10.2023 03:30:00;11.10.2023 03:44:59;0,046;;;
11.10.2023 03:45:00;11.10.2023 03:59:59;0,03;;;
11.10.2023 04:00:00;11.10.2023 04:14:59;0,046;;;
11.10.2023 04:15:00;11.10.2023 04:29:59;0,042;;;
11.10.2023 04:30:00;11.10.2023 04:44:59;0,042;;;
11.10.2023 04:45:00;11.10.2023 04:59:59;0,045;;;
11.10.2023 05:00:00;11.10.2023 05:14:59;0,035;;;
11.10.2023 05:15:00;11.10.2023 05:29:59;0,039;;;
11.10.2023 05:30:00;11.10.2023 05:44:59;0,049;;;
11.10.2023 05:45:00;11.10.2023 05:59:59;0,039;;;
11.10.2023 06:00:00;11.10.2023 06:14:59;0,046;;;
11.10.2023 06:15:00;11.10.2023 06:29:59;0,045;;;
11.10.2023 06:30:00;11.10.2023 06:44:59;0,074;;;
11.10.2023 06:45:00;11.10.2023 06:59:59;0,175;;;
11.10.2023 07:00:00;11.10.2023 07:14:59;0,234;;;
11.10.2023 07:15:00;11.10.2023 07:29:59;0,099;;;
11.10.2023 07:30:00;11.10.2023 07:44:59;0,082;;;
11.10.2023 07:45:00;11.10.2023 07:59:59;0,056;;;
11.10.2023 08:00:00;11.10.2023 08:14:59;0,069;;;
11.10.2023 08:15:00;11.10.2023 08:29:59;0,054;;;
11.10.2023 08:30:00;11.10.2023 08:44:59;0,057;;;
11.10.2023 08:45:00;11.10.2023 08:59:59;0,09;;;
11.10.2023 09:00:00;11.10.2023 09:14:59;0,034;;;
11.10.2023 09:15:00;11.10.2023 09:29:59;0;;;
11.10.2023 09:30:00;11.10.2023 09:44:59;0;;;
11.10.2023 09:45:00;11.10.2023 09:59:59;0,002;;;
11.10.2023 10:00:00;11.10.2023 10:14:59;0;;;
11.10.2023 10:15:00;11.10.2023 10:29:59;0,003;;;
11.10.2023 10:30:00;11.10.2023 10:44:59;0,001;;;
11.10.2023 10:45:00;11.10.2023 10:59:59;0,003;;;
11.10.2023 11:00:00;11.10.2023 11:14:59;0,003;;;
11.10.2023 11:15:00;11.10.2023 11:29:59;0;;;
11.10.2023 11:30:00;11.10.2023 11:44:59;0;;;
11.10.2023 11:45:00;11.10.2023 11:59:59;0,002;;;
11.10.2023 12:00:00;11.10.2023 12:14:59;0,006;;;
11.10.2023 12:15:00;11.10.2023 12:29:59;0;;;
11.10.2023 12:30:00;11.10.2023 12:44:59;0,001;;;
11.10.2023 12:45:00;11.10.2023 12:59:59;0,003;;;
11.10.2023 13:00:00;11.10.2023 13:14:59;0,035;;;
11.10.2023 13:15:00;11.10.2023 13:29:59;0,42;;;
11.10.2023 13:30:00;11.10.2023 13:44:59;0,07;;;
11.10.2023 13:45:00;11.10.2023 13:59:59;0,003;;;
11.10.2023 14:00:00;11.10.2023 14:14:59;0,224;;;
11.10.2023 14:15:00;11.10.2023 14:29:59;0,316;;;
11.10.2023 14:30:00;11.10.2023 14:44:59;0,049;;;
11.10.2023 14:45:00;11.10.2023 14:59:59;0,006;;;
11.10.2023 15:00:00;11.10.2023 15:14:59;0,002;;;
11.10.2023 15:15:00;11.10.2023 15:29:59;0,003;;;
11.10.2023 15:30:00;11.10.2023 15:44:59;0,003;;;
11.10.2023 15:45:00;11.10.2023 15:59:59;0,001;;;
11.10.2023 16:00:00;11.10.2023 16:14:59;0,007;;;
11.10.2023 16:15:00;11.10.2023 16:29:59;0,053;;;
11.10.2023 16:30:00;11.10.2023 16:44:59;0,162;;;
11.10.2023 16:45:00;11.10.2023 16:59:59;0,028;;;
11.10.2023 17:00:00;11.10.2023 17:14:59;0,012;;;
11.10.2023 17:15:00;11.10.2023 17:29:59;0,007;;;
11.10.2023 17:30:00;11.10.2023 17:44:59;0;;;
11.10.2023 17:45:00;11.10.2023 17:59:59;0,003;;;
11.10.2023 18:00:00;11.10.2023 18:14:59;0;;;
11.10.2023 18:15:00;11.10.2023 18:29:59;0,002;;;
11.10.2023 18:30:00;11.10.2023 18:44:59;0,02;;;
11.10.2023 18:45:00;11.10.2023 18:59:59;0,036;;;
11.10.2023 19:00:00;11.10.2023 19:14:59;0,002;;;
11.10.2023 19:15:00;11.10.2023 19:29:59;0,002;;;
11.10.2023 19:30:00;11.10.2023 19:44:59;0;;;
11.10.2023 19:45:00;11.10.2023 19:59:59;0,002;;;
11.10.2023 20:00:00;11.10.2023 20:14:59;0,005;;;
11.10.2023 20:15:00;11.10.2023 20:29:59;0,003;;;
11.10.2023 20:30:00;11.10.2023 20:44:59;0,004;;;
11.10.2023 20:45:00;11.10.2023 20:59:59;0,034;;;
11.10.2023 21:00:00;11.10.2023 21:14:59;0,002;;;
11.10.2023 21:15:00;11.10.2023 21:29:59;0,215;;;
11.10.2023 21:30:00;11.10.2023 21:44:59;0,215;;;
11.10.2023 21:45:00;11.10.2023 21:59:59;0;;;
11.10.2023 22:00:00;11.10.2023 22:14:59;0,001;;;
11.10.2023 22:15:00;11.10.2023 22:29:59;0,005;;;
11.10.2023 22:30:00;11.10.2023 22:44:59;0;;;
11.10.2023 22:45:00;11.10.2023 22:59:59;0;;;
11.10.2023 23:00:00;11.10.2023 23:14:59;0,131;;;
11.10.2023 23:15:00;11.10.2023 23:29:59;0,003;;;
11.10.2023 23:30:00;11.10.2023 23:44:59;0,003;;;
11.10.2023 23:45:00;11.10.2023 23:59:59;0,002;;;
12.10.2023 00:00:00;12.10.2023 00:14:59;0,003;;;
12.10.2023 00:15:00;12.10.2023 00:29:59;0,006;;;
12.10.2023 00:30:00;12.10.2023 00:44:59;0,005;;;
12.10.2023 00:45:00;12.10.2023 00:59:59;0,001;;;
12.10.2023 01:00:00;12.10.2023 01:14:59;0,012;;;
12.10.2023 01:15:00;12.10.2023 01:29:59;0,024;;;
12.10.2023 01:30:00;12.10.2023 01:44:59;0,037;;;
12.10.2023 01:45:00;12.10.2023 01:59:59;0,048;;;
12.10.2023 02:00:00;12.10.2023 02:14:59;0,036;;;
12.10.2023 02:15:00;12.10.2023 02:29:59;0,056;;;
12.10.2023 02:30:00;12.10.2023 02:44:59;0,03;;;
12.10.2023 02:45:00;12.10.2023 02:59:59;0,039;;;
12.10.2023 03:00:00;12.10.2023 03:14:59;0,043;;;
12.10.2023 03:15:00;12.10.2023 03:29:59;0,042;;;
12.10.2023 03:30:00;12.10.2023 03:44:59;0,049;;;
12.10.2023 03:45:00;12.10.2023 03:59:59;0,035;;;
12.10.2023 04:00:00;12.10.2023 04:14:59;0,039;;;
12.10.2023 04:15:00;12.10.2023 04:29:59;0,041;;;
12.10.2023 04:30:00;12.10.2023 04:44:59;0,042;;;
12.10.2023 04:45:00;12.10.2023 04:59:59;0,049;;;
12.10.2023 05:00:00;12.10.2023 05:14:59;0,039;;;
12.10.2023 05:15:00;12.10.2023 05:29:59;0,034;;;
12.10.2023 05:30:00;12.10.2023 05:44:59;0,045;;;
12.10.2023 05:45:00;12.10.2023 05:59:59;0,037;;;
12.10.2023 06:00:00;12.10.2023 06:14:59;0,053;;;
12.10.2023 06:15:00;12.10.2023 06:29:59;0,052;;;
12.10.2023 06:30:00;12.10.2023 06:44:59;0,069;;;
12.10.2023 06:45:00;12.10.2023 06:59:59;0,253;;;
12.10.2023 07:00:00;12.10.2023 07:14:59;0,09;;;
12.10.2023 07:15:00;12.10.2023 07:29:59;0,088;;;
12.10.2023 07:30:00;12.10.2023 07:44:59;0,042;;;
12.10.2023 07:45:00;12.10.2023 07:59:59;0,044;;;
12.10.2023 08:00:00;12.10.2023 08:14:59;0,061;;;
12.10.2023 08:15:00;12.10.2023 08:29:59;0,059;;;
12.10.2023 08:30:00;12.10.2023 08:44:59;0,059;;;
12.10.2023 08:45:00;12.10.2023 08:59:59;0,038;;;
12.10.2023 09:00:00;12.10.2023 09:14:59;0,013;;;
12.10.2023 09:15:00;12.10.2023 09:29:59;0,001;;;
12.10.2023 09:30:00;12.10.2023 09:44:59;0,004;;;
12.10.2023 09:45:00;12.10.2023 09:59:59;0,002;;;
12.10.2023 10:00:00;12.10.2023 10:14:59;0,002;;;
12.10.2023 10:15:00;12.10.2023 10:29:59;0;;;
12.10.2023 10:30:00;12.10.2023 10:44:59;0,002;;;
12.10.2023 10:45:00;12.10.2023 10:59:59;0,003;;;
12.10.2023 11:00:00;12.10.2023 11:14:59;0,004;;;
12.10.2023 11:15:00;12.10.2023 11:29:59;0,002;;;
12.10.2023 11:30:00;12.10.2023 11:44:59;0,001;;;
12.10.2023 11:45:00;12.10.2023 11:59:59;0,003;;;
12.10.2023 12:00:00;12.10.2023 12:14:59;0,008;;;
12.10.2023 12:15:00;12.10.2023 12:29:59;0,001;;;
12.10.2023 12:30:00;12.10.2023 12:44:59;0,003;;;
12.10.2023 12:45:00;12.10.2023 12:59:59;0,005;;;
12.10.2023 13:00:00;12.10.2023 13:14:59;0,196;;;
12.10.2023 13:15:00;12.10.2023 13:29:59;0,495;;;
12.10.2023 13:30:00;12.10.2023 13:44:59;0,118;;;
12.10.2023 13:45:00;12.10.2023 13:59:59;0,009;;;
12.10.2023 14:00:00;12.10.2023 14:14:59;0,009;;;
12.10.2023 14:15:00;12.10.2023 14:29:59;0,009;;;
12.10.2023 14:30:00;12.10.2023 14:44:59;0,004;;;
12.10.2023 14:45:00;12.10.2023 14:59:59;0,003;;;
12.10.2023 15:00:00;12.10.2023 15:14:59;0;;;
12.10.2023 15:15:00;12.10.2023 15:29:59;0,002;;;
12.10.2023 15:30:00;12.10.2023 15:44:59;0;;;
12.10.2023 15:45:00;12.10.2023 15:59:59;0,003;;;
12.10.2023 16:00:00;12.10.2023 16:14:59;0,002;;;
12.10.2023 16:15:00;12.10.2023 16:29:59;0,004;;;
12.10.2023 16:30:00;12.10.2023 16:44:59;0,002;;;
12.10.2023 16:45:00;12.10.2023 16:59:59;0,001;;;
12.10.2023 17:00:00;12.10.2023 17:14:59;0,018;;;
12.10.2023 17:15:00;12.10.2023 17:29:59;0,013;;;
12.10.2023 17:30:00;12.10.2023 17:44:59;0;;;
12.10.2023 17:45:00;12.10.2023 17:59:59;0,106;;;
12.10.2023 18:00:00;12.10.2023 18:14:59;0,569;;;
12.10.2023 18:15:00;12.10.2023 18:29:59;0,273;;;
12.10.2023 18:30:00;12.10.2023 18:44:59;0,005;;;
12.10.2023 18:45:00;12.10.2023 18:59:59;0,131;;;
12.10.2023 19:00:00;12.10.2023 19:14:59;0,191;;;
12.10.2023 19:15:00;12.10.2023 19:29:59;0,143;;;
12.10.2023 19:30:00;12.10.2023 19:44:59;0,045;;;
12.10.2023 19:45:00;12.10.2023 19:59:59;0,001;;;
12.10.2023 20:00:00;12.10.2023 20:14:59;0;;;
12.10.2023 20:15:00;12.10.2023 20:29:59;0,006;;;
12.10.2023 20:30:00;12.10.2023 20:44:59;0,003;;;
12.10.2023 20:45:00;12.10.2023 20:59:59;0,002;;;
12.10.2023 21:00:00;12.10.2023 21:14:59;0;;;
12.10.2023 21:15:00;12.10.2023 21:29:59;0,004;;;
12.10.2023 21:30:00;12.10.2023 21:44:59;0,001;;;
12.10.2023 21:45:00;12.10.2023 21:59:59;0;;;
12.10.2023 22:00:00;12.10.2023 22:14:59;0;;;
12.10.2023 22:15:00;12.10.2023 22:29:59;0,004;;;
12.10.2023 22:30:00;12.10.2023 22:44:59;0,004;;;
12.10.2023 22:45:00;12.10.2023 22:59:59;0,005;;;
12.10.2023 23:00:00;12.10.2023 23:14:59;0,003;;;
12.10.2023 23:15:00;12.10.2023 23:29:59;0,003;;;
12.10.2023 23:30:00;12.10.2023 23:44:59;0,002;;;
12.10.2023 23:45:00;12.10.2023 23:59:59;0,003;;;
13.10.2023 00:00:00;13.10.2023 00:14:59;0,003;;;
13.10.2023 00:15:00;13.10.2023 00:29:59;0;;;
13.10.2023 00:30:00;13.10.2023 00:44:59;0,004;;;
13.10.2023 00:45:00;13.10.2023 00:59:59;0,003;;;
13.10.2023 01:00:00;13.10.2023 01:14:59;0,003;;;
13.10.2023 01:15:00;13.10.2023 01:29:59;0,003;;;
13.10.2023 01:30:00;13.10.2023 01:44:59;0,005;;;
13.10.2023 01:45:00;13.10.2023 01:59:59;0,012;;;
13.10.2023 02:00:00;13.10.2023 02:14:59;0,029;;;
13.10.2023 02:15:00;13.10.2023 02:29:59;0,04;;;
13.10.2023 02:30:00;13.10.2023 02:44:59;0,047;;;
13.10.2023 02:45:00;13.10.2023 02:59:59;0,036;;;
13.10.2023 03:00:00;13.10.2023 03:14:59;0,05;;;
13.10.2023 03:15:00;13.10.2023 03:29:59;0,033;;;
13.10.2023 03:30:00;13.10.2023 03:44:59;0,038;;;
13.10.2023 03:45:00;13.10.2023 03:59:59;0,047;;;
13.10.2023 04:00:00;13.10.2023 04:14:59;0,038;;;
13.10.2023 04:15:00;13.10.2023 04:29:59;0,054;;;
13.10.2023 04:30:00;13.10.2023 04:44:59;0,033;;;
13.10.2023 04:45:00;13.10.2023 04:59:59;0,044;;;
13.10.2023 05:00:00;13.10.2023 05:14:59;0,04;;;
13.10.2023 05:15:00;13.10.2023 05:29:59;0,045;;;
13.10.2023 05:30:00;13.10.2023 05:44:59;0,048;;;
13.10.2023 05:45:00;13.10.2023 05:59:59;0,035;;;
13.10.2023 06:00:00;13.10.2023 06:14:59;0,045;;;
13.10.2023 06:15:00;13.10.2023 06:29:59;0,038;;;
13.10.2023 06:30:00;13.10.2023 06:44:59;0,072;;;
13.10.2023 06:45:00;13.10.2023 06:59:59;0,143;;;
13.10.2023 07:00:00;13.10.2023 07:14:59;0,117;;;
13.10.2023 07:15:00;13.10.2023 07:29:59;0,066;;;
13.10.2023 07:30:00;13.10.2023 07:44:59;0,044;;;
13.10.2023 07:45:00;13.10.2023 07:59:59;0,046;;;
13.10.2023 08:00:00;13.10.2023 08:14:59;0,046;;;
13.10.2023 08:15:00;13.10.2023 08:29:59;0,038;;;
13.10.2023 08:30:00;13.10.2023 08:44:59;0,054;;;
13.10.2023 08:45:00;13.10.2023 08:59:59;0,052;;;
13.10.2023 09:00:00;13.10.2023 09:14:59;0,018;;;
13.10.2023 09:15:00;13.10.2023 09:29:59;0;;;
13.10.2023 09:30:00;13.10.2023 09:44:59;0,071;;;
13.10.2023 09:45:00;13.10.2023 09:59:59;0,021;;;
13.10.2023 10:00:00;13.10.2023 10:14:59;0,337;;;
13.10.2023 10:15:00;13.10.2023 10:29:59;0,068;;;
13.10.2023 10:30:00;13.10.2023 10:44:59;0,026;;;
13.10.2023 10:45:00;13.10.2023 10:59:59;0,006;;;
13.10.2023 11:00:00;13.10.2023 11:14:59;0,007;;;
13.10.2023 11:15:00;13.10.2023 11:29:59;0,018;;;
13.10.2023 11:30:00;13.10.2023 11:44:59;0,011;;;
13.10.2023 11:45:00;13.10.2023 11:59:59;0,006;;;
13.10.2023 12:00:00;13.10.2023 12:14:59;0,005;;;
13.10.2023 12:15:00;13.10.2023 12:29:59;0,006;;;
13.10.2023 12:30:00;13.10.2023 12:44:59;0,006;;;
13.10.2023 12:45:00;13.10.2023 12:59:59;0,003;;;
13.10.2023 13:00:00;13.10.2023 13:14:59;0,045;;;
13.10.2023 13:15:00;13.10.2023 13:29:59;0,455;;;
13.10.2023 13:30:00;13.10.2023 13:44:59;0,094;;;
